h1_ema_fast,h1_ema_slow,asr_h1_adx_max,asr_h1_distance_atr_max,m15_ema_period,asr_m15_extension_atr,asr_m15_rsi_long,asr_m15_rsi_short,asr_m5_reclaim_rsi_long,asr_m5_reclaim_rsi_short,stop_atr_multiple,asr_take_profit_rr_cap,asr_max_hold_bars,validation_score,full_sample_goal_score,avg_validation_goal_score,avg_validation_robustness,avg_validation_return_pct,avg_validation_sharpe,worst_validation_drawdown_pct,profitable_window_ratio,full_sample_robustness,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,62.0,1.0,0.9,9,32.7375298333269,24.818998288819046,22.370985297537032,3.2643659336523836,-0.1543397526728274,-0.14909641459894407,2.3433567890319007,0.5,1.0460752611143485,100000.0,99649.8341379613,-0.35016586203869826,2.3433567890319007,-0.07818554698204055,0.9342178657507996,21,13,8,0,61.904761904761905,1.4,0.5333333333333333,-23.344390802583607,-16.67456485898829,14.761904761904763,10.0,3,2
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,62.0,1.0,0.5,9,31.76523853400114,19.83544639154914,21.649321652101623,1.1399453411997738,-0.6346870566347529,-0.3902911185527573,1.5823453680368673,0.5,0.8320136350171318,100000.0,98728.48928853974,-1.2715107114602553,2.0793343400052997,-0.38222484600561746,0.7168768157026082,21,14,7,0,66.66666666666666,1.4,0.6,-84.76738076401658,-60.5481291171547,12.142857142857142,10.0,3,2
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,62.0,1.0,0.9,4,31.070149577331748,21.19861475622083,21.208463222412103,2.64824105961039,-0.36841297679948704,-0.19394742077702504,2.012681524732586,0.5,0.929286841873453,100000.0,99242.5679152,-0.7574320848000027,2.4201407957196537,-0.22024665599698068,0.8339486746962944,21,13,8,0,61.904761904761905,1.4,0.5333333333333333,-50.495472320003195,-36.068194514287974,12.619047619047619,10.0,3,2
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,58.0,0.8,0.7,6,19.82798549467727,19.664487984967657,20.247035756579308,0.6650547412251315,-0.4034151630169347,-0.23630417648665972,1.7014872725678514,0.0,0.651924151410766,100000.0,99194.66852928493,-0.805331470715076,1.7009976228566779,-0.21895639706162637,0.8226414405399247,21,14,7,0,66.66666666666666,1.3125,0.625,-50.333216919691,-38.349117653097885,11.428571428571429,10.0,3,2
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,62.0,1.0,0.5,6,15.669339577140653,14.73119819291034,16.03432975783467,0.5757069898557817,-0.7299781996560895,-0.4457080920718264,1.5823453680368673,0.0,0.5303660493360484,100000.0,98540.60481200492,-1.4593951879950717,2.265802909961684,-0.42259369242722616,0.6880198012663257,21,14,7,0,66.66666666666666,1.4,0.6,-97.29301253300358,-69.49500895214541,12.142857142857142,10.0,3,2
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,58.0,0.8,0.5,4,7.288043409675863,6.165377229196884,7.442809815081475,0.4580869246148669,-0.7502638923740368,-0.5501801461782253,1.3573696700769786,0.0,0.43763369235165966,100000.0,98503.91501302803,-1.4960849869719683,1.9271230370393306,-0.5614306864448906,0.6037897843902182,21,12,9,0,57.14285714285714,1.3125,0.5,-93.50531168574675,-71.24214223675943,9.285714285714286,5.0,3,3
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,62.0,0.8,0.5,4,6.3867665657415715,6.421105214837195,6.5213568213658455,0.47470669227089957,-0.734482480783033,-0.5165219112725521,1.3573696700769786,0.0,0.4329049728889201,100000.0,98534.10474040966,-1.465895259590344,2.0765922434934936,-0.5488906793018717,0.6115482624128568,21,12,9,0,57.14285714285714,1.4,0.4666666666666667,-97.72635063935637,-69.80453617096886,9.285714285714286,5.0,3,3
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,58.0,0.8,0.5,9,5.06102552686503,4.1955467292916,5.190564772151136,0.40664898218054524,-0.924491094701746,-0.6399069821337271,1.6113915207489713,0.0,0.3981825025104724,100000.0,98158.93712685835,-1.8410628731416523,2.270576869297636,-0.6395738590469258,0.5531485353986386,21,12,9,0,57.14285714285714,1.3125,0.5,-115.06642957135165,-87.66966062579174,9.761904761904763,5.0,3,3
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,62.0,0.8,0.5,9,3.790071322714609,4.427177960082722,3.8864734439163655,0.4136841186528008,-0.9090306105782764,-0.6212988704001586,1.6113915207489713,0.0,0.39381202131317583,100000.0,98189.06441905256,-1.810935580947437,2.419467727339665,-0.6279349560428864,0.5601533472855421,21,12,9,0,57.14285714285714,1.4,0.4666666666666667,-120.72903872983021,-86.23502766416446,9.761904761904763,5.0,3,3
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,58.0,0.8,0.5,6,3.257903614200577,2.1949398145009016,3.362297224161936,0.36555915241544323,-1.1362666674717914,-0.6969032578755469,2.031642282275409,0.0,0.35829372825886163,100000.0,97739.48628258801,-2.2605137174119827,2.6881127615891827,-0.6963401232096037,0.5019125591723878,21,12,9,0,57.14285714285714,1.3125,0.5,-141.28210733824812,-107.64351035295095,9.761904761904763,5.0,3,3
21,200,18.0,0.8,10,0.35,34.0,66.0,38.0,62.0,0.8,0.5,6,1.6900290505151447,2.4015269281057856,1.7439171249450673,0.3649374409838685,-1.1211960349053196,-0.6936562167411793,2.031642282275409,0.0,0.35429473220421503,100000.0,97769.63070345395,-2.230369296546053,2.8363003997272096,-0.6860382682662023,0.5081661570931558,21,12,9,0,57.14285714285714,1.4,0.4666666666666667,-148.69128643640684,-106.2080617402906,9.761904761904763,5.0,3,3
