family_id,config_id,scenario,N,PF,Total_R,WR,Avg_Trade_R
F12,F12_RERUN_0003,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0004,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0005,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0006,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0007,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0008,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0009,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0010,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0011,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0012,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0013,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0014,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0015,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0016,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0017,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0018,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0019,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0020,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0021,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0022,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0023,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0024,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0025,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0026,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0027,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0028,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0029,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0030,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0031,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0032,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0033,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0034,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0035,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0036,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0037,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0038,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0039,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0040,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0041,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0042,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0043,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0044,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0045,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0046,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0047,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0048,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0049,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0050,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F06,F06_RERUN_0001,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0002,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0003,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0004,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0005,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0006,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0007,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0008,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0009,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0010,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0011,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0012,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0013,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0014,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0015,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0016,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0017,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0018,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0019,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0020,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0021,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0022,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0023,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0024,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0025,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0026,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0027,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0028,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0029,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0030,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0031,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0032,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0033,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0034,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0035,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0036,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0037,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0038,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0039,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0040,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0041,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0042,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0043,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0044,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0045,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0046,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0047,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0048,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0049,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F06,F06_RERUN_0050,SLIPPAGE_10,10,1.5910115490290355,3.5375584881384436,0.5,0.35375584881384436
F08,F08_RERUN_0001,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0002,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0003,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0004,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0005,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0006,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0007,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0008,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0009,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0010,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0011,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0012,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0013,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0014,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0015,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0016,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0017,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0018,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0019,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0020,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0021,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0022,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0023,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0024,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0025,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0026,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0027,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0028,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0029,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0030,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0031,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0032,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0033,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0034,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0035,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0036,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0037,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0038,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0039,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0040,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0041,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0042,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0043,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0044,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0045,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0046,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0047,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0048,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0049,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F08,F08_RERUN_0050,SLIPPAGE_10,6,0.6364973864366965,-1.6300099026118442,0.3333333333333333,-0.27166831710197403
F12,F12_RERUN_0001,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0002,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0003,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0004,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0005,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0006,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0007,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0008,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0009,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0010,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0011,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0012,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0013,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0014,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0015,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0016,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0017,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0018,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0019,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0020,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0021,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0022,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0023,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0024,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0025,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0026,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0027,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0028,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0029,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0030,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0031,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0032,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0033,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0034,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0035,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0036,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0037,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0038,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0039,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0040,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0041,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0042,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0043,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0044,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0045,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0046,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0047,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0048,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0049,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F12,F12_RERUN_0050,SLIPPAGE_10,18,0.6835915684635575,-3.926019659658487,0.3333333333333333,-0.2181122033143604
F06,F06_RERUN_0001,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0002,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0003,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0004,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0005,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0006,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0007,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0008,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0009,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0010,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0011,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0012,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0013,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0014,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0015,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0016,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0017,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0018,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0019,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0020,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0021,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0022,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0023,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0024,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0025,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0026,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0027,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
F06,F06_RERUN_0028,FTMO_COST,10,1.4925130728057445,3.0450701857661056,0.5,0.30450701857661056
