event_id,event_name_normalized,currency,impact_level,timestamp_original,timezone_original,timestamp_utc,timestamp_ny,source_name,dedupe_key,validation_status
ed12b748a1fbe24e,fomc press conference,USD,HIGH,2021-06-16T23:00:00+04:30,UTC+04:30,2021-06-16T18:30:00+00:00,2021-06-16T14:30:00-04:00,forex_factory_fixed_schedule_validated,c4238415b64d1b6e,approved_raw_schedule
14161f7940490648,ism manufacturing pmi,USD,HIGH,2021-07-01T18:30:00+04:30,UTC+04:30,2021-07-01T14:00:00+00:00,2021-07-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,f4463fe5119bf682,approved_raw_schedule
21163699f6e3b33e,ism services pmi,USD,HIGH,2021-07-06T18:30:00+04:30,UTC+04:30,2021-07-06T14:00:00+00:00,2021-07-06T10:00:00-04:00,forex_factory_fixed_schedule_validated,cb9821dc65555265,approved_raw_schedule
d2a90e3120326044,fomc meeting minutes,USD,HIGH,2021-07-07T22:30:00+04:30,UTC+04:30,2021-07-07T18:00:00+00:00,2021-07-07T14:00:00-04:00,forex_factory_fixed_schedule_validated,71ac72d85b8d7183,approved_raw_schedule
fcd1969b77138594,core cpi m/m,USD,HIGH,2021-07-13T17:00:00+04:30,UTC+04:30,2021-07-13T12:30:00+00:00,2021-07-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,032fd9f60a6ded22,approved_raw_schedule
f2d7bd1906cd6b2a,monetary policy statement,EUR,HIGH,2021-07-22T16:15:00+04:30,UTC+04:30,2021-07-22T04:00:00+00:00,2021-07-22T00:00:00-04:00,forex_factory_fixed_schedule_validated,7fbecfde059386dd,approved_fixed_anchor_correction
a62c528a83438666,ecb press conference,EUR,HIGH,2021-07-22T17:00:00+04:30,UTC+04:30,2021-07-22T12:45:00+00:00,2021-07-22T08:45:00-04:00,forex_factory_fixed_schedule_validated,2fc933fd37b8313c,approved_fixed_anchor_correction
5ee73e2340f6b34f,fomc statement,USD,HIGH,2021-07-28T22:30:00+04:30,UTC+04:30,2021-07-28T18:00:00+00:00,2021-07-28T14:00:00-04:00,forex_factory_fixed_schedule_validated,383e0a90bdd87ab4,approved_raw_schedule
ec17f46d1cfd5cac,fomc press conference,USD,HIGH,2021-07-28T23:00:00+04:30,UTC+04:30,2021-07-28T18:30:00+00:00,2021-07-28T14:30:00-04:00,forex_factory_fixed_schedule_validated,2de43e25f498f5a1,approved_raw_schedule
e27fd3d3f4482f4e,advance gdp q/q,USD,HIGH,2021-07-29T17:00:00+04:30,UTC+04:30,2021-07-29T12:30:00+00:00,2021-07-29T08:30:00-04:00,forex_factory_fixed_schedule_validated,9beffdceb0910dee,approved_raw_schedule
b87eced7589a64a5,ism manufacturing pmi,USD,HIGH,2021-08-02T18:30:00+04:30,UTC+04:30,2021-08-02T14:00:00+00:00,2021-08-02T10:00:00-04:00,forex_factory_fixed_schedule_validated,63df33510075aae7,approved_raw_schedule
1ea353c1ed2ee527,adp non-farm employment change,USD,HIGH,2021-08-04T16:45:00+04:30,UTC+04:30,2021-08-04T12:15:00+00:00,2021-08-04T08:15:00-04:00,forex_factory_fixed_schedule_validated,888cee389a938b3e,approved_raw_schedule
e63165c3111c63fa,ism services pmi,USD,HIGH,2021-08-04T18:30:00+04:30,UTC+04:30,2021-08-04T14:00:00+00:00,2021-08-04T10:00:00-04:00,forex_factory_fixed_schedule_validated,e071947189a7e852,approved_raw_schedule
43f0bbaffc7ccee8,core cpi m/m,USD,HIGH,2021-08-11T17:00:00+04:30,UTC+04:30,2021-08-11T12:30:00+00:00,2021-08-11T08:30:00-04:00,forex_factory_fixed_schedule_validated,bf75a23f1d4614a1,approved_raw_schedule
262c3bf1ece8ea66,ppi m/m,USD,HIGH,2021-08-12T17:00:00+04:30,UTC+04:30,2021-08-12T12:30:00+00:00,2021-08-12T08:30:00-04:00,forex_factory_fixed_schedule_validated,9201c5e9bf59303e,approved_raw_schedule
d4a1699fd821e2fe,fomc meeting minutes,USD,HIGH,2021-08-18T22:30:00+04:30,UTC+04:30,2021-08-18T18:00:00+00:00,2021-08-18T14:00:00-04:00,forex_factory_fixed_schedule_validated,78143a857e28a62c,approved_raw_schedule
95f7e7ad5e97ae38,prelim gdp q/q,USD,HIGH,2021-08-26T17:00:00+04:30,UTC+04:30,2021-08-26T12:30:00+00:00,2021-08-26T08:30:00-04:00,forex_factory_fixed_schedule_validated,455ea0bf798b6438,approved_raw_schedule
661cb623c75b15ef,adp non-farm employment change,USD,HIGH,2021-09-01T16:45:00+04:30,UTC+04:30,2021-09-01T12:15:00+00:00,2021-09-01T08:15:00-04:00,forex_factory_fixed_schedule_validated,4728ad12ea42f307,approved_raw_schedule
554939c0edc2576b,ism manufacturing pmi,USD,HIGH,2021-09-01T18:30:00+04:30,UTC+04:30,2021-09-01T14:00:00+00:00,2021-09-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,ac80b57b549c9e98,approved_raw_schedule
933234fe98d99ddc,ism services pmi,USD,HIGH,2021-09-03T18:30:00+04:30,UTC+04:30,2021-09-03T14:00:00+00:00,2021-09-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,4f85e7ce9bf80fd6,approved_raw_schedule
d87f5877ed7a1a99,monetary policy statement,EUR,HIGH,2021-09-09T16:15:00+04:30,UTC+04:30,2021-09-09T04:00:00+00:00,2021-09-09T00:00:00-04:00,forex_factory_fixed_schedule_validated,944bed9cbcd73a53,approved_fixed_anchor_correction
a58b12149d2a34a9,ecb press conference,EUR,HIGH,2021-09-09T17:00:00+04:30,UTC+04:30,2021-09-09T12:45:00+00:00,2021-09-09T08:45:00-04:00,forex_factory_fixed_schedule_validated,3b2d0542bf24cf22,approved_fixed_anchor_correction
ba5cc56039054924,fomc press conference,USD,HIGH,2021-09-22T22:00:00+03:30,UTC+03:30,2021-09-22T18:30:00+00:00,2021-09-22T14:30:00-04:00,forex_factory_fixed_schedule_validated,292524e052a10872,approved_raw_schedule
feeeffca58b18c53,ism manufacturing pmi,USD,HIGH,2021-10-01T17:30:00+03:30,UTC+03:30,2021-10-01T14:00:00+00:00,2021-10-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,b9a6da20a1329048,approved_raw_schedule
f93fd0ad45f6b3d6,ism services pmi,USD,HIGH,2021-10-05T17:30:00+03:30,UTC+03:30,2021-10-05T14:00:00+00:00,2021-10-05T10:00:00-04:00,forex_factory_fixed_schedule_validated,2ebeddf47820f5e4,approved_raw_schedule
9ac39c14ecb63620,adp non-farm employment change,USD,HIGH,2021-10-06T15:45:00+03:30,UTC+03:30,2021-10-06T12:15:00+00:00,2021-10-06T08:15:00-04:00,forex_factory_fixed_schedule_validated,25fae33176f50d8a,approved_raw_schedule
34388b89e7cad305,core cpi m/m,USD,HIGH,2021-10-13T16:00:00+03:30,UTC+03:30,2021-10-13T12:30:00+00:00,2021-10-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,c490880e35d57e92,approved_raw_schedule
b423042bce4c08ed,fomc meeting minutes,USD,HIGH,2021-10-13T21:30:00+03:30,UTC+03:30,2021-10-13T18:00:00+00:00,2021-10-13T14:00:00-04:00,forex_factory_fixed_schedule_validated,ba83ec943afc0cfb,approved_raw_schedule
5f439673b6965b04,monetary policy statement,EUR,HIGH,2021-10-28T15:15:00+03:30,UTC+03:30,2021-10-28T04:00:00+00:00,2021-10-28T00:00:00-04:00,forex_factory_fixed_schedule_validated,12de70edec624fd3,approved_fixed_anchor_correction
279209fc85e961af,ecb press conference,EUR,HIGH,2021-10-28T16:00:00+03:30,UTC+03:30,2021-10-28T12:45:00+00:00,2021-10-28T08:45:00-04:00,forex_factory_fixed_schedule_validated,66e6761ef4bb10fd,approved_fixed_anchor_correction
eb3bea8a4b88f967,ism manufacturing pmi,USD,HIGH,2021-11-01T17:30:00+03:30,UTC+03:30,2021-11-01T14:00:00+00:00,2021-11-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,6fc043cc9d4f339e,approved_raw_schedule
2410e18c9380bb8d,adp non-farm employment change,USD,HIGH,2021-11-03T15:45:00+03:30,UTC+03:30,2021-11-03T12:15:00+00:00,2021-11-03T08:15:00-04:00,forex_factory_fixed_schedule_validated,62c7a36c3ba29ba7,approved_raw_schedule
cc23ebf144d496cf,ism services pmi,USD,HIGH,2021-11-03T17:30:00+03:30,UTC+03:30,2021-11-03T14:00:00+00:00,2021-11-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,38d02da7c1e931d7,approved_raw_schedule
fb102c1afbcbedf3,federal funds rate,USD,HIGH,2021-11-03T21:30:00+03:30,UTC+03:30,2021-11-03T18:00:00+00:00,2021-11-03T14:00:00-04:00,forex_factory_fixed_schedule_validated,37e9e65dc02a4746,approved_raw_schedule
517f404538f61b80,fomc press conference,USD,HIGH,2021-11-03T22:00:00+03:30,UTC+03:30,2021-11-03T18:30:00+00:00,2021-11-03T14:30:00-04:00,forex_factory_fixed_schedule_validated,89781a47fcea3aa3,approved_raw_schedule
6808b4ad6f79e420,ppi m/m,USD,HIGH,2021-11-09T17:00:00+03:30,UTC+03:30,2021-11-09T13:30:00+00:00,2021-11-09T08:30:00-05:00,forex_factory_fixed_schedule_validated,141fdbadc3398db5,approved_raw_schedule
842d296f116a1dcc,core retail sales m/m,USD,HIGH,2021-11-16T17:00:00+03:30,UTC+03:30,2021-11-16T13:30:00+00:00,2021-11-16T08:30:00-05:00,forex_factory_fixed_schedule_validated,3c79f9fc130e5bea,approved_raw_schedule
70fe79bee6b61700,prelim gdp q/q,USD,HIGH,2021-11-24T17:00:00+03:30,UTC+03:30,2021-11-24T13:30:00+00:00,2021-11-24T08:30:00-05:00,forex_factory_fixed_schedule_validated,6ac67c601b2d9947,approved_raw_schedule
e8d009e9f8b590f4,fomc meeting minutes,USD,HIGH,2021-11-24T22:30:00+03:30,UTC+03:30,2021-11-24T19:00:00+00:00,2021-11-24T14:00:00-05:00,forex_factory_fixed_schedule_validated,4b8f9fa2ec424466,approved_raw_schedule
3c15f5a7aaaa6306,adp non-farm employment change,USD,HIGH,2021-12-01T16:45:00+03:30,UTC+03:30,2021-12-01T13:15:00+00:00,2021-12-01T08:15:00-05:00,forex_factory_fixed_schedule_validated,e58a0efc1f174131,approved_raw_schedule
59e0e72d8a321f70,ism services pmi,USD,HIGH,2021-12-03T18:30:00+03:30,UTC+03:30,2021-12-03T15:00:00+00:00,2021-12-03T10:00:00-05:00,forex_factory_fixed_schedule_validated,53f738c06b5690aa,approved_raw_schedule
5fece128fce2ae01,ppi m/m,USD,HIGH,2021-12-14T17:00:00+03:30,UTC+03:30,2021-12-14T13:30:00+00:00,2021-12-14T08:30:00-05:00,forex_factory_fixed_schedule_validated,7d95485babfeebac,approved_raw_schedule
9983d9a6f395ce82,core retail sales m/m,USD,HIGH,2021-12-15T17:00:00+03:30,UTC+03:30,2021-12-15T13:30:00+00:00,2021-12-15T08:30:00-05:00,forex_factory_fixed_schedule_validated,85c8fbc0372fa04b,approved_raw_schedule
04e554742b5caa97,federal funds rate,USD,HIGH,2021-12-15T22:30:00+03:30,UTC+03:30,2021-12-15T19:00:00+00:00,2021-12-15T14:00:00-05:00,forex_factory_fixed_schedule_validated,fa6a5348bf3cd9ff,approved_raw_schedule
ad923b4360ebe0d5,fomc press conference,USD,HIGH,2021-12-15T23:00:00+03:30,UTC+03:30,2021-12-15T19:30:00+00:00,2021-12-15T14:30:00-05:00,forex_factory_fixed_schedule_validated,39f8ba79fdb0b4b8,approved_raw_schedule
21876b8fa242686a,main refinancing rate,EUR,HIGH,2021-12-16T16:15:00+03:30,UTC+03:30,2021-12-16T12:45:00+00:00,2021-12-16T07:45:00-05:00,forex_factory_fixed_schedule_validated,14c48ad549f4b82a,approved_raw_schedule
c78751c8dd468df1,ism manufacturing pmi,USD,HIGH,2022-01-04T18:30:00+03:30,UTC+03:30,2022-01-04T15:00:00+00:00,2022-01-04T10:00:00-05:00,forex_factory_fixed_schedule_validated,24ee351bebd237d7,approved_raw_schedule
c4211e7cf63b5f51,adp non-farm employment change,USD,HIGH,2022-01-05T16:45:00+03:30,UTC+03:30,2022-01-05T13:15:00+00:00,2022-01-05T08:15:00-05:00,forex_factory_fixed_schedule_validated,e27712b08da1ab9b,approved_raw_schedule
95e62cac21ae154e,fomc meeting minutes,USD,HIGH,2022-01-05T22:30:00+03:30,UTC+03:30,2022-01-05T19:00:00+00:00,2022-01-05T14:00:00-05:00,forex_factory_fixed_schedule_validated,9068860d70e3c6f0,approved_raw_schedule
7d98816b1ccd277d,ism services pmi,USD,HIGH,2022-01-06T18:30:00+03:30,UTC+03:30,2022-01-06T15:00:00+00:00,2022-01-06T10:00:00-05:00,forex_factory_fixed_schedule_validated,fc024edf94b71ee3,approved_raw_schedule
187209eca5c5d25d,core cpi m/m,USD,HIGH,2022-01-12T17:00:00+03:30,UTC+03:30,2022-01-12T13:30:00+00:00,2022-01-12T08:30:00-05:00,forex_factory_fixed_schedule_validated,7f4d562b7ccd01b2,approved_raw_schedule
804c9ed03d56c29c,ppi m/m,USD,HIGH,2022-01-13T17:00:00+03:30,UTC+03:30,2022-01-13T13:30:00+00:00,2022-01-13T08:30:00-05:00,forex_factory_fixed_schedule_validated,64f513c64dfd96e6,approved_raw_schedule
6e7dc6c0be4a1100,core retail sales m/m,USD,HIGH,2022-01-14T17:00:00+03:30,UTC+03:30,2022-01-14T13:30:00+00:00,2022-01-14T08:30:00-05:00,forex_factory_fixed_schedule_validated,a0b0d92725670357,approved_raw_schedule
694a2573307bf752,federal funds rate,USD,HIGH,2022-01-26T22:30:00+03:30,UTC+03:30,2022-01-26T19:00:00+00:00,2022-01-26T14:00:00-05:00,forex_factory_fixed_schedule_validated,794a691fabeadb77,approved_raw_schedule
fcf1354b4198f097,fomc press conference,USD,HIGH,2022-01-26T23:00:00+03:30,UTC+03:30,2022-01-26T19:30:00+00:00,2022-01-26T14:30:00-05:00,forex_factory_fixed_schedule_validated,6d0f7fed403a234e,approved_raw_schedule
cd310d146d0070e5,advance gdp q/q,USD,HIGH,2022-01-27T17:00:00+03:30,UTC+03:30,2022-01-27T13:30:00+00:00,2022-01-27T08:30:00-05:00,forex_factory_fixed_schedule_validated,dac1fab90df1792d,approved_raw_schedule
c65111551110438a,ism manufacturing pmi,USD,HIGH,2022-02-01T18:30:00+03:30,UTC+03:30,2022-02-01T15:00:00+00:00,2022-02-01T10:00:00-05:00,forex_factory_fixed_schedule_validated,3ff936bd3dadd4dd,approved_raw_schedule
641784a4c1b83a02,adp non-farm employment change,USD,HIGH,2022-02-02T16:45:00+03:30,UTC+03:30,2022-02-02T13:15:00+00:00,2022-02-02T08:15:00-05:00,forex_factory_fixed_schedule_validated,509cef8a735dbe4f,approved_raw_schedule
58fc7c7730eb148a,main refinancing rate,EUR,HIGH,2022-02-03T16:15:00+03:30,UTC+03:30,2022-02-03T12:45:00+00:00,2022-02-03T07:45:00-05:00,forex_factory_fixed_schedule_validated,cd285b009e55a017,approved_raw_schedule
506fad2a1e08844d,ecb press conference,EUR,HIGH,2022-02-03T17:00:00+03:30,UTC+03:30,2022-02-03T13:45:00+00:00,2022-02-03T08:45:00-05:00,forex_factory_fixed_schedule_validated,1fc36aae4faee347,approved_fixed_anchor_correction
14a7d859ec94fe4c,ism services pmi,USD,HIGH,2022-02-03T18:30:00+03:30,UTC+03:30,2022-02-03T15:00:00+00:00,2022-02-03T10:00:00-05:00,forex_factory_fixed_schedule_validated,4a3f9b95fd17ccb7,approved_raw_schedule
c066580e8893b8d8,core cpi m/m,USD,HIGH,2022-02-10T17:00:00+03:30,UTC+03:30,2022-02-10T13:30:00+00:00,2022-02-10T08:30:00-05:00,forex_factory_fixed_schedule_validated,5f0607f46f96c556,approved_raw_schedule
09f1ce32b1f543ef,ppi m/m,USD,HIGH,2022-02-15T17:00:00+03:30,UTC+03:30,2022-02-15T13:30:00+00:00,2022-02-15T08:30:00-05:00,forex_factory_fixed_schedule_validated,04058ad3ba6eee2d,approved_raw_schedule
4dd3906285577789,fomc meeting minutes,USD,HIGH,2022-02-16T22:30:00+03:30,UTC+03:30,2022-02-16T19:00:00+00:00,2022-02-16T14:00:00-05:00,forex_factory_fixed_schedule_validated,6ee6b456121d6c6a,approved_raw_schedule
b30616760bb9808f,prelim gdp q/q,USD,HIGH,2022-02-24T17:00:00+03:30,UTC+03:30,2022-02-24T13:30:00+00:00,2022-02-24T08:30:00-05:00,forex_factory_fixed_schedule_validated,c002fe3ccde744b7,approved_raw_schedule
2bbf77dcce2cc83a,ism manufacturing pmi,USD,HIGH,2022-03-01T18:30:00+03:30,UTC+03:30,2022-03-01T15:00:00+00:00,2022-03-01T10:00:00-05:00,forex_factory_fixed_schedule_validated,1bd9745c30e562c1,approved_raw_schedule
981dc9e6353ea5e4,adp non-farm employment change,USD,HIGH,2022-03-02T16:47:00+03:30,UTC+03:30,2022-03-02T13:15:00+00:00,2022-03-02T08:15:00-05:00,forex_factory_fixed_schedule_validated,b6001871b46eb2de,approved_fixed_anchor_correction
acb39e32fbea9246,main refinancing rate,EUR,HIGH,2022-03-10T16:15:00+03:30,UTC+03:30,2022-03-10T12:45:00+00:00,2022-03-10T07:45:00-05:00,forex_factory_fixed_schedule_validated,1735649d92782053,approved_raw_schedule
8dd7307504540537,cpi y/y,USD,HIGH,2022-03-10T16:00:00+03:30,UTC+03:30,2022-03-10T13:30:00+00:00,2022-03-10T08:30:00-05:00,forex_factory_fixed_schedule_validated,0a23191b488a59ea,approved_fixed_anchor_correction
86947b97f3bbee08,ecb press conference,EUR,HIGH,2022-03-10T17:00:00+03:30,UTC+03:30,2022-03-10T13:45:00+00:00,2022-03-10T08:45:00-05:00,forex_factory_fixed_schedule_validated,49498b4bf0608430,approved_fixed_anchor_correction
f6440e2ae363dad8,federal funds rate,USD,HIGH,2022-03-16T21:30:00+03:30,UTC+03:30,2022-03-16T18:00:00+00:00,2022-03-16T14:00:00-04:00,forex_factory_fixed_schedule_validated,f5e69b60081bee14,approved_raw_schedule
17318b5ffc6ea97b,fomc press conference,USD,HIGH,2022-03-16T22:00:00+03:30,UTC+03:30,2022-03-16T18:30:00+00:00,2022-03-16T14:30:00-04:00,forex_factory_fixed_schedule_validated,c07a09badc8c74ca,approved_raw_schedule
d4c3a51975c267ac,adp non-farm employment change,USD,HIGH,2022-03-30T16:45:00+04:30,UTC+04:30,2022-03-30T12:15:00+00:00,2022-03-30T08:15:00-04:00,forex_factory_fixed_schedule_validated,b97fc59d49144d2b,approved_raw_schedule
162c060c681aa66d,ism manufacturing pmi,USD,HIGH,2022-04-01T18:30:00+04:30,UTC+04:30,2022-04-01T14:00:00+00:00,2022-04-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,1e4c614a4115b47a,approved_raw_schedule
1268c3915ec4aed0,ism services pmi,USD,HIGH,2022-04-05T18:30:00+04:30,UTC+04:30,2022-04-05T14:00:00+00:00,2022-04-05T10:00:00-04:00,forex_factory_fixed_schedule_validated,6bae2da95292228a,approved_raw_schedule
a2976177c23ef489,fomc meeting minutes,USD,HIGH,2022-04-06T22:30:00+04:30,UTC+04:30,2022-04-06T18:00:00+00:00,2022-04-06T14:00:00-04:00,forex_factory_fixed_schedule_validated,3455526b91b76e30,approved_raw_schedule
1f3dfbfa6666999b,core cpi m/m,USD,HIGH,2022-04-12T17:00:00+04:30,UTC+04:30,2022-04-12T12:30:00+00:00,2022-04-12T08:30:00-04:00,forex_factory_fixed_schedule_validated,dd14620364bca5ac,approved_raw_schedule
48f83ee92bd8d192,ppi m/m,USD,HIGH,2022-04-13T17:00:00+04:30,UTC+04:30,2022-04-13T12:30:00+00:00,2022-04-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,bc94ce4670453a1a,approved_raw_schedule
ead27fc17f850d6b,main refinancing rate,EUR,HIGH,2022-04-14T16:15:00+04:30,UTC+04:30,2022-04-14T11:45:00+00:00,2022-04-14T07:45:00-04:00,forex_factory_fixed_schedule_validated,3e92fbf1520ede3f,approved_raw_schedule
83db16cad6a14bac,advance gdp q/q,USD,HIGH,2022-04-28T17:00:00+04:30,UTC+04:30,2022-04-28T12:30:00+00:00,2022-04-28T08:30:00-04:00,forex_factory_fixed_schedule_validated,82fb42f4053d48f1,approved_raw_schedule
2ba99c8ad0ec8f95,ism manufacturing pmi,USD,HIGH,2022-05-02T18:30:00+04:30,UTC+04:30,2022-05-02T14:00:00+00:00,2022-05-02T10:00:00-04:00,forex_factory_fixed_schedule_validated,ca51edb216cf28de,approved_raw_schedule
72ecbfd298b10644,adp non-farm employment change,USD,HIGH,2022-05-04T16:45:00+04:30,UTC+04:30,2022-05-04T12:15:00+00:00,2022-05-04T08:15:00-04:00,forex_factory_fixed_schedule_validated,8def21710083795d,approved_raw_schedule
6ec1eca25afdfb9c,federal funds rate,USD,HIGH,2022-05-04T22:30:00+04:30,UTC+04:30,2022-05-04T18:00:00+00:00,2022-05-04T14:00:00-04:00,forex_factory_fixed_schedule_validated,172214392f2eca92,approved_raw_schedule
90dd2125016d9e56,fomc press conference,USD,HIGH,2022-05-04T23:00:00+04:30,UTC+04:30,2022-05-04T18:30:00+00:00,2022-05-04T14:30:00-04:00,forex_factory_fixed_schedule_validated,bd4ca3899492e99f,approved_raw_schedule
c61ed06a8dcdfdbb,core cpi m/m,USD,HIGH,2022-05-11T17:00:00+04:30,UTC+04:30,2022-05-11T12:30:00+00:00,2022-05-11T08:30:00-04:00,forex_factory_fixed_schedule_validated,8310ca7097f9a177,approved_raw_schedule
862732f5a21ce32c,ppi m/m,USD,HIGH,2022-05-12T17:00:00+04:30,UTC+04:30,2022-05-12T12:30:00+00:00,2022-05-12T08:30:00-04:00,forex_factory_fixed_schedule_validated,87a166fb169e6459,approved_raw_schedule
5bd4307f907dc2dc,fomc meeting minutes,USD,HIGH,2022-05-25T22:30:00+04:30,UTC+04:30,2022-05-25T18:00:00+00:00,2022-05-25T14:00:00-04:00,forex_factory_fixed_schedule_validated,ed06a46fa53158a9,approved_raw_schedule
f12c0618355e2daf,adp non-farm employment change,USD,HIGH,2022-06-02T16:45:00+04:30,UTC+04:30,2022-06-02T12:15:00+00:00,2022-06-02T08:15:00-04:00,forex_factory_fixed_schedule_validated,660be929fdc8cd33,approved_raw_schedule
989b551b05e3a6b9,main refinancing rate,EUR,HIGH,2022-06-09T16:15:00+04:30,UTC+04:30,2022-06-09T11:45:00+00:00,2022-06-09T07:45:00-04:00,forex_factory_fixed_schedule_validated,c044e0c2364096d4,approved_raw_schedule
8e387b1bd4048436,ecb press conference,EUR,HIGH,2022-06-09T17:00:00+04:30,UTC+04:30,2022-06-09T12:45:00+00:00,2022-06-09T08:45:00-04:00,forex_factory_fixed_schedule_validated,e0b03eb72579e4d4,approved_fixed_anchor_correction
689908ffe7e09c11,core retail sales m/m,USD,HIGH,2022-06-15T17:00:00+04:30,UTC+04:30,2022-06-15T12:30:00+00:00,2022-06-15T08:30:00-04:00,forex_factory_fixed_schedule_validated,b394d58707b97fdf,approved_raw_schedule
1bcb918273c9fef0,federal funds rate,USD,HIGH,2022-06-15T22:30:00+04:30,UTC+04:30,2022-06-15T18:00:00+00:00,2022-06-15T14:00:00-04:00,forex_factory_fixed_schedule_validated,a67a8618e4d9d514,approved_raw_schedule
eb97e356ff5a243e,fomc press conference,USD,HIGH,2022-06-15T23:00:00+04:30,UTC+04:30,2022-06-15T18:30:00+00:00,2022-06-15T14:30:00-04:00,forex_factory_fixed_schedule_validated,bf9b043c9e53baca,approved_raw_schedule
d5e60c929a84d87b,ism manufacturing pmi,USD,HIGH,2022-07-01T18:30:00+04:30,UTC+04:30,2022-07-01T14:00:00+00:00,2022-07-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,3f74f191b08ede12,approved_raw_schedule
80239e21fb119726,fomc meeting minutes,USD,HIGH,2022-07-06T22:30:00+04:30,UTC+04:30,2022-07-06T18:00:00+00:00,2022-07-06T14:00:00-04:00,forex_factory_fixed_schedule_validated,d6f7ce65e3ce415a,approved_raw_schedule
13d1ac892a04aaca,core cpi m/m,USD,HIGH,2022-07-13T17:00:00+04:30,UTC+04:30,2022-07-13T12:30:00+00:00,2022-07-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,38be25a09892099f,approved_raw_schedule
e5f75285eacdc3cd,main refinancing rate,EUR,HIGH,2022-07-21T16:45:00+04:30,UTC+04:30,2022-07-21T11:45:00+00:00,2022-07-21T07:45:00-04:00,forex_factory_fixed_schedule_validated,acac46e3013f9622,approved_fixed_anchor_correction
00bcd862bfd0fdbc,ecb press conference,EUR,HIGH,2022-07-21T17:15:00+04:30,UTC+04:30,2022-07-21T12:45:00+00:00,2022-07-21T08:45:00-04:00,forex_factory_fixed_schedule_validated,26c81972923497d7,approved_raw_schedule
7b594acab8184ca1,federal funds rate,USD,HIGH,2022-07-27T22:30:00+04:30,UTC+04:30,2022-07-27T18:00:00+00:00,2022-07-27T14:00:00-04:00,forex_factory_fixed_schedule_validated,53d82b8306635edc,approved_raw_schedule
08d7d39d9fd218a9,fomc press conference,USD,HIGH,2022-07-27T23:00:00+04:30,UTC+04:30,2022-07-27T18:30:00+00:00,2022-07-27T14:30:00-04:00,forex_factory_fixed_schedule_validated,3588465d51122eb7,approved_raw_schedule
2df9a57087b20bc1,advance gdp q/q,USD,HIGH,2022-07-28T17:00:00+04:30,UTC+04:30,2022-07-28T12:30:00+00:00,2022-07-28T08:30:00-04:00,forex_factory_fixed_schedule_validated,143c4213e3c85c04,approved_raw_schedule
944325101921e510,ism manufacturing pmi,USD,HIGH,2022-08-01T18:30:00+04:30,UTC+04:30,2022-08-01T14:00:00+00:00,2022-08-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,9e9eb7e653d3c44c,approved_raw_schedule
8a676a402c25a156,ism services pmi,USD,HIGH,2022-08-03T18:30:00+04:30,UTC+04:30,2022-08-03T14:00:00+00:00,2022-08-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,0c7d904b0e5ff7a0,approved_raw_schedule
37e24316ebca612c,core cpi m/m,USD,HIGH,2022-08-10T17:00:00+04:30,UTC+04:30,2022-08-10T12:30:00+00:00,2022-08-10T08:30:00-04:00,forex_factory_fixed_schedule_validated,301424816583f2ca,approved_raw_schedule
9df1ece708c3d212,ppi m/m,USD,HIGH,2022-08-11T17:00:00+04:30,UTC+04:30,2022-08-11T12:30:00+00:00,2022-08-11T08:30:00-04:00,forex_factory_fixed_schedule_validated,06a34d36b326468a,approved_raw_schedule
ab5776b5d474a42b,core retail sales m/m,USD,HIGH,2022-08-17T17:00:00+04:30,UTC+04:30,2022-08-17T12:30:00+00:00,2022-08-17T08:30:00-04:00,forex_factory_fixed_schedule_validated,becea9c96e2192b6,approved_raw_schedule
1188725053ac201b,fomc meeting minutes,USD,HIGH,2022-08-17T22:30:00+04:30,UTC+04:30,2022-08-17T18:00:00+00:00,2022-08-17T14:00:00-04:00,forex_factory_fixed_schedule_validated,5f79fb61938b3b7e,approved_raw_schedule
e59d54de697550da,prelim gdp q/q,USD,HIGH,2022-08-25T17:00:00+04:30,UTC+04:30,2022-08-25T12:30:00+00:00,2022-08-25T08:30:00-04:00,forex_factory_fixed_schedule_validated,fae4f868ffdf0b38,approved_raw_schedule
b83e36001190dd4e,adp non-farm employment change,USD,HIGH,2022-08-31T16:45:00+04:30,UTC+04:30,2022-08-31T12:15:00+00:00,2022-08-31T08:15:00-04:00,forex_factory_fixed_schedule_validated,01a1806eeda65640,approved_raw_schedule
47e8bfdef0e434d7,ism manufacturing pmi,USD,HIGH,2022-09-01T18:30:00+04:30,UTC+04:30,2022-09-01T14:00:00+00:00,2022-09-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,ca24442140784ff4,approved_raw_schedule
