pair,entry_time_ny,exit_time_ny,direction,entry_side,signal_time_ny,fill_time_ny,signal_price,fill_price,entry_price,exit_price,exit_signal_price,exit_fill_price,sl,tp,spread_applied,slippage_applied,commission_applied,entry_spread_pips,exit_spread_pips,entry_slippage_pips,exit_slippage_pips,entry_commission_usd,exit_commission_usd,price_source_used,data_source_used,pnl_r,pnl_usd,result,exit_reason,forced_close_flag,intrabar_ambiguity_flag,execution_mode_used,intrabar_policy_used,cost_profile_used,entry_cost_regime,exit_cost_regime,blocked_by_news,blocking_event_name,blocking_event_time_ny,blocking_rule_used,gap_exit_flag,gap_exit_type,date,signal_time,source_kind,source_level_name,sweep_time_ny,extreme_time_ny
EURUSD,2020-10-21 08:00:00,2020-10-21 10:05:00,long,buy,2020-10-21 08:00:00,2020-10-21 08:00:00,1.18501,1.1851559999999999,1.1851559999999999,1.1868151249999992,1.1868316249999993,1.1868151249999992,1.1840600000000001,1.1868316249999993,0.5999999999994898,0.275,30.783942538475962,0.2999999999997449,0.2999999999997449,0.11000000000000001,0.16500000000000004,15.391971269237981,15.391971269237981,bid_ask_real,dukascopy_m1_bid_ask_full,1.4635052939849291,714.2424382183037,win,take_profit,False,False,high_precision_mode,standard,precision,precision|opening|normal_vol|entry,precision|opening|high_vol|take_profit,False,,,,False,no_gap,2020-10-21,2020-10-21 08:00:00-04:00,london,london_low,2020-10-21 08:00:00-04:00,2020-10-21 07:48:00-04:00
EURUSD,2020-10-27 06:00:00,2020-10-27 07:12:00,long,buy,2020-10-27 06:00:00,2020-10-27 06:00:00,1.1805949999999998,1.1806409999999998,1.1806409999999998,1.1816476249999994,1.1816641249999995,1.1816476249999994,1.17998,1.1816641249999995,0.4999999999988347,0.275,50.99233478400935,0.1999999999990898,0.2999999999997449,0.11000000000000001,0.16500000000000004,25.496167392004676,25.496167392004676,bid_ask_real,dukascopy_m1_bid_ask_full,1.4399777695442637,707.7918183498917,win,take_profit,False,False,high_precision_mode,standard,precision,precision|opening|normal_vol|entry,precision|opening|high_vol|take_profit,False,,,,False,no_gap,2020-10-27,2020-10-27 06:00:00-04:00,prev_day,prev_day_low,2020-10-27 06:00:00-04:00,2020-10-27 05:12:00-04:00
EURUSD,2020-11-02 18:00:00,2020-11-02 19:00:00,long,buy,2020-11-02 18:00:00,2020-11-02 18:00:00,1.1641,1.164235,1.164235,1.163988,1.16401,1.163988,1.1632650000000002,1.1657474999999993,0.9999999999998899,0.42000000000000004,34.81998127974293,0.8000000000008001,0.1999999999990898,0.2,0.22000000000000003,17.409990639871467,17.409990639871467,bid_ask_real,dukascopy_m1_bid_ask_full,-0.28341708542712524,-140.27478172690775,loss,forced_session_close,True,False,high_precision_mode,standard,precision,precision|late|normal_vol|entry,precision|late|normal_vol|forced_session_close,False,,,,False,no_gap,2020-11-02,2020-11-02 18:00:00-05:00,prev_day,prev_day_low,2020-11-02 18:00:00-05:00,2020-11-02 17:03:00-05:00
EURUSD,2020-11-09 16:00:00,2020-11-09 18:37:00,long,buy,2020-11-09 16:00:00,2020-11-09 16:00:00,1.181325,1.1815750000000003,1.1815750000000003,1.18256,1.18258,1.18256,1.18094,1.1825706250000005,0.7999999999985796,0.35000000000000003,52.91119189750946,0.2999999999997449,0.4999999999988347,0.15000000000000002,0.2,26.45559594875473,26.45559594875473,bid_ask_real,dukascopy_m1_bid_ask_full,1.4531548757164328,718.0804614660423,win,take_profit,False,False,high_precision_mode,standard,precision,precision|core|high_vol|entry,precision|late|normal_vol|take_profit,False,,,,True,gap_target,2020-11-09,2020-11-09 16:00:00-05:00,prev_day,prev_day_low,2020-11-09 16:00:00-05:00,2020-11-09 16:00:00-05:00
EURUSD,2020-11-11 18:00:00,2020-11-11 19:00:00,long,buy,2020-11-11 18:00:00,2020-11-11 18:00:00,1.177705,1.17778,1.17778,1.177777,1.17781,1.177777,1.17734,1.1785262499999998,0.9000000000014552,0.6300000000000001,72.94818933181331,0.5000000000010552,0.40000000000040004,0.30000000000000004,0.33000000000000007,36.474094665906655,36.474094665906655,bid_ask_real,dukascopy_m1_bid_ask_full,-0.07958115183242413,-39.600445637244285,loss,forced_session_close,True,False,high_precision_mode,standard,precision,precision|late|high_vol|entry,precision|late|high_vol|forced_session_close,False,,,,False,no_gap,2020-11-11,2020-11-11 18:00:00-05:00,london,london_low,2020-11-11 18:00:00-05:00,2020-11-11 17:03:00-05:00
EURUSD,2020-11-17 11:00:00,2020-11-17 11:19:00,short,sell,2020-11-17 11:00:00,2020-11-17 11:00:00,1.187545,1.187394,1.187394,1.1866743750000004,1.1866633750000004,1.1866743750000004,1.18786,1.1866633750000004,0.6000000000017103,0.22000000000000003,72.55056658018577,0.30000000000196536,0.2999999999997449,0.11000000000000001,0.11000000000000001,36.27528329009289,36.27528329009289,bid_ask_real,dukascopy_m1_bid_ask_full,1.427045336112525,709.570452070509,win,take_profit,False,False,high_precision_mode,standard,precision,precision|opening|normal_vol|entry,precision|opening|normal_vol|take_profit,False,,,,False,no_gap,2020-11-17,2020-11-17 11:00:00-05:00,london,london_high,2020-11-17 11:00:00-05:00,2020-11-17 11:00:00-05:00
EURUSD,2020-11-24 18:00:00,2020-11-24 18:37:00,short,sell,2020-11-24 18:00:00,2020-11-24 18:00:00,1.18935,1.1892800000000001,1.1892800000000001,1.1897825,1.189745,1.1897825,1.189745,1.1884962500000003,0.8999999999992347,0.675,69.73490074808294,0.4999999999988347,0.40000000000040004,0.30000000000000004,0.37500000000000006,34.86745037404147,34.86745037404147,bid_ask_real,dukascopy_m1_bid_ask_full,-1.0696517412935531,-535.4644164583448,loss,stop_loss,False,False,high_precision_mode,standard,precision,precision|late|high_vol|entry,precision|late|high_vol|stop_loss,False,,,,False,no_gap,2020-11-24,2020-11-24 18:00:00-05:00,london,london_high,2020-11-24 18:00:00-05:00,2020-11-24 17:15:00-05:00
EURUSD,2020-11-25 10:00:00,2020-11-25 10:38:00,short,sell,2020-11-25 10:00:00,2020-11-25 10:00:00,1.190775,1.190714,1.190714,1.191680625,1.19166,1.191680625,1.19166,1.1892633750000003,0.700000000000145,0.31625000000000003,36.30338262309623,0.40000000000040004,0.2999999999997449,0.11000000000000001,0.20625000000000004,18.151691311548117,18.151691311548117,bid_ask_real,dukascopy_m1_bid_ask_full,-1.04363115394654,-519.4625088551245,loss,stop_loss,False,False,high_precision_mode,standard,precision,precision|opening|normal_vol|entry,precision|opening|high_vol|stop_loss,False,,,,False,no_gap,2020-11-25,2020-11-25 10:00:00-05:00,prev_day,prev_day_high,2020-11-25 10:00:00-05:00,2020-11-25 09:51:00-05:00
EURUSD,2020-11-27 03:00:00,2020-11-27 03:02:00,short,sell,2020-11-27 03:00:00,2020-11-27 03:00:00,1.1927,1.1926534999999998,1.1926534999999998,1.193135625,1.193115,1.193135625,1.193115,1.1919138124999993,0.8000000000008001,0.3712500000000001,71.87763858425845,0.5000000000010552,0.2999999999997449,0.16500000000000004,0.20625000000000004,35.938819292129224,35.938819292129224,bid_ask_real,dukascopy_m1_bid_ask_full,-1.0725952813066817,-530.9960550414372,loss,stop_loss,False,False,high_precision_mode,standard,precision,precision|opening|high_vol|entry,precision|opening|high_vol|stop_loss,False,,,,False,no_gap,2020-11-27,2020-11-27 03:00:00-05:00,asia,asia_high,2020-11-27 03:00:00-05:00,2020-11-27 02:18:00-05:00
EURUSD,2020-12-28 13:00:00,2020-12-28 13:44:00,long,buy,2020-12-28 13:00:00,2020-12-28 13:00:00,1.220945,1.220995,1.220995,1.22040125,1.22042,1.22040125,1.22042,1.2219006250000002,0.5999999999994898,0.3375,58.030449341368914,0.1999999999990898,0.40000000000040004,0.15000000000000002,0.18750000000000003,29.015224670684457,29.015224670684457,bid_ask_real,dukascopy_m1_bid_ask_full,-1.0589473684210577,-521.2377860483246,loss,stop_loss,False,False,high_precision_mode,standard,precision,precision|core|high_vol|entry,precision|core|high_vol|stop_loss,False,,,,False,no_gap,2020-12-28,2020-12-28 13:00:00-05:00,london,london_low,2020-12-28 13:00:00-05:00,2020-12-28 13:00:00-05:00
