trade_id,month_A,direction_A,entry_time_ny_A,historical_entry_A,executable_entry_A,entry_diff_pips_A,sl_A,tp_A,be_trigger_A,be_stop_A,tick_outcome_A,tick_R_A,first_touch_time_A,auditable_yes_no_A,notes_A,month_B,direction_B,entry_time_ny_B,historical_entry_B,executable_entry_B,entry_diff_pips_B,sl_B,tp_B,be_trigger_B,be_stop_B,tick_outcome_B,tick_R_B,first_touch_time_B,auditable_yes_no_B,notes_B,B_minus_A,changed_outcome
2276,2024-11,SHORT,2024-11-06T12:27:00+00:00,1.06976,1.06976,0.0,1.0724500000000003,1.0666659999999997,1.068876,1.06976,FORCED_CLOSE,0.6153846153845722,2024-11-06T12:33:00.037000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-06T12:27:00+00:00,1.06976,1.07024,4.80000000000036,1.0724500000000003,1.0671459999999997,1.069356,1.07024,FORCED_CLOSE,0.8325791855203155,2024-11-06T12:33:00.037000+00:00,YES,Audit Phase 50O-B: Model B,0.21719457013574328,False
2277,2024-11,LONG,2024-11-07T12:03:00+00:00,1.07642,1.07642,0.0,1.07526,1.077624,1.0767639999999998,1.07642,FORCED_CLOSE,0.988372093023276,2024-11-07T12:54:00.405000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-07T12:03:00+00:00,1.07642,1.07612,2.9999999999996696,1.07526,1.077324,1.076464,1.07612,TP,1.4,2024-11-07T12:53:46.362000+00:00,YES,Audit Phase 50O-B: Model B,0.4116279069767239,True
2278,2024-11,SHORT,2024-11-08T13:18:00+00:00,1.07654,1.07654,0.0,1.0776800000000002,1.0753919999999997,1.076212,1.07654,FORCED_CLOSE,0.5853658536584376,2024-11-08T13:33:00.135000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-08T13:18:00+00:00,1.07654,1.07686,3.1999999999987594,1.0776800000000002,1.0757119999999996,1.0765319999999998,1.07686,TP,1.4,2024-11-08T13:32:11.504000+00:00,YES,Audit Phase 50O-B: Model B,0.8146341463415623,True
2279,2024-11,LONG,2024-11-11T14:12:00+00:00,1.06563,1.06563,0.0,1.0627599999999997,1.0693120000000005,1.066682,1.06563,FORCED_CLOSE,0.0760456273764088,2024-11-12T01:00:02.466000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-11T14:12:00+00:00,1.06563,1.06539,2.40000000000018,1.0627599999999997,1.0690720000000005,1.066442,1.06539,FORCED_CLOSE,0.1673003802281162,2024-11-12T01:00:02.466000+00:00,YES,Audit Phase 50O-B: Model B,0.0912547528517074,False
2280,2024-11,LONG,2024-11-12T15:54:00+00:00,1.06135,1.06135,0.0,1.0600899999999998,1.0621900000000002,1.06159,1.06135,FORCED_CLOSE,-1.833333333333196,2024-11-12T16:39:00.178000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-12T15:54:00+00:00,1.06135,1.06069,6.6000000000010495,1.0600899999999998,1.06153,1.06093,1.06069,BE,0.0,2024-11-12T16:01:36.543000+00:00,YES,Audit Phase 50O-B: Model B,1.833333333333196,True
2281,2024-11,SHORT,2024-11-13T15:06:00+00:00,1.056,1.056,0.0,1.0594600000000003,1.053662,1.055332,1.056,FORCED_CLOSE,-0.3233532934131259,2024-11-14T01:00:00.334000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-13T15:06:00+00:00,1.056,1.05779,17.899999999999583,1.0594600000000003,1.0554519999999998,1.057122,1.05779,BE,0.0,2024-11-13T15:30:56.290000+00:00,YES,Audit Phase 50O-B: Model B,0.3233532934131259,True
2282,2024-11,LONG,2024-11-14T12:33:00+00:00,1.0534,1.0534,0.0,1.0518899999999998,1.055052,1.053872,1.0534,FORCED_CLOSE,0.1525423728814014,2024-11-14T13:00:00.072000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-14T12:33:00+00:00,1.0534,1.05307,3.2999999999994145,1.0518899999999998,1.0547220000000002,1.053542,1.05307,FORCED_CLOSE,0.4322033898304807,2024-11-14T13:00:00.072000+00:00,YES,Audit Phase 50O-B: Model B,0.2796610169490793,False
2283,2024-11,SHORT,2024-11-15T13:30:00+00:00,1.0556,1.0556,0.0,1.0622,1.05028,1.05408,1.0556,FORCED_CLOSE,0.1210526315789807,2024-11-15T17:00:00.005000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-15T13:30:00+00:00,1.0556,1.0584,27.999999999999137,1.0622,1.05308,1.05688,1.0584,BE,0.0,2024-11-15T13:30:09.488000+00:00,YES,Audit Phase 50O-B: Model B,-0.1210526315789807,True
2284,2024-11,SHORT,2024-11-18T15:18:00+00:00,1.05647,1.05647,0.0,1.05764,1.055378,1.056158,1.05647,BE,0.0,2024-11-18T15:31:45.556000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-18T15:18:00+00:00,1.05647,1.05686,3.899999999998904,1.05764,1.0557679999999998,1.0565479999999998,1.05686,BE,0.0,2024-11-18T15:33:02.519000+00:00,YES,Audit Phase 50O-B: Model B,0.0,False
2285,2024-11,SHORT,2024-11-20T16:09:00+00:00,1.05076,1.05076,0.0,1.0525800000000003,1.0496399999999997,1.0504399999999998,1.05076,FORCED_CLOSE,-2.1624999999992007,2024-11-20T17:15:00.254000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-20T16:09:00+00:00,1.05076,1.05178,10.200000000000207,1.0525800000000003,1.0506599999999997,1.0514599999999998,1.05178,BE,0.0,2024-11-20T16:15:40.406000+00:00,YES,Audit Phase 50O-B: Model B,2.1624999999992007,True
2286,2024-11,SHORT,2024-11-21T15:27:00+00:00,1.05327,1.05327,0.0,1.0548500000000005,1.0514499999999996,1.05275,1.05327,FORCED_CLOSE,0.7538461538459652,2024-11-21T15:51:00.112000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-21T15:27:00+00:00,1.05327,1.05355,2.80000000000058,1.0548500000000005,1.0517299999999996,1.05303,1.05355,FORCED_CLOSE,0.9692307692305754,2024-11-21T15:51:00.112000+00:00,YES,Audit Phase 50O-B: Model B,0.21538461538461018,False
2287,2024-11,LONG,2024-11-25T13:00:00+00:00,1.04967,1.04967,0.0,1.0479899999999998,1.0509300000000006,1.0500300000000002,1.04967,FORCED_CLOSE,0.9333333333329688,2024-11-25T13:18:00.162000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-25T13:00:00+00:00,1.04967,1.04889,7.800000000000029,1.0479899999999998,1.0501500000000006,1.0492500000000002,1.04889,TP,1.4,2024-11-25T13:14:15.119000+00:00,YES,Audit Phase 50O-B: Model B,0.46666666666703116,True
2288,2024-11,LONG,2024-11-26T12:12:00+00:00,1.05235,1.05235,0.0,1.0500999999999998,1.05438,1.05293,1.05235,FORCED_CLOSE,1.0620689655172348,2024-11-26T12:18:00.050000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-26T12:12:00+00:00,1.05235,1.05155,7.999999999999119,1.0500999999999998,1.0535800000000002,1.05213,1.05155,TP,1.4,2024-11-26T12:17:28.051000+00:00,YES,Audit Phase 50O-B: Model B,0.33793103448276507,True
2289,2024-11,SHORT,2024-11-27T14:36:00+00:00,1.05523,1.05523,0.0,1.0584200000000004,1.0513939999999993,1.0541339999999997,1.05523,FORCED_CLOSE,0.1605839416058145,2024-11-27T15:39:00.822000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-27T14:36:00+00:00,1.05523,1.05568,4.500000000000615,1.0584200000000004,1.0518439999999991,1.0545839999999995,1.05568,FORCED_CLOSE,0.3248175182481487,2024-11-27T15:39:00.822000+00:00,YES,Audit Phase 50O-B: Model B,0.1642335766423342,False
2290,2024-11,SHORT,2024-11-28T15:36:00+00:00,1.05453,1.05453,0.0,1.0558000000000003,1.0532839999999997,1.054174,1.05453,FORCED_CLOSE,-1.3595505617973724,2024-11-28T23:15:00.094000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-28T15:36:00+00:00,1.05453,1.05491,3.8000000000004697,1.0558000000000003,1.0536639999999995,1.054554,1.05491,BE,0.0,2024-11-28T15:47:46.368000+00:00,YES,Audit Phase 50O-B: Model B,1.3595505617973724,True
2291,2024-11,LONG,2024-11-29T12:57:00+00:00,1.05646,1.05646,0.0,1.0546999999999995,1.0572160000000006,1.0566760000000002,1.05646,BE,0.0,2024-11-29T13:02:29.800000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-29T12:57:00+00:00,1.05646,1.05524,12.199999999999989,1.0546999999999995,1.0559960000000006,1.0554560000000002,1.05524,TP,1.4,2024-11-29T12:57:48.079000+00:00,YES,Audit Phase 50O-B: Model B,1.4,True
2310,2025-01,SHORT,2025-01-02T13:00:00+00:00,1.0315,1.0315,0.0,1.03337,1.029316,1.030876,1.0315,FORCED_CLOSE,0.0833333333334415,2025-01-02T14:21:00.629000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-02T13:00:00+00:00,1.0315,1.03181,3.0999999999981043,1.03337,1.0296259999999997,1.0311859999999995,1.03181,BE,0.0,2025-01-02T13:30:21.351000+00:00,YES,Audit Phase 50O-B: Model B,-0.0833333333334415,True
2311,2025-01,SHORT,2025-01-03T15:12:00+00:00,1.0289,1.0289,0.0,1.0316400000000003,1.0264219999999995,1.0281919999999998,1.0289,FORCED_CLOSE,0.1186440677964958,2025-01-03T15:57:00.148000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-03T15:12:00+00:00,1.0289,1.02987,9.700000000001374,1.0316400000000003,1.027392,1.029162,1.02987,TP,1.4,2025-01-03T15:29:11.128000+00:00,YES,Audit Phase 50O-B: Model B,1.2813559322035042,True
2312,2025-01,SHORT,2025-01-07T15:00:00+00:00,1.03673,1.03673,0.0,1.0419500000000004,1.0330059999999994,1.0356659999999998,1.03673,FORCED_CLOSE,0.3684210526315302,2025-01-07T15:48:00.310000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-07T15:00:00+00:00,1.03673,1.03929,25.600000000001177,1.0419500000000004,1.0355659999999995,1.038226,1.03929,TP,1.4,2025-01-07T15:47:48.630000+00:00,YES,Audit Phase 50O-B: Model B,1.0315789473684698,True
2313,2025-01,LONG,2025-01-09T16:42:00+00:00,1.03008,1.03008,0.0,1.0289999999999997,1.0310600000000003,1.0303600000000002,1.03008,FORCED_CLOSE,-0.785714285714021,2025-01-10T01:00:01.394000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,LONG,2025-01-09T16:42:00+00:00,1.03008,1.0297,3.8000000000004697,1.0289999999999997,1.0306800000000005,1.02998,1.0297,BE,0.0,2025-01-09T16:58:39.235000+00:00,YES,Audit Phase 50O-B: Model B,0.785714285714021,True
2314,2025-01,SHORT,2025-01-10T13:30:00+00:00,1.02463,1.02463,0.0,1.0371100000000002,1.0153199999999996,1.0219699999999998,1.02463,FORCED_CLOSE,0.103759398496216,2025-01-10T13:42:00.151000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-10T13:30:00+00:00,1.02463,1.03046,58.30000000000002,1.0371100000000002,1.0211499999999996,1.0277999999999998,1.03046,FORCED_CLOSE,0.9804511278194982,2025-01-10T13:42:00.151000+00:00,YES,Audit Phase 50O-B: Model B,0.8766917293232822,False
2315,2025-01,LONG,2025-01-13T16:24:00+00:00,1.02027,1.02027,0.0,1.0187799999999998,1.021964,1.0207540000000002,1.02027,FORCED_CLOSE,1.2892561983470057,2025-01-13T18:45:05.250000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,LONG,2025-01-13T16:24:00+00:00,1.02027,1.01999,2.80000000000058,1.0187799999999998,1.021684,1.020474,1.01999,TP,1.4,2025-01-13T16:51:30.341000+00:00,YES,Audit Phase 50O-B: Model B,0.11074380165299424,True
2316,2025-01,LONG,2025-01-14T12:45:00+00:00,1.0255,1.0255,0.0,1.02364,1.0278240000000003,1.026164,1.0255,FORCED_CLOSE,0.1927710843372514,2025-01-14T13:33:00.054000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,LONG,2025-01-14T12:45:00+00:00,1.0255,1.0253,1.99999999999978,1.02364,1.0276240000000003,1.025964,1.0253,FORCED_CLOSE,0.313253012048067,2025-01-14T13:33:00.054000+00:00,YES,Audit Phase 50O-B: Model B,0.12048192771081559,False
2317,2025-01,SHORT,2025-01-15T15:00:00+00:00,1.03187,1.03187,0.0,1.0340300000000002,1.0300219999999998,1.031342,1.03187,FORCED_CLOSE,0.3939393939393918,2025-01-15T15:09:00.099000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-15T15:00:00+00:00,1.03187,1.03271,8.399999999999519,1.0340300000000002,1.0308619999999995,1.032182,1.03271,FORCED_CLOSE,1.0303030303028953,2025-01-15T15:09:00.099000+00:00,YES,Audit Phase 50O-B: Model B,0.6363636363635035,False
2318,2025-01,SHORT,2025-01-16T13:06:00+00:00,1.02689,1.02689,0.0,1.0290200000000005,1.024482,1.026202,1.02689,BE,0.0,2025-01-16T13:32:20.293000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-16T13:06:00+00:00,1.02689,1.0273,4.100000000000215,1.0290200000000005,1.024892,1.026612,1.0273,BE,0.0,2025-01-16T13:30:00.242000+00:00,YES,Audit Phase 50O-B: Model B,0.0,False
2319,2025-01,LONG,2025-01-17T14:48:00+00:00,1.02988,1.02988,0.0,1.02548,1.034724,1.031264,1.02988,FORCED_CLOSE,0.0578034682081502,2025-01-17T15:51:00.042000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,LONG,2025-01-17T14:48:00+00:00,1.02988,1.02894,9.399999999999409,1.02548,1.033784,1.030324,1.02894,FORCED_CLOSE,0.3294797687861679,2025-01-17T15:51:00.042000+00:00,YES,Audit Phase 50O-B: Model B,0.2716763005780177,False
2320,2025-01,SHORT,2025-01-20T12:27:00+00:00,1.03149,1.03149,0.0,1.0327400000000002,1.0301879999999997,1.031118,1.03149,FORCED_CLOSE,0.1075268817203835,2025-01-20T13:30:00.758000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-20T12:27:00+00:00,1.03149,1.03181,3.1999999999987594,1.0327400000000002,1.0305079999999995,1.031438,1.03181,FORCED_CLOSE,0.4516129032255155,2025-01-20T13:30:00.758000+00:00,YES,Audit Phase 50O-B: Model B,0.344086021505132,False
2321,2025-01,SHORT,2025-01-21T17:57:00+00:00,1.04211,1.04211,0.0,1.0430900000000003,1.0415079999999997,1.041938,1.04211,FORCED_CLOSE,-1.6046511627892466,2025-01-21T18:33:02.090000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-21T17:57:00+00:00,1.04211,1.04266,5.499999999998284,1.0430900000000003,1.0420579999999997,1.042488,1.04266,TP,1.4,2025-01-21T18:00:35.690000+00:00,YES,Audit Phase 50O-B: Model B,3.0046511627892465,True
2322,2025-01,SHORT,2025-01-22T13:36:00+00:00,1.04284,1.04284,0.0,1.04544,1.0402779999999998,1.0421079999999998,1.04284,FORCED_CLOSE,0.027322404371518,2025-01-22T14:51:00.373000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-22T13:36:00+00:00,1.04284,1.04361,7.699999999999374,1.04544,1.0410479999999998,1.0428779999999995,1.04361,FORCED_CLOSE,0.4480874316938422,2025-01-22T14:51:00.373000+00:00,YES,Audit Phase 50O-B: Model B,0.4207650273223242,False
2323,2025-01,SHORT,2025-01-23T16:09:00+00:00,1.0383,1.0383,0.0,1.043,1.033694,1.036984,1.0383,FORCED_CLOSE,-1.3951367781155302,2025-01-23T17:42:00.176000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-23T16:09:00+00:00,1.0383,1.03971,14.099999999999111,1.043,1.0351039999999998,1.0383939999999998,1.03971,BE,0.0,2025-01-23T16:14:07.110000+00:00,YES,Audit Phase 50O-B: Model B,1.3951367781155302,True
2324,2025-01,SHORT,2025-01-24T17:48:00+00:00,1.05099,1.05099,0.0,1.0525300000000002,1.049254,1.050494,1.05099,FORCED_CLOSE,1.3387096774192426,2025-01-24T19:09:00.090000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-24T17:48:00+00:00,1.05099,1.05129,2.9999999999996696,1.0525300000000002,1.049554,1.050794,1.05129,TP,1.4,2025-01-24T18:50:47.997000+00:00,YES,Audit Phase 50O-B: Model B,0.061290322580757284,True
2325,2025-01,LONG,2025-01-27T12:00:00+00:00,1.05181,1.05181,0.0,1.0503,1.053252,1.052222,1.05181,FORCED_CLOSE,0.2912621359225135,2025-01-27T13:00:00.123000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,LONG,2025-01-27T12:00:00+00:00,1.05181,1.05133,4.799999999998139,1.0503,1.052772,1.0517420000000002,1.05133,BE,0.0,2025-01-27T12:09:25.946000+00:00,YES,Audit Phase 50O-B: Model B,-0.2912621359225135,True
2326,2025-01,SHORT,2025-01-28T12:00:00+00:00,1.04211,1.04211,0.0,1.0428900000000003,1.041354,1.041894,1.04211,FORCED_CLOSE,0.4074074074074583,2025-01-28T12:12:00.025000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,SHORT,2025-01-28T12:00:00+00:00,1.04211,1.04235,2.40000000000018,1.0428900000000003,1.041594,1.042134,1.04235,TP,1.4,2025-01-28T12:04:20.471000+00:00,YES,Audit Phase 50O-B: Model B,0.9925925925925416,True
2328,2025-01,LONG,2025-01-30T12:27:00+00:00,1.04014,1.04014,0.0,1.0386699999999998,1.0418620000000005,1.0406320000000002,1.04014,FORCED_CLOSE,1.1300813008128263,2025-01-30T13:27:00.061000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,LONG,2025-01-30T12:27:00+00:00,1.04014,1.0399,2.40000000000018,1.0386699999999998,1.0416220000000005,1.0403920000000002,1.0399,FORCED_CLOSE,1.3252032520323214,2025-01-30T13:27:00.061000+00:00,YES,Audit Phase 50O-B: Model B,0.19512195121949505,False
2329,2025-01,LONG,2025-01-31T12:18:00+00:00,1.03814,1.03814,0.0,1.0370299999999997,1.0392600000000003,1.0384600000000002,1.03814,FORCED_CLOSE,0.337499999999864,2025-01-31T12:27:00.070000+00:00,YES,Audit Phase 50O-B: Model A,2025-01,LONG,2025-01-31T12:18:00+00:00,1.03814,1.03783,3.1000000000003247,1.0370299999999997,1.0389500000000005,1.03815,1.03783,FORCED_CLOSE,0.7249999999997593,2025-01-31T12:27:00.070000+00:00,YES,Audit Phase 50O-B: Model B,0.38749999999989526,False
2349,2025-03,LONG,2025-03-03T12:00:00+00:00,1.046,1.046,0.0,1.0444399999999998,1.0471900000000005,1.04634,1.046,FORCED_CLOSE,0.129411764705916,2025-03-03T12:24:00.298000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-03T12:00:00+00:00,1.046,1.04529,7.099999999999884,1.0444399999999998,1.0464800000000003,1.04563,1.04529,TP,1.4,2025-03-03T12:13:21.624000+00:00,YES,Audit Phase 50O-B: Model B,1.2705882352940838,True
2350,2025-03,LONG,2025-03-04T15:42:00+00:00,1.05219,1.05219,0.0,1.0488499999999998,1.0559280000000002,1.053258,1.05219,FORCED_CLOSE,1.0898876404493856,2025-03-04T18:09:00.010000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-04T15:42:00+00:00,1.05219,1.05152,6.699999999999484,1.0488499999999998,1.0552580000000005,1.052588,1.05152,BE,0.0,2025-03-04T16:09:46.370000+00:00,YES,Audit Phase 50O-B: Model B,-1.0898876404493856,True
2351,2025-03,LONG,2025-03-05T14:03:00+00:00,1.07377,1.07377,0.0,1.0691199999999998,1.07727,1.07477,1.07377,FORCED_CLOSE,0.7479999999999855,2025-03-05T14:39:00.129000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-05T14:03:00+00:00,1.07377,1.07162,21.499999999998742,1.0691199999999998,1.07512,1.07262,1.07162,TP,1.4,2025-03-05T14:29:24.998000+00:00,YES,Audit Phase 50O-B: Model B,0.6520000000000145,True
2352,2025-03,SHORT,2025-03-06T15:33:00+00:00,1.08228,1.08228,0.0,1.0860100000000004,1.0778559999999997,1.0810159999999998,1.08228,FORCED_CLOSE,1.3797468354429252,2025-03-06T18:42:00.192000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-06T15:33:00+00:00,1.08228,1.08285,5.700000000001815,1.0860100000000004,1.078426,1.081586,1.08285,BE,0.0,2025-03-06T16:11:06.857000+00:00,YES,Audit Phase 50O-B: Model B,-1.3797468354429252,True
2353,2025-03,SHORT,2025-03-07T14:00:00+00:00,1.08541,1.08541,0.0,1.0873100000000002,1.081392,1.0842619999999998,1.08541,SL,-1.0,2025-03-07T14:33:40.818000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-07T14:00:00+00:00,1.08541,1.08444,9.699999999999154,1.0873100000000002,1.080422,1.083292,1.08444,SL,-1.0,2025-03-07T14:33:40.818000+00:00,YES,Audit Phase 50O-B: Model B,0.0,False
2354,2025-03,LONG,2025-03-10T17:09:00+00:00,1.08354,1.08354,0.0,1.08211,1.085052,1.083972,1.08354,FORCED_CLOSE,0.6481481481482224,2025-03-10T17:51:00.181000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-10T17:09:00+00:00,1.08354,1.08319,3.4999999999985043,1.08211,1.0847020000000005,1.083622,1.08319,FORCED_CLOSE,0.972222222222128,2025-03-10T17:51:00.181000+00:00,YES,Audit Phase 50O-B: Model B,0.32407407407390554,False
2355,2025-03,LONG,2025-03-11T17:06:00+00:00,1.09284,1.09284,0.0,1.0920199999999998,1.093638,1.0930680000000002,1.09284,FORCED_CLOSE,0.2982456140350414,2025-03-11T17:15:00.015000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-11T17:06:00+00:00,1.09284,1.09259,2.500000000000835,1.0920199999999998,1.093388,1.092818,1.09259,FORCED_CLOSE,0.7368421052631812,2025-03-11T17:15:00.015000+00:00,YES,Audit Phase 50O-B: Model B,0.43859649122813976,False
2356,2025-03,SHORT,2025-03-12T13:39:00+00:00,1.08805,1.08805,0.0,1.0897200000000002,1.0861599999999998,1.08751,1.08805,FORCED_CLOSE,-0.7777777777777167,2025-03-12T14:39:00.131000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-12T13:39:00+00:00,1.08805,1.08837,3.20000000000098,1.0897200000000002,1.08648,1.08783,1.08837,BE,0.0,2025-03-12T14:00:05.741000+00:00,YES,Audit Phase 50O-B: Model B,0.7777777777777167,True
2357,2025-03,LONG,2025-03-13T14:00:00+00:00,1.08591,1.08591,0.0,1.0833199999999998,1.087898,1.086478,1.08591,FORCED_CLOSE,0.0070422535211723,2025-03-13T14:18:00.203000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-13T14:00:00+00:00,1.08591,1.08474,11.699999999998932,1.0833199999999998,1.086728,1.0853080000000002,1.08474,FORCED_CLOSE,0.8309859154928703,2025-03-13T14:18:00.203000+00:00,YES,Audit Phase 50O-B: Model B,0.823943661971698,False
2358,2025-03,LONG,2025-03-17T12:09:00+00:00,1.09059,1.09059,0.0,1.0881999999999998,1.093376,1.091386,1.09059,FORCED_CLOSE,0.6080402010050726,2025-03-18T00:00:01.478000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-17T12:09:00+00:00,1.09059,1.09019,3.99999999999956,1.0881999999999998,1.0929760000000002,1.090986,1.09019,BE,0.0,2025-03-17T14:22:26.096000+00:00,YES,Audit Phase 50O-B: Model B,-0.6080402010050726,True
2359,2025-03,LONG,2025-03-18T13:00:00+00:00,1.09156,1.09156,0.0,1.08966,1.0937020000000004,1.092172,1.09156,BE,0.0,2025-03-18T15:00:30.183000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-18T13:00:00+00:00,1.09156,1.09119,3.699999999999815,1.08966,1.0933320000000004,1.0918020000000002,1.09119,BE,0.0,2025-03-18T13:16:54.228000+00:00,YES,Audit Phase 50O-B: Model B,0.0,False
2360,2025-03,SHORT,2025-03-19T14:45:00+00:00,1.08923,1.08923,0.0,1.09055,1.0879559999999997,1.088866,1.08923,FORCED_CLOSE,1.010989010988691,2025-03-19T15:51:00.200000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-19T14:45:00+00:00,1.08923,1.08964,4.100000000000215,1.09055,1.0883659999999995,1.089276,1.08964,TP,1.4,2025-03-19T14:52:20.699000+00:00,YES,Audit Phase 50O-B: Model B,0.3890109890113089,True
2361,2025-03,SHORT,2025-03-21T15:45:00+00:00,1.08226,1.08226,0.0,1.0830000000000002,1.0816299999999996,1.08208,1.08226,FORCED_CLOSE,-0.1333333333331607,2025-03-21T15:48:00.083000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-21T15:45:00+00:00,1.08226,1.08255,2.8999999999990145,1.0830000000000002,1.0819199999999995,1.0823699999999998,1.08255,FORCED_CLOSE,0.5111111111107783,2025-03-21T15:48:00.083000+00:00,YES,Audit Phase 50O-B: Model B,0.644444444443939,False
2362,2025-03,LONG,2025-03-24T12:57:00+00:00,1.083,1.083,0.0,1.0820499999999995,1.0837420000000006,1.083212,1.083,FORCED_CLOSE,-1.5660377358473647,2025-03-24T13:15:00.045000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-24T12:57:00+00:00,1.083,1.08258,4.199999999998649,1.0820499999999995,1.0833220000000008,1.0827920000000002,1.08258,BE,0.0,2025-03-24T13:05:11.998000+00:00,YES,Audit Phase 50O-B: Model B,1.5660377358473647,True
2363,2025-03,SHORT,2025-03-26T13:15:00+00:00,1.07804,1.07804,0.0,1.07953,1.076472,1.077592,1.07804,FORCED_CLOSE,0.5625000000001166,2025-03-26T14:03:00.400000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-26T13:15:00+00:00,1.07804,1.07841,3.699999999999815,1.07953,1.076842,1.077962,1.07841,TP,1.4,2025-03-26T13:32:10.046000+00:00,YES,Audit Phase 50O-B: Model B,0.8374999999998833,True
2364,2025-03,SHORT,2025-03-27T11:42:00+00:00,1.07797,1.07797,0.0,1.0800500000000002,1.075492,1.077262,1.07797,FORCED_CLOSE,-1.033898305084628,2025-03-27T15:30:00.061000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-27T11:42:00+00:00,1.07797,1.07828,3.0999999999981043,1.0800500000000002,1.0758019999999997,1.0775719999999998,1.07828,FORCED_CLOSE,-0.8587570621469017,2025-03-27T15:30:00.061000+00:00,YES,Audit Phase 50O-B: Model B,0.17514124293772626,False
2365,2025-03,LONG,2025-03-28T13:00:00+00:00,1.0786,1.0786,0.0,1.0786599999999995,1.0789220000000002,1.078692,1.0786,BE,0.0,2025-03-28T13:00:20.141000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,LONG,2025-03-28T13:00:00+00:00,1.0786,1.07889,2.8999999999990145,1.0786599999999995,1.079212,1.078982,1.07889,SL,-1.0,2025-03-28T13:00:11.019000+00:00,YES,Audit Phase 50O-B: Model B,-1.0,True
