trade_id,month,date,direction,entry_time_ny,exit_time_ny,entry_price_bar,nearest_bid,nearest_ask,spread_entry,sl,tp,risk,be_trigger_price,be_trigger_touched,be_trigger_time,be_stop_price,bar_outcome,tick_outcome,bar_R,tick_R,first_touch,first_touch_time,auditable_yes_no,match_status,notes,non_auditable_reason
2209,2024-07,2024-07-31,SHORT,2024-07-31T11:42:00+00:00,2024-07-31T12:15:00+00:00,1.08343,1.08383,1.08385,0.1999999999990898,1.0845100000000003,1.0828779999999998,0.0006800000000002,1.083558,True,2024-07-31T11:43:41.645000+00:00,1.08383,SL,TP,0.0,1.4,TP,2024-07-31T11:54:32.692000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000680,
2210,2024-08,2024-08-01,SHORT,2024-08-01T13:00:00+00:00,2024-08-01T14:00:00+00:00,1.0793,1.07963,1.07965,0.1999999999990898,1.0809400000000002,1.077796,0.0013100000000001444,1.0791060000000001,True,2024-08-01T13:06:51.640000+00:00,1.07963,SL,BE,-1.0,0.0,STOP,2024-08-01T13:34:55.454000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001310,
2211,2024-08,2024-08-02,LONG,2024-08-02T11:00:00+00:00,2024-08-02T11:24:00+00:00,1.08268,1.08229,1.08231,0.20000000000131024,1.0818199999999998,1.0829960000000005,0.0004900000000003,1.0825060000000002,True,2024-08-02T11:00:21.508000+00:00,1.08231,TP,TP,1.4,1.4,TP,2024-08-02T11:17:44.452000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000490,
2212,2024-08,2024-08-06,LONG,2024-08-06T11:00:00+00:00,2024-08-06T12:18:00+00:00,1.09117,1.09084,1.09086,0.1999999999990898,1.0899599999999998,1.09212,0.0009000000000001,1.09122,True,2024-08-06T11:51:11.661000+00:00,1.09086,SL,FORCED_CLOSE,0.0,0.5666666666666152,TIME,2024-08-06T12:18:00.141000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000900,
2213,2024-08,2024-08-07,LONG,2024-08-07T14:18:00+00:00,2024-08-07T14:39:00+00:00,1.09238,1.09203,1.09204,0.09999999999843467,1.0914399999999997,1.09288,0.0006000000000001,1.09228,True,2024-08-07T14:18:30.092000+00:00,1.09204,TP,BE,1.4,0.0,STOP,2024-08-07T14:25:32.524000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000600,
2214,2024-08,2024-08-08,SHORT,2024-08-08T12:30:00+00:00,2024-08-08T13:48:00+00:00,1.09119,1.09284,1.0929,0.5999999999994898,1.0950000000000002,1.089816,0.0021600000000001,1.091976,True,2024-08-08T12:31:11.675000+00:00,1.09284,TP,TP,1.4,1.4,TP,2024-08-08T12:47:34.411000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.002160,
2215,2024-08,2024-08-09,SHORT,2024-08-09T12:15:00+00:00,2024-08-09T12:36:00+00:00,1.09138,1.09158,1.09161,0.2999999999997449,1.0922500000000002,1.090642,0.0006700000000001,1.091312,True,2024-08-09T12:19:37.283000+00:00,1.09158,SL,BE,0.0,0.0,STOP,2024-08-09T12:28:58.118000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000670,
2216,2024-08,2024-08-12,LONG,2024-08-12T11:03:00+00:00,2024-08-12T12:42:00+00:00,1.09287,1.09263,1.09264,0.10000000000065512,1.09187,1.0937180000000002,0.0007700000000001594,1.092948,False,,1.09264,SL,FORCED_CLOSE,-1.0,-0.6883116883117295,TIME,2024-08-12T12:42:00.296000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000770,
2217,2024-08,2024-08-13,LONG,2024-08-13T11:09:00+00:00,2024-08-13T11:51:00+00:00,1.09256,1.09246,1.09248,0.1999999999990898,1.0920699999999997,1.0930540000000002,0.0004100000000002,1.092644,True,2024-08-13T11:14:43.989000+00:00,1.09248,TP,FORCED_CLOSE,1.4,1.2195121951217636,TIME,2024-08-13T11:51:02.169000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000410,
2218,2024-08,2024-08-14,SHORT,2024-08-14T12:03:00+00:00,2024-08-14T12:36:00+00:00,1.1019,1.10246,1.10249,0.2999999999997449,1.1042,1.100024,0.00174,1.101764,True,2024-08-14T12:15:39.769000+00:00,1.10246,SL,BE,0.0,0.0,STOP,2024-08-14T12:23:33.202000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001740,
2219,2024-08,2024-08-15,SHORT,2024-08-15T12:30:00+00:00,2024-08-15T14:15:00+00:00,1.09728,1.10114,1.10124,0.9999999999998899,1.1053800000000003,1.0952039999999996,0.0042400000000002,1.0994439999999999,True,2024-08-15T12:30:12.999000+00:00,1.10114,SL,TP,0.0,1.4,TP,2024-08-15T12:56:55.829000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.004240,
2220,2024-08,2024-08-16,SHORT,2024-08-16T14:00:00+00:00,2024-08-16T14:18:00+00:00,1.09977,1.10022,1.10028,0.5999999999994898,1.1007700000000002,1.0994499999999996,0.0005500000000002,1.0999999999999999,True,2024-08-16T14:00:02.121000+00:00,1.10022,TP,TP,1.4,1.4,TP,2024-08-16T14:13:08.113000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000550,
2221,2024-08,2024-08-19,LONG,2024-08-19T11:45:00+00:00,2024-08-19T12:27:00+00:00,1.10387,1.10351,1.10353,0.1999999999990898,1.1028099999999998,1.1045379999999998,0.00072,1.103818,True,2024-08-19T11:47:27.512000+00:00,1.10353,SL,FORCED_CLOSE,0.0,0.7916666666669187,TIME,2024-08-19T12:27:04.827000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000720,
2222,2024-08,2024-08-20,LONG,2024-08-20T12:21:00+00:00,2024-08-20T12:57:00+00:00,1.10869,1.10848,1.10851,0.30000000000196536,1.1077599999999999,1.1095600000000003,0.0007500000000002,1.1088100000000003,True,2024-08-20T12:46:17.246000+00:00,1.10851,TP,TP,1.4,1.4,TP,2024-08-20T12:50:19.356000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000750,
2223,2024-08,2024-08-21,LONG,2024-08-21T15:24:00+00:00,2024-08-21T18:03:00+00:00,1.11406,1.1129,1.11292,0.1999999999990898,1.1111999999999997,1.115328,0.0017200000000001,1.113608,True,2024-08-21T15:25:55.646000+00:00,1.11292,TP,TP,1.4,1.4,TP,2024-08-21T17:41:13.211000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001720,
2224,2024-08,2024-08-22,LONG,2024-08-22T12:42:00+00:00,2024-08-22T13:03:00+00:00,1.1137,1.11332,1.11334,0.1999999999990898,1.11207,1.115118,0.0012700000000001,1.113848,True,2024-08-22T12:50:21.717000+00:00,1.11334,SL,FORCED_CLOSE,0.0,0.480314960629883,TIME,2024-08-22T13:03:02.251000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001270,
2225,2024-08,2024-08-23,LONG,2024-08-23T13:57:00+00:00,2024-08-23T14:00:00+00:00,1.11153,1.11091,1.11093,0.1999999999990898,1.1104499999999995,1.1116020000000006,0.00048000000000048004,1.1111220000000002,True,2024-08-23T13:58:11.378000+00:00,1.11093,TP,FORCED_CLOSE,1.4,1.0624999999989593,TIME,2024-08-23T14:00:00.144000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000480,
2226,2024-08,2024-08-26,SHORT,2024-08-26T12:30:00+00:00,2024-08-26T13:24:00+00:00,1.11588,1.11648,1.11653,0.5000000000010552,1.11755,1.1149819999999997,0.0010700000000001,1.1160519999999998,True,2024-08-26T12:31:55.891000+00:00,1.11648,SL,BE,0.0,0.0,STOP,2024-08-26T12:47:59.655000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001070,
2227,2024-08,2024-08-27,SHORT,2024-08-27T11:57:00+00:00,2024-08-27T12:54:00+00:00,1.11605,1.11637,1.11638,0.09999999999843467,1.1173900000000003,1.1149419999999999,0.0010200000000002,1.115962,True,2024-08-27T12:02:26.107000+00:00,1.11637,SL,BE,0.0,0.0,STOP,2024-08-27T12:04:13.603000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001020,
2228,2024-08,2024-08-29,LONG,2024-08-29T15:09:00+00:00,2024-08-29T15:36:00+00:00,1.1075,1.10706,1.10707,0.10000000000065512,1.10615,1.108358,0.00092,1.107438,True,2024-08-29T15:10:53.762000+00:00,1.10707,SL,FORCED_CLOSE,0.0,0.9130434782608172,TIME,2024-08-29T15:36:00.097000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000920,
2229,2024-08,2024-08-30,LONG,2024-08-30T13:51:00+00:00,2024-08-30T14:57:00+00:00,1.10722,1.10645,1.10648,0.2999999999997449,1.1045399999999996,1.1091960000000003,0.0019400000000002,1.107256,True,2024-08-30T13:54:06.503000+00:00,1.10648,SL,BE,0.0,0.0,STOP,2024-08-30T14:22:56.983000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001940,
2250,2024-10,2024-10-01,SHORT,2024-10-01T12:15:00+00:00,2024-10-01T13:03:00+00:00,1.10772,1.10802,1.10804,0.1999999999990898,1.1092600000000001,1.1062839999999998,0.0012400000000001,1.107524,True,2024-10-01T12:23:25.372000+00:00,1.10802,SL,BE,0.0,0.0,STOP,2024-10-01T12:32:04.523000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001240,
2251,2024-10,2024-10-02,SHORT,2024-10-02T12:15:00+00:00,2024-10-02T13:06:00+00:00,1.10635,1.10727,1.10733,0.5999999999994898,1.1087500000000003,1.1051979999999995,0.0014800000000003,1.1066779999999998,True,2024-10-02T12:16:38.586000+00:00,1.10727,SL,TP,0.0,1.4,TP,2024-10-02T12:46:26.980000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001480,
2252,2024-10,2024-10-03,SHORT,2024-10-03T12:03:00+00:00,2024-10-03T12:30:00+00:00,1.1041,1.10455,1.10456,0.10000000000065512,1.1052300000000002,1.1035979999999996,0.0006800000000002,1.1042779999999999,True,2024-10-03T12:04:45.767000+00:00,1.10455,SL,TP,0.0,1.4,TP,2024-10-03T12:24:24.006000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000680,
2253,2024-10,2024-10-04,SHORT,2024-10-04T12:09:00+00:00,2024-10-04T12:30:00+00:00,1.10277,1.10299,1.103,0.10000000000065512,1.1034000000000002,1.1024159999999996,0.0004100000000002435,1.1028259999999999,True,2024-10-04T12:10:29.034000+00:00,1.10299,SL,BE,-1.0,0.0,STOP,2024-10-04T12:25:38.907000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000410,
2254,2024-10,2024-10-07,LONG,2024-10-07T13:54:00+00:00,2024-10-07T14:03:00+00:00,1.09803,1.09771,1.09773,0.20000000000131024,1.0968099999999998,1.0990180000000003,0.0009200000000002,1.0980980000000002,True,2024-10-07T14:00:07.078000+00:00,1.09773,SL,FORCED_CLOSE,0.0,0.728260869565003,TIME,2024-10-07T14:03:00.496000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000920,
2255,2024-10,2024-10-08,LONG,2024-10-08T11:45:00+00:00,2024-10-08T12:06:00+00:00,1.09849,1.09827,1.09828,0.09999999999843467,1.0975399999999997,1.099316,0.0007400000000001,1.098576,True,2024-10-08T11:53:57.114000+00:00,1.09828,SL,FORCED_CLOSE,0.0,0.5810810810812087,TIME,2024-10-08T12:06:02.358000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000740,
2256,2024-10,,,,,,,,,,,,,,,,,,,,,,NO,,,NO_ENTRY_TICK
2257,2024-10,2024-10-10,SHORT,2024-10-10T14:06:00+00:00,2024-10-10T14:30:00+00:00,1.09329,1.09376,1.09379,0.2999999999997449,1.0947900000000002,1.0923180000000001,0.00103,1.093348,True,2024-10-10T14:08:33.219000+00:00,1.09376,TP,BE,1.4,0.0,STOP,2024-10-10T14:11:10.220000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001030,
2258,2024-10,2024-10-11,SHORT,2024-10-11T11:15:00+00:00,2024-10-11T11:33:00+00:00,1.09301,1.09326,1.09327,0.10000000000065512,1.09395,1.0922939999999999,0.00069,1.092984,True,2024-10-11T11:18:36.542000+00:00,1.09326,SL,FORCED_CLOSE,0.0,0.565217391304189,TIME,2024-10-11T11:33:00.626000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000690,
2259,2024-10,2024-10-14,SHORT,2024-10-14T12:36:00+00:00,2024-10-14T13:42:00+00:00,1.09084,1.09155,1.09157,0.1999999999990898,1.09177,1.0912420000000003,0.00021999999999988695,1.0914620000000002,True,2024-10-14T12:36:18.102000+00:00,1.09155,SL,TP,-1.0,1.4,TP,2024-10-14T12:37:34.581000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000220,
2260,2024-10,2024-10-15,SHORT,2024-10-15T13:24:00+00:00,2024-10-15T14:39:00+00:00,1.091,1.0913,1.09133,0.2999999999997449,1.09207,1.0902219999999998,0.0007700000000001,1.090992,True,2024-10-15T13:27:09.379000+00:00,1.0913,TP,BE,1.4,0.0,STOP,2024-10-15T13:30:58.275000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000770,
2261,2024-10,2024-10-16,SHORT,2024-10-16T12:36:00+00:00,2024-10-16T13:15:00+00:00,1.08927,1.08955,1.08957,0.1999999999990898,1.0905200000000004,1.0881919999999996,0.0009700000000003,1.089162,True,2024-10-16T12:40:27.669000+00:00,1.08955,SL,FORCED_CLOSE,0.0,0.7319587628863596,TIME,2024-10-16T13:15:00.232000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000970,
2262,2024-10,2024-10-17,SHORT,2024-10-17T11:54:00+00:00,2024-10-17T12:15:00+00:00,1.08633,1.08649,1.08651,0.20000000000131024,1.0869900000000001,1.0857899999999998,0.0005000000000001,1.08629,True,2024-10-17T12:00:03.168000+00:00,1.08649,SL,BE,0.0,0.0,STOP,2024-10-17T12:08:20.464000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000500,
2263,2024-10,2024-10-18,SHORT,2024-10-18T11:54:00+00:00,2024-10-18T12:30:00+00:00,1.08462,1.085,1.08502,0.20000000000131024,1.0852800000000002,1.0846079999999996,0.00028000000000028,1.0848879999999999,True,2024-10-18T11:55:11.702000+00:00,1.085,SL,TP,-1.0,1.4,TP,2024-10-18T11:57:03.774000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000280,
2264,2024-10,2024-10-21,SHORT,2024-10-21T14:21:00+00:00,2024-10-21T15:06:00+00:00,1.0841,1.08447,1.08448,0.10000000000065512,1.0853400000000002,1.0832519999999999,0.0008700000000001,1.084122,True,2024-10-21T14:23:18.897000+00:00,1.08447,TP,TP,1.4,1.4,TP,2024-10-21T15:03:50.396000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000870,
2265,2024-10,2024-10-22,SHORT,2024-10-22T12:00:00+00:00,2024-10-22T12:21:00+00:00,1.08187,1.08174,1.08177,0.2999999999997449,1.08213,1.0811939999999998,0.0003900000000001,1.0815839999999999,False,,1.08174,SL,SL,0.0,-1.0,STOP,2024-10-22T12:08:47.391000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000390,
2266,2024-10,2024-10-23,SHORT,2024-10-23T20:12:00+00:00,2024-10-23T20:51:00+00:00,1.07837,1.07847,1.07849,0.1999999999990898,1.0788400000000002,1.0779519999999998,0.0003700000000002,1.078322,True,2024-10-23T20:39:40.025000+00:00,1.07847,SL,FORCED_CLOSE,0.0,0.48648648648641,TIME,2024-10-23T20:51:00.263000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000370,
2267,2024-10,2024-10-24,SHORT,2024-10-24T18:27:00+00:00,2024-10-24T19:33:00+00:00,1.08183,1.08195,1.08197,0.20000000000131024,1.0826900000000002,1.0809139999999997,0.000740000000000185,1.081654,False,,1.08195,SL,FORCED_CLOSE,-1.0,-0.9324324324323068,TIME,2024-10-24T19:33:06.641000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000740,
2268,2024-10,2024-10-25,SHORT,2024-10-25T13:30:00+00:00,2024-10-25T15:36:00+00:00,1.08286,1.083,1.08301,0.10000000000065512,1.0841000000000003,1.0814599999999996,0.0011000000000003,1.0825599999999997,True,2024-10-25T15:19:43.288000+00:00,1.083,TP,FORCED_CLOSE,1.4,1.0636363636359767,TIME,2024-10-25T15:36:00.106000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001100,
2269,2024-10,2024-10-28,SHORT,2024-10-28T12:45:00+00:00,2024-10-28T14:51:00+00:00,1.08134,1.0816,1.08162,0.20000000000131024,1.0827100000000005,1.080045999999999,0.0011100000000006105,1.0811559999999996,False,,1.0816,SL,FORCED_CLOSE,-1.0,-0.7837837837834865,TIME,2024-10-28T14:51:00.024000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001110,
2270,2024-10,2024-10-29,SHORT,2024-10-29T11:00:00+00:00,2024-10-29T11:33:00+00:00,1.08022,1.08056,1.08058,0.20000000000131024,1.0810400000000002,1.0798879999999997,0.0004800000000002,1.080368,True,2024-10-29T11:00:40.398000+00:00,1.08056,SL,TP,0.0,1.4,TP,2024-10-29T11:15:29.186000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000480,
2271,2024-10,2024-10-30,SHORT,2024-10-30T11:12:00+00:00,2024-10-30T11:51:00+00:00,1.08307,1.08332,1.08333,0.09999999999843467,1.0838800000000004,1.0825359999999997,0.0005600000000003,1.0830959999999998,True,2024-10-30T11:13:19.398000+00:00,1.08332,TP,BE,1.4,0.0,STOP,2024-10-30T11:21:26.529000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000560,
2272,2024-10,2024-10-31,SHORT,2024-10-31T18:48:00+00:00,2024-10-31T19:03:00+00:00,1.08644,1.08707,1.08708,0.10000000000065512,1.0874100000000002,1.0865939999999996,0.000340000000000229,1.0869339999999998,True,2024-10-31T18:49:34.997000+00:00,1.08707,SL,TP,-1.0,1.4,TP,2024-10-31T18:50:41.825000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000340,
2273,2024-11,2024-11-01,SHORT,2024-11-01T12:24:00+00:00,2024-11-03T22:00:00+00:00,1.08643,1.08674,1.08676,0.1999999999990898,1.0909800000000003,1.0808039999999997,0.0042400000000002,1.085044,True,2024-11-01T14:40:21.095000+00:00,1.08674,SL,BE,0.0,0.0,STOP,2024-11-03T22:00:05.216000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.004240,
2274,2024-11,2024-11-04,SHORT,2024-11-04T15:45:00+00:00,2024-11-04T16:54:00+00:00,1.08975,1.09036,1.09037,0.10000000000065512,1.0915200000000003,1.0887359999999997,0.0011600000000002,1.089896,True,2024-11-04T15:46:41.791000+00:00,1.09036,TP,TP,1.4,1.4,TP,2024-11-04T16:23:35.298000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001160,
2275,2024-11,2024-11-05,LONG,2024-11-05T14:09:00+00:00,2024-11-05T14:21:00+00:00,1.08981,1.08954,1.08957,0.2999999999997449,1.0888999999999998,1.090508,0.0006700000000001,1.0898379999999999,True,2024-11-05T14:12:03.466000+00:00,1.08957,TP,TP,1.4,1.4,TP,2024-11-05T14:18:14.278000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000670,
2276,2024-11,2024-11-06,SHORT,2024-11-06T12:27:00+00:00,2024-11-06T12:33:00+00:00,1.06976,1.07024,1.07027,0.2999999999997449,1.0724500000000003,1.0671459999999997,0.0022100000000002,1.069356,True,2024-11-06T12:32:19.295000+00:00,1.07024,SL,FORCED_CLOSE,0.0,0.8325791855203155,TIME,2024-11-06T12:33:00.037000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.002210,
2277,2024-11,2024-11-07,LONG,2024-11-07T12:03:00+00:00,2024-11-07T12:54:00+00:00,1.07642,1.0761,1.07612,0.1999999999990898,1.0752599999999999,1.077324,0.00086,1.0764639999999999,True,2024-11-07T12:22:03.248000+00:00,1.07612,TP,TP,1.4,1.4,TP,2024-11-07T12:53:46.362000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000860,
2278,2024-11,2024-11-08,SHORT,2024-11-08T13:18:00+00:00,2024-11-08T13:33:00+00:00,1.07654,1.07686,1.07688,0.20000000000131024,1.0776800000000002,1.0757119999999996,0.0008200000000002,1.0765319999999998,True,2024-11-08T13:20:39.365000+00:00,1.07686,TP,TP,1.4,1.4,TP,2024-11-08T13:32:11.504000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000820,
2279,2024-11,2024-11-11,LONG,2024-11-11T14:12:00+00:00,2024-11-12T01:00:00+00:00,1.06563,1.06538,1.06539,0.10000000000065512,1.0627599999999997,1.0690720000000005,0.0026300000000003543,1.0664420000000001,False,,1.06539,FORCED_CLOSE,FORCED_CLOSE,0.027875,0.1673003802281128,TIME,2024-11-12T01:00:02.466000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.002630,
2280,2024-11,2024-11-12,LONG,2024-11-12T15:54:00+00:00,2024-11-12T16:39:00+00:00,1.06135,1.06066,1.06069,0.2999999999997449,1.0600899999999998,1.06153,0.000600000000000156,1.06093,True,2024-11-12T15:55:01.067000+00:00,1.06069,SL,BE,-1.0,0.0,STOP,2024-11-12T16:01:36.543000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000600,
2281,2024-11,2024-11-13,SHORT,2024-11-13T15:06:00+00:00,2024-11-14T01:00:00+00:00,1.056,1.05779,1.05782,0.2999999999997449,1.0594600000000003,1.0554519999999996,0.0016700000000002824,1.057122,True,2024-11-13T15:06:38.284000+00:00,1.05779,FORCED_CLOSE,BE,-0.023121,0.0,STOP,2024-11-13T15:30:56.290000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001670,
2282,2024-11,2024-11-14,LONG,2024-11-14T12:33:00+00:00,2024-11-14T13:00:00+00:00,1.0534,1.05304,1.05307,0.2999999999997449,1.0518899999999998,1.0547220000000002,0.0011800000000001,1.053542,True,2024-11-14T12:38:52.039000+00:00,1.05307,SL,FORCED_CLOSE,0.0,0.4322033898304807,TIME,2024-11-14T13:00:00.072000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001180,
2283,2024-11,2024-11-15,SHORT,2024-11-15T13:30:00+00:00,2024-11-15T17:00:00+00:00,1.0556,1.0584,1.05843,0.2999999999997449,1.0622,1.05308,0.0038,1.05688,True,2024-11-15T13:30:05.218000+00:00,1.0584,SL,BE,0.0,0.0,STOP,2024-11-15T13:30:09.488000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.003800,
2284,2024-11,2024-11-18,SHORT,2024-11-18T15:18:00+00:00,2024-11-18T16:48:00+00:00,1.05647,1.05686,1.05689,0.30000000000196536,1.05764,1.0557679999999998,0.0007800000000000029,1.0565479999999998,True,2024-11-18T15:19:18.340000+00:00,1.05686,SL,BE,-1.0,0.0,STOP,2024-11-18T15:33:02.519000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000780,
2285,2024-11,2024-11-20,SHORT,2024-11-20T16:09:00+00:00,2024-11-20T17:15:00+00:00,1.05076,1.05178,1.05181,0.2999999999997449,1.0525800000000003,1.0506599999999995,0.000800000000000356,1.0514599999999998,True,2024-11-20T16:10:43.519000+00:00,1.05178,SL,BE,-1.0,0.0,STOP,2024-11-20T16:15:40.406000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000800,
2286,2024-11,2024-11-21,SHORT,2024-11-21T15:27:00+00:00,2024-11-21T15:51:00+00:00,1.05327,1.05355,1.05357,0.1999999999990898,1.0548500000000003,1.0517299999999996,0.0013000000000003,1.05303,True,2024-11-21T15:30:48.857000+00:00,1.05355,TP,FORCED_CLOSE,1.4,0.9692307692305754,TIME,2024-11-21T15:51:00.112000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001300,
2287,2024-11,2024-11-25,LONG,2024-11-25T13:00:00+00:00,2024-11-25T13:18:00+00:00,1.04967,1.04887,1.04889,0.20000000000131024,1.0479899999999998,1.0501500000000006,0.0009000000000003,1.0492500000000002,True,2024-11-25T13:01:19.451000+00:00,1.04889,TP,TP,1.4,1.4,TP,2024-11-25T13:14:15.119000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.000900,
2288,2024-11,2024-11-26,LONG,2024-11-26T12:12:00+00:00,2024-11-26T12:18:00+00:00,1.05235,1.05153,1.05155,0.1999999999990898,1.0500999999999998,1.0535800000000002,0.0014500000000001,1.05213,True,2024-11-26T12:14:23.697000+00:00,1.05155,TP,TP,1.4,1.4,TP,2024-11-26T12:17:28.051000+00:00,YES,MATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.001450,
2289,2024-11,2024-11-27,SHORT,2024-11-27T14:36:00+00:00,2024-11-27T15:39:00+00:00,1.05523,1.05568,1.0557,0.20000000000131024,1.0584200000000004,1.0518439999999993,0.0027400000000004,1.0545839999999997,True,2024-11-27T15:01:56.560000+00:00,1.05568,SL,FORCED_CLOSE,0.0,0.3248175182481487,TIME,2024-11-27T15:39:00.822000+00:00,YES,MISMATCH,Corrected BE model: Trigger 0.4R -> Stop 0.0R. Initial Risk: 0.002740,
