month,tick_R_base,risk_pips_final,commission_R_FTMO,tick_R_net_FTMO,tick_outcome
2015-05,1.4,41.300000000001,0.01210653753026605,1.3878934624697339,TP
2015-05,1.4,14.100000000003,0.03546099290779387,1.364539007092206,TP
2015-05,-1.0,26.100000000001998,0.0191570881226039,-1.019157088122604,SL
2015-05,1.4,44.900000000003004,0.011135857461023755,1.388864142538976,TP
2015-05,1.4,18.0,0.027777777777777776,1.3722222222222222,TP
2015-05,1.4,15.0,0.03333333333333333,1.3666666666666665,TP
2015-05,-1.0,18.200000000002998,0.027472527472522948,-1.027472527472523,SL
2015-05,1.4,28.400000000000997,0.017605633802816285,1.3823943661971836,TP
2015-05,-1.0,24.100000000002,0.020746887966803258,-1.0207468879668034,SL
2015-05,0.0,14.900000000001999,0.03355704697986127,-0.03355704697986127,BE
2015-05,1.4,5.700000000001,0.08771929824559864,1.3122807017544014,TP
2015-05,-1.0,14.600000000002,0.03424657534246106,-1.034246575342461,SL
2015-05,-1.0,62.400000000002,0.008012820512820255,-1.0080128205128203,SL
2015-05,1.4,18.600000000001,0.02688172043010608,1.3731182795698937,TP
2015-05,-1.0,9.500000000002,0.05263157894735734,-1.0526315789473573,SL
2015-05,1.4,37.699999999999996,0.013262599469496024,1.386737400530504,TP
2015-05,0.0,31.300000000001997,0.01597444089456767,-0.01597444089456767,BE
2015-06,1.4,19.500000000001002,0.025641025641024325,1.3743589743589757,TP
2015-06,1.4,25.300000000001,0.01976284584980159,1.3802371541501983,TP
2015-06,1.4,23.000000000001002,0.02173913043478166,1.3782608695652183,TP
2015-06,0.0,32.800000000001,0.015243902439023927,-0.015243902439023927,BE
2015-06,0.0,51.700000000001,0.009671179883945655,-0.009671179883945655,BE
2015-06,1.4,15.800000000003,0.03164556962024716,1.3683544303797528,TP
2015-06,-1.0,24.2,0.02066115702479339,-1.0206611570247934,SL
2015-06,1.4,29.500000000002,0.016949152542371733,1.3830508474576282,TP
2015-06,-1.0,6.8999999999999995,0.07246376811594203,-1.0724637681159421,SL
2015-06,1.4,31.400000000003,0.01592356687897937,1.3840764331210205,TP
2015-06,1.4,21.500000000003002,0.023255813953485124,1.3767441860465148,TP
2015-06,1.4,30.600000000002,0.016339869281044684,1.3836601307189553,TP
2015-06,-1.0,10.100000000003,0.049504950495034804,-1.049504950495035,SL
2015-06,1.4,90.40000000000299,0.0055309734513272505,1.3944690265486726,TP
2015-06,-1.0,19.100000000003,0.026178010471200077,-1.0261780104712002,SL
2015-06,1.4,25.200000000002,0.01984126984126827,1.3801587301587317,TP
2015-06,1.4,12.000000000003,0.04166666666665625,1.3583333333333436,TP
2015-06,-1.0,17.900000000001,0.02793296089385319,-1.0279329608938532,SL
2015-06,1.4,22.700000000002,0.022026431718059732,1.3779735682819403,TP
2015-06,1.4,28.100000000001998,0.017793594306048557,1.3822064056939514,TP
2015-07,-1.0,18.600000000001,0.02688172043010608,-1.0268817204301062,SL
2015-07,1.4,15.600000000002,0.03205128205127794,1.367948717948722,TP
2015-07,1.4,7.400000000001,0.06756756756755844,1.3324324324324415,TP
2015-07,1.4,10.000000000002998,0.04999999999998501,1.350000000000015,TP
2015-07,0.0,43.100000000002,0.011600928074245401,-0.011600928074245401,BE
2015-07,-1.0,12.200000000002001,0.04098360655737033,-1.0409836065573703,SL
2015-07,-1.0,26.2,0.019083969465648856,-1.0190839694656488,SL
2015-07,-1.0,14.400000000001,0.03472222222221981,-1.0347222222222199,SL
2015-07,-1.0,37.300000000002,0.013404825737264696,-1.0134048257372648,SL
2015-07,-1.0,14.200000000001,0.03521126760563133,-1.0352112676056313,SL
2015-07,-1.0,12.100000000003,0.04132231404957653,-1.0413223140495764,SL
2015-07,1.4,10.100000000001,0.0495049504950446,1.3504950495049552,TP
2015-07,1.4,13.500000000001,0.037037037037034294,1.3629629629629656,TP
2015-07,1.4,19.500000000003,0.0256410256410217,1.3743589743589781,TP
2015-07,1.4,24.200000000002998,0.02066115702479083,1.3793388429752091,TP
2015-07,1.4,34.600000000002,0.014450867052022287,1.3855491329479777,TP
2015-07,1.4,23.000000000001002,0.02173913043478166,1.3782608695652183,TP
2015-07,-1.0,11.000000000001,0.04545454545454132,-1.0454545454545414,SL
2015-07,-1.0,10.400000000001,0.04807692307691845,-1.0480769230769185,SL
2015-10,1.4,9.800000000002,0.0510204081632549,1.348979591836745,TP
2015-10,-0.4052,97.000000000002,0.005154639175257625,-0.4103546391752576,TIME_EXIT
2015-10,1.4,20.400000000002002,0.024509803921566223,1.3754901960784336,TP
2015-10,0.0,8.5,0.058823529411764705,-0.058823529411764705,BE
2015-10,0.0,14.800000000000999,0.0337837837837815,-0.0337837837837815,BE
2015-10,0.0,11.700000000003,0.04273504273503178,-0.04273504273503178,BE
2015-10,-1.0,9.400000000001,0.053191489361696466,-1.0531914893616965,SL
2015-10,-0.3673,29.400000000001,0.017006802721087858,-0.38430680272108786,TIME_EXIT
2015-10,1.4,12.6,0.03968253968253968,1.3603174603174601,TP
2015-10,0.0,19.100000000003,0.026178010471200077,-0.026178010471200077,BE
2015-10,-1.0,33.600000000002,0.014880952380951495,-1.0148809523809514,SL
2015-10,0.247,16.600000000001998,0.030120481927707218,0.21687951807229278,TIME_EXIT
2015-10,-1.0,20.700000000002003,0.024154589371978338,-1.0241545893719783,SL
2015-10,1.4,17.100000000003,0.029239766081866216,1.3707602339181337,TP
2015-10,-1.0,13.600000000002,0.03676470588234754,-1.0367647058823475,SL
2015-10,0.9398,21.600000000001003,0.02314814814814707,0.9166518518518529,TIME_EXIT
2015-10,0.0,14.3,0.03496503496503496,-0.03496503496503496,BE
2015-10,-1.0,26.800000000002,0.018656716417909055,-1.018656716417909,SL
2015-10,0.0,17.500000000001,0.02857142857142694,-0.02857142857142694,BE
2015-11,-0.0755,27.800000000001997,0.017985611510790075,-0.09348561151079007,TIME_EXIT
2015-11,-0.6369,15.700000000002,0.03184713375795773,-0.6687471337579578,TIME_EXIT
2015-11,3.2099,18.100000000003,0.027624309392260616,3.1822756906077396,TIME_EXIT
2015-11,-0.5873,25.200000000002,0.01984126984126827,-0.6071412698412683,TIME_EXIT
2015-11,-0.991,22.100000000002,0.022624434389138224,-1.0136244343891383,TIME_EXIT
2015-11,-0.8,10.500000000002,0.04761904761903855,-0.8476190476190386,TIME_EXIT
2015-11,-1.0605,41.300000000001,0.01210653753026605,-1.072606537530266,TIME_EXIT
2015-11,-1.0355,28.200000000002,0.01773049645389945,-1.0532304964538994,TIME_EXIT
2015-11,2.3158,11.400000000003,0.043859649122795476,2.2719403508772045,TIME_EXIT
2015-11,1.3936,18.800000000001,0.026595744680849652,1.3670042553191504,TIME_EXIT
2015-11,-0.8085,9.400000000001,0.053191489361696466,-0.8616914893616965,TIME_EXIT
2015-11,1.3146,26.700000000000998,0.018726591760298925,1.295873408239701,TIME_EXIT
2015-11,-0.0064,15.700000000002,0.03184713375795773,-0.038247133757957734,TIME_EXIT
2015-11,-0.1276,19.600000000001,0.025510204081631353,-0.15311020408163134,TIME_EXIT
2015-11,-1.5242,22.700000000002,0.022026431718059732,-1.5462264317180596,TIME_EXIT
2015-11,-1.0098,10.200000000002,0.049019607843127644,-1.0588196078431276,TIME_EXIT
2017-05,0.3644859813084823,10.700000000001,0.046728971962612456,0.31775700934586987,TIME_EXIT
2017-05,-0.2559999999998802,12.500000000001,0.0399999999999968,-0.29599999999987703,TIME_EXIT
2017-05,0.5309734513275717,11.299999999999999,0.044247787610619475,0.4867256637169522,TIME_EXIT
2017-05,0.8344827586205861,14.500000000001,0.034482758620687275,0.7999999999998988,TIME_EXIT
2017-05,-0.4017857142856341,22.400000000002002,0.022321428571426577,-0.42410714285706064,TIME_EXIT
2017-05,-0.5846153846152531,19.500000000003,0.0256410256410217,-0.6102564102562748,TIME_EXIT
2017-05,0.6486486486483467,3.700000000002,0.1351351351350621,0.5135135135132847,TIME_EXIT
2017-05,1.266666666666337,7.500000000002,0.06666666666664889,1.1999999999996882,TIME_EXIT
2017-05,0.1076923076922968,6.500000000002,0.07692307692305325,0.030769230769243552,TIME_EXIT
2017-05,1.06363636363617,11.000000000001,0.04545454545454132,1.0181818181816287,TIME_EXIT
2017-05,0.3437500000001703,9.6,0.052083333333333336,0.291666666666837,TIME_EXIT
2017-05,1.4782608695651407,13.800000000000999,0.03623188405796839,1.4420289855071724,TIME_EXIT
2017-05,0.7196261682243809,10.700000000001,0.046728971962612456,0.6728971962617684,TIME_EXIT
2017-05,1.718181818181614,11.000000000001,0.04545454545454132,1.6727272727270726,TIME_EXIT
2017-05,-0.3918128654971528,17.100000000001,0.029239766081869636,-0.4210526315790224,TIME_EXIT
2017-05,0.2624999999999559,8.000000000003,0.06249999999997656,0.1999999999999793,TIME_EXIT
2017-05,0.4999999999999703,21.800000000002,0.022935779816511657,0.4770642201834586,TIME_EXIT
2017-05,0.2867647058824356,13.600000000000001,0.036764705882352935,0.25000000000008266,TIME_EXIT
2017-05,1.1714285714281307,7.000000000003,0.07142857142854081,1.09999999999959,TIME_EXIT
2017-05,-0.8438914027149346,44.2,0.011312217194570135,-0.8552036199095047,TIME_EXIT
2017-08,-0.4799999999999879,20.000000000002,0.0249999999999975,-0.5049999999999853,TIME_EXIT
2017-08,1.560000000000154,7.5,0.06666666666666667,1.4933333333334873,TIME_EXIT
2017-08,0.6206896551725241,17.4,0.02873563218390805,0.591954022988616,TIME_EXIT
2017-08,-0.4133333333331735,15.000000000002,0.033333333333328885,-0.4466666666665024,TIME_EXIT
2017-08,1.949748743718548,19.900000000001,0.025125628140702256,1.9246231155778457,TIME_EXIT
2017-08,0.4244604316545204,13.900000000002,0.035971223021577556,0.38848920863294284,TIME_EXIT
2017-08,-0.6363636363636193,34.100000000001,0.014662756598240038,-0.6510263929618593,TIME_EXIT
2017-08,-0.3129251700678986,14.700000000003001,0.03401360544216993,-0.3469387755100685,TIME_EXIT
2017-08,-0.2840236686390577,16.900000000001,0.029585798816566297,-0.313609467455624,TIME_EXIT
2017-08,0.4374999999999147,17.600000000002,0.028409090909087678,0.409090909090827,TIME_EXIT
2017-08,0.0947368421053963,9.500000000002,0.05263157894735734,0.04210526315803897,TIME_EXIT
2017-08,0.0,2.6000000000009997,0.19230769230761835,-0.19230769230761835,BE
2017-08,1.191780821917522,7.300000000002999,0.06849315068490337,1.1232876712326187,TIME_EXIT
2017-08,1.5499999999993874,6.000000000002999,0.08333333333329168,1.4666666666660957,TIME_EXIT
2017-08,-0.2333333333333039,9.000000000003,0.05555555555553703,-0.2888888888888409,TIME_EXIT
2017-08,0.0,6.200000000002,0.08064516129029656,-0.08064516129029656,NO_AUDITABLE_DATA_MISSING
2017-08,0.0,15.300000000002001,0.03267973856208723,-0.03267973856208723,NO_AUDITABLE_DATA_MISSING
2017-08,0.0,6.000000000001,0.08333333333331944,-0.08333333333331944,NO_AUDITABLE_DATA_MISSING
2017-08,0.0,18.400000000002,0.027173913043475308,-0.027173913043475308,NO_AUDITABLE_DATA_MISSING
2020-04,1.9705882352938648,17.000000000002,0.029411764705878893,1.941176470587986,TIME_EXIT
2020-04,1.348214285713956,11.200000000002001,0.044642857142849164,1.3035714285711069,TIME_EXIT
2020-04,0.1046511627906866,25.800000000002,0.019379844961238808,0.0852713178294478,TIME_EXIT
2020-04,-0.6226415094338684,21.200000000003,0.02358490566037402,-0.6462264150942424,TIME_EXIT
2020-04,0.4000000000000385,21.5,0.023255813953488372,0.37674418604655013,TIME_EXIT
2020-04,-0.6126482213437773,25.300000000003,0.01976284584980003,-0.6324110671935773,TIME_EXIT
2020-04,1.4642857142855294,5.600000000001001,0.08928571428569833,1.374999999999831,TIME_EXIT
2020-04,0.5079365079364067,12.600000000002,0.03968253968253339,0.4682539682538733,TIME_EXIT
2020-04,1.2405063291135858,7.9000000000020005,0.0632911392404903,1.1772151898730956,TIME_EXIT
2020-04,1.7162162162151295,7.400000000004,0.06756756756753104,1.6486486486475984,TIME_EXIT
2020-04,1.2764976958523888,21.700000000002,0.023041474654375758,1.2534562211980131,TIME_EXIT
2020-04,-0.6097560975609987,12.299999999999999,0.04065040650406505,-0.6504065040650637,TIME_EXIT
2020-04,1.0280373831775684,10.700000000001,0.046728971962612456,0.9813084112149559,TIME_EXIT
2020-04,0.8009708737863346,20.600000000001,0.024271844660192998,0.7766990291261415,TIME_EXIT
2020-04,1.1549295774645238,7.100000000002,0.07042253521124776,1.084507042253276,TIME_EXIT
2020-04,0.9139784946236092,27.900000000002,0.017921146953403733,0.8960573476702055,TIME_EXIT
2020-04,-0.377622377622367,28.6,0.01748251748251748,-0.3951048951048845,TIME_EXIT
2020-04,-0.1643835616438254,14.600000000002,0.03424657534246106,-0.19863013698628645,TIME_EXIT
2020-04,0.9464285714285412,22.400000000002002,0.022321428571426577,0.9241071428571146,TIME_EXIT
2024-10,-0.2,12.400000000001,0.040322580645158035,-0.24032258064515805,BE
2024-10,1.2,14.800000000003001,0.03378378378377693,1.166216216216223,TP
2024-10,1.2,6.800000000002,0.07352941176468425,1.1264705882353157,TP
2024-10,-0.2,6.300000000001,0.07936507936506677,-0.27936507936506677,BE
2024-10,0.5282608695650031,9.200000000002,0.05434782608694471,0.47391304347805835,FORCED_CLOSE
2024-10,0.3810810810812087,7.400000000001,0.06756756756755844,0.31351351351365025,FORCED_CLOSE
2024-10,-0.2,10.3,0.04854368932038835,-0.24854368932038837,BE
2024-10,0.365217391304189,6.8999999999999995,0.07246376811594203,0.292753623188247,FORCED_CLOSE
2024-10,1.2,9.3,0.05376344086021505,1.146236559139785,TP
2024-10,-0.2,7.700000000001,0.0649350649350565,-0.26493506493505653,BE
2024-10,0.5319587628863596,9.700000000003001,0.05154639175256137,0.4804123711337982,FORCED_CLOSE
2024-10,-0.2,5.000000000001,0.09999999999998,-0.29999999999998,BE
2024-10,1.2,6.600000000003,0.07575757575754133,1.1242424242424587,TP
2024-10,1.2,8.700000000001,0.05747126436780949,1.1425287356321905,TP
2024-10,-1.2,3.900000000001,0.12820512820509533,-1.3282051282050953,SL
2024-10,0.28648648648641,3.700000000002,0.1351351351350621,0.15135135135134792,FORCED_CLOSE
2024-10,-1.1324324324324138,8.6,0.05813953488372093,-1.1905719673161348,FORCED_CLOSE
2024-10,0.8636363636359767,11.000000000003,0.045454545454533056,0.8181818181814436,FORCED_CLOSE
2024-10,-0.9837837837834936,13.700000000003,0.036496350364955514,-1.020280134148449,FORCED_CLOSE
2024-10,1.2,4.800000000002,0.10416666666662326,1.0958333333333767,TP
2024-10,-0.2,5.600000000003,0.08928571428566645,-0.28928571428566646,BE
2024-10,1.2,9.700000000001,0.05154639175257201,1.148453608247428,TP
2025-02,1.4,9.700000000003001,0.05154639175256137,1.3484536082474385,TP
2025-02,1.4,6.700000000001,0.07462686567163065,1.3253731343283692,TP
2025-02,-1.0,6.500000000002,0.07692307692305325,-1.0769230769230533,SL
2025-02,1.4,10.100000000001,0.0495049504950446,1.3504950495049552,TP
2025-02,1.4,40.300000000002,0.012406947890818242,1.3875930521091817,TP
2025-02,0.0,11.700000000001,0.042735042735039086,-0.042735042735039086,BE
2025-02,1.4,10.100000000003,0.049504950495034804,1.350495049504965,TP
2025-02,1.4,7.2000000000019995,0.06944444444442516,1.3305555555555748,TP
2025-02,-1.0,15.399999999999999,0.03246753246753247,-1.0324675324675325,SL
2025-02,1.4,5.900000000003001,0.08474576271182131,1.3152542372881786,TP
2025-02,-1.0,17.100000000003,0.029239766081866216,-1.0292397660818662,SL
2025-02,0.0,13.200000000002,0.03787878787878214,-0.03787878787878214,BE
2025-02,-1.0,10.3,0.04854368932038835,-1.0485436893203883,SL
2025-02,-1.0,10.200000000002,0.049019607843127644,-1.0490196078431278,SL
2025-02,0.0,5.100000000002,0.09803921568623607,-0.09803921568623607,BE
2025-02,1.4,6.100000000002,0.08196721311472722,1.3180327868852726,TP
2025-02,1.4,6.2,0.08064516129032258,1.3193548387096774,TP
2025-02,-1.0,14.800000000000999,0.0337837837837815,-1.0337837837837816,SL
2025-02,1.4,15.0,0.03333333333333333,1.3666666666666665,TP
2025-11,-0.8163,14.700000000003001,0.03401360544216993,-0.8503136054421699,TIME_EXIT
2025-11,-1.0,21.4,0.023364485981308414,-1.0233644859813085,SL
2025-11,-0.6094,6.4000000000010004,0.07812499999998779,-0.6875249999999878,TIME_EXIT
2025-11,-1.0,10.500000000002,0.04761904761903855,-1.0476190476190386,SL
2025-11,-0.1127,14.200000000001,0.03521126760563133,-0.14791126760563134,TIME_EXIT
2025-11,1.4,5.4000000000020005,0.0925925925925583,1.3074074074074415,TP
2025-11,1.4,9.200000000002,0.05434782608694471,1.3456521739130551,TP
2025-11,0.1731,10.400000000001,0.04807692307691845,0.12502307692308157,TIME_EXIT
2025-11,-1.0,8.900000000002,0.056179775280886246,-1.0561797752808864,SL
2025-11,-1.0,23.500000000002,0.02127659574467904,-1.021276595744679,SL
2025-11,1.4,12.100000000001002,0.04132231404958336,1.3586776859504166,TP
2025-11,-1.0,22.200000000000998,0.022522522522521512,-1.0225225225225214,SL
2025-11,0.0,13.200000000002,0.03787878787878214,-0.03787878787878214,BE
2025-11,0.0,9.700000000001,0.05154639175257201,-0.05154639175257201,BE
2025-11,1.4,7.800000000002,0.06410256410254767,1.3358974358974522,TP
2025-11,0.0,23.200000000003,0.021551724137928246,-0.021551724137928246,BE
2025-11,-1.0,16.100000000001,0.031055900621116083,-1.0310559006211162,SL
