config_id,phase,entry_time,exit_time,entry_price,exit_price,direction,pnl_net_r,slippage
V49_7_0013,TRAIN,2021-06-10 11:48:00+00:00,2021-06-10 19:47:48.761000+00:00,1.21724,1.21732,SHORT,-0.0622,0.2
V49_7_0013,TRAIN,2021-06-14 14:00:00+00:00,2021-06-14 14:13:56.727000+00:00,1.21216,1.21241,SHORT,-1.28,0.2
V49_7_0013,TRAIN,2021-06-16 11:03:00+00:00,2021-06-16 12:19:07.899000+00:00,1.21174,1.2125875000000002,LONG,1.3761,0.2
V49_7_0013,TRAIN,2021-06-16 11:09:00+00:00,2021-06-16 12:13:09.806000+00:00,1.21165,1.2122949999999997,LONG,1.3372,0.2
V49_7_0013,TRAIN,2021-06-24 13:45:00+00:00,2021-06-24 14:33:09.637000+00:00,1.19479,1.1938975,SHORT,1.3824,0.2
V49_7_0013,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:25:41.301000+00:00,1.19494,1.1952800000000001,SHORT,-1.2059,0.2
V49_7_0013,TRAIN,2021-06-30 11:21:00+00:00,2021-06-30 11:55:29.158000+00:00,1.18846,1.1890825000000003,LONG,1.3313,0.2
V49_7_0014,TRAIN,2021-06-01 13:57:00+00:00,2021-06-01 13:57:40.623000+00:00,1.22365,1.2239950000000002,SHORT,-1.2029,0.2
V49_7_0014,TRAIN,2021-06-04 11:57:00+00:00,2021-06-04 12:03:28.411000+00:00,1.21153,1.211725,SHORT,-1.359,0.2
V49_7_0014,TRAIN,2021-06-08 11:51:00+00:00,2021-06-08 12:52:06.543000+00:00,1.21796,1.21736,LONG,-1.1167,0.2
V49_7_0014,TRAIN,2021-06-08 13:54:00+00:00,2021-06-08 13:56:46.033000+00:00,1.21762,1.2181824999999997,LONG,1.3133,0.2
V49_7_0014,TRAIN,2021-06-10 11:48:00+00:00,2021-06-10 19:47:48.761000+00:00,1.21724,1.21732,SHORT,-0.0649,0.2
V49_7_0014,TRAIN,2021-06-10 12:21:00+00:00,2021-06-10 12:30:01.172000+00:00,1.21725,1.2168449999999997,SHORT,1.2407,0.2
