config_id,phase,slippage,net_r
V49_7_0009,TRAIN,0.3,-0.15
V49_7_0009,TRAIN,0.5,-0.25
V49_7_0010,TRAIN,0.2,-0.1333
V49_7_0010,TRAIN,0.3,-0.2
V49_7_0010,TRAIN,0.5,-0.3333
V49_7_0015,TRAIN,0.2,-1.14
V49_7_0015,TRAIN,0.3,-1.16
V49_7_0015,TRAIN,0.5,-1.2
V49_7_0023,TRAIN,0.2,-1.4667
V49_7_0023,TRAIN,0.3,-1.5333
V49_7_0023,TRAIN,0.5,-1.6667
V49_7_0024,TRAIN,0.2,-1.14
V49_7_0024,TRAIN,0.3,-1.16
V49_7_0024,TRAIN,0.5,-1.2
V49_7_0029,TRAIN,0.2,-1.1867
V49_7_0029,TRAIN,0.3,-1.2133
V49_7_0029,TRAIN,0.5,-1.2667
V49_7_0032,TRAIN,0.2,-1.4667
V49_7_0032,TRAIN,0.3,-1.5333
V49_7_0032,TRAIN,0.5,-1.6667
V49_7_0034,TRAIN,0.2,-1.14
V49_7_0034,TRAIN,0.3,-1.16
V49_7_0034,TRAIN,0.5,-1.2
V49_7_0035,TRAIN,0.2,-0.1333
V49_7_0035,TRAIN,0.3,-0.2
V49_7_0035,TRAIN,0.5,-0.3333
V49_7_0039,TRAIN,0.2,-1.14
V49_7_0039,TRAIN,0.3,-1.16
V49_7_0039,TRAIN,0.5,-1.2
V49_7_0040,TRAIN,0.2,-0.1
V49_7_0040,TRAIN,0.3,-0.15
V49_7_0040,TRAIN,0.5,-0.25
V49_7_0043,TRAIN,0.2,-1.1867
V49_7_0043,TRAIN,0.3,-1.2133
V49_7_0043,TRAIN,0.5,-1.2667
V49_7_0044,TRAIN,0.2,-0.1
V49_7_0044,TRAIN,0.3,-0.15
V49_7_0044,TRAIN,0.5,-0.25
V49_7_0052,TRAIN,0.2,-1.35
V49_7_0052,TRAIN,0.3,-1.4
V49_7_0052,TRAIN,0.5,-1.5
V49_7_0053,TRAIN,0.2,-0.1333
V49_7_0053,TRAIN,0.3,-0.2
V49_7_0053,TRAIN,0.5,-0.3333
V49_7_0054,TRAIN,0.2,-0.1
V49_7_0054,TRAIN,0.3,-0.15
V49_7_0054,TRAIN,0.5,-0.25
V49_7_0060,TRAIN,0.2,-1.1474
V49_7_0060,TRAIN,0.3,-1.1684
V49_7_0060,TRAIN,0.5,-1.2105
V49_7_0061,TRAIN,0.2,-1.14
V49_7_0061,TRAIN,0.3,-1.16
V49_7_0061,TRAIN,0.5,-1.2
V49_7_0062,TRAIN,0.2,-0.1
V49_7_0062,TRAIN,0.3,-0.15
V49_7_0062,TRAIN,0.5,-0.25
V49_7_0063,TRAIN,0.2,-0.1
V49_7_0063,TRAIN,0.3,-0.15
V49_7_0063,TRAIN,0.5,-0.25
V49_7_0069,TRAIN,0.2,-1.1474
V49_7_0069,TRAIN,0.3,-1.1684
V49_7_0069,TRAIN,0.5,-1.2105
V49_7_0072,TRAIN,0.2,-0.1
V49_7_0072,TRAIN,0.3,-0.15
V49_7_0072,TRAIN,0.5,-0.25
V49_7_0074,TRAIN,0.2,-1.14
V49_7_0074,TRAIN,0.3,-1.16
V49_7_0074,TRAIN,0.5,-1.2
V49_7_0075,TRAIN,0.2,-0.1333
V49_7_0075,TRAIN,0.3,-0.2
V49_7_0075,TRAIN,0.5,-0.3333
V49_7_0083,TRAIN,0.2,-0.1
V49_7_0083,TRAIN,0.3,-0.15
V49_7_0083,TRAIN,0.5,-0.25
V49_7_0085,TRAIN,0.2,-1.28
V49_7_0085,TRAIN,0.3,-1.32
V49_7_0085,TRAIN,0.5,-1.4
V49_7_0088,TRAIN,0.2,-1.28
V49_7_0088,TRAIN,0.3,-1.32
V49_7_0088,TRAIN,0.5,-1.4
V49_7_0089,TRAIN,0.2,-0.1
V49_7_0089,TRAIN,0.3,-0.15
V49_7_0089,TRAIN,0.5,-0.25
V49_7_0096,TRAIN,0.2,-0.1333
V49_7_0096,TRAIN,0.3,-0.2
V49_7_0096,TRAIN,0.5,-0.3333
V49_7_0100,TRAIN,0.2,-1.1867
V49_7_0100,TRAIN,0.3,-1.2133
V49_7_0100,TRAIN,0.5,-1.2667
V49_7_0002,TRAIN,0.2,-1.2333
V49_7_0002,TRAIN,0.3,-1.2667
V49_7_0002,TRAIN,0.5,-1.3333
V49_7_0003,TRAIN,0.2,-1.1867
V49_7_0003,TRAIN,0.3,-1.2133
V49_7_0003,TRAIN,0.5,-1.2667
V49_7_0005,TRAIN,0.2,-1.1867
V49_7_0005,TRAIN,0.3,-1.2133
V49_7_0005,TRAIN,0.5,-1.2667
V49_7_0007,TRAIN,0.2,-1.175
V49_7_0007,TRAIN,0.3,-1.2
V49_7_0007,TRAIN,0.5,-1.25
V49_7_0009,TRAIN,0.2,-1.175
V49_7_0009,TRAIN,0.3,-1.2
V49_7_0009,TRAIN,0.5,-1.25
V49_7_0010,TRAIN,0.2,-1.2333
V49_7_0010,TRAIN,0.3,-1.2667
V49_7_0010,TRAIN,0.5,-1.3333
V49_7_0015,TRAIN,0.2,-1.14
V49_7_0015,TRAIN,0.3,-1.16
V49_7_0015,TRAIN,0.5,-1.2
V49_7_0023,TRAIN,0.2,-1.2333
V49_7_0023,TRAIN,0.3,-1.2667
V49_7_0023,TRAIN,0.5,-1.3333
V49_7_0024,TRAIN,0.2,-1.14
V49_7_0024,TRAIN,0.3,-1.16
V49_7_0024,TRAIN,0.5,-1.2
V49_7_0029,TRAIN,0.2,-1.1867
V49_7_0029,TRAIN,0.3,-1.2133
V49_7_0029,TRAIN,0.5,-1.2667
V49_7_0032,TRAIN,0.2,-1.2333
V49_7_0032,TRAIN,0.3,-1.2667
V49_7_0032,TRAIN,0.5,-1.3333
V49_7_0034,TRAIN,0.2,-1.14
V49_7_0034,TRAIN,0.3,-1.16
V49_7_0034,TRAIN,0.5,-1.2
V49_7_0035,TRAIN,0.2,-1.2333
V49_7_0035,TRAIN,0.3,-1.2667
V49_7_0035,TRAIN,0.5,-1.3333
V49_7_0039,TRAIN,0.2,-1.14
V49_7_0039,TRAIN,0.3,-1.16
V49_7_0039,TRAIN,0.5,-1.2
V49_7_0040,TRAIN,0.2,-1.175
V49_7_0040,TRAIN,0.3,-1.2
V49_7_0040,TRAIN,0.5,-1.25
V49_7_0043,TRAIN,0.2,-1.1867
V49_7_0043,TRAIN,0.3,-1.2133
V49_7_0043,TRAIN,0.5,-1.2667
V49_7_0044,TRAIN,0.2,-1.175
V49_7_0044,TRAIN,0.3,-1.2
V49_7_0044,TRAIN,0.5,-1.25
V49_7_0052,TRAIN,0.2,-1.175
V49_7_0052,TRAIN,0.3,-1.2
V49_7_0052,TRAIN,0.5,-1.25
V49_7_0053,TRAIN,0.2,-1.2333
V49_7_0053,TRAIN,0.3,-1.2667
V49_7_0053,TRAIN,0.5,-1.3333
V49_7_0054,TRAIN,0.2,-1.175
V49_7_0054,TRAIN,0.3,-1.2
V49_7_0054,TRAIN,0.5,-1.25
V49_7_0060,TRAIN,0.2,-1.1474
V49_7_0060,TRAIN,0.3,-1.1684
V49_7_0060,TRAIN,0.5,-1.2105
V49_7_0061,TRAIN,0.2,-1.14
V49_7_0061,TRAIN,0.3,-1.16
V49_7_0061,TRAIN,0.5,-1.2
V49_7_0062,TRAIN,0.2,-1.175
V49_7_0062,TRAIN,0.3,-1.2
V49_7_0062,TRAIN,0.5,-1.25
V49_7_0063,TRAIN,0.2,-1.175
V49_7_0063,TRAIN,0.3,-1.2
V49_7_0063,TRAIN,0.5,-1.25
V49_7_0069,TRAIN,0.2,-1.1474
V49_7_0069,TRAIN,0.3,-1.1684
V49_7_0069,TRAIN,0.5,-1.2105
V49_7_0072,TRAIN,0.2,-1.175
V49_7_0072,TRAIN,0.3,-1.2
V49_7_0072,TRAIN,0.5,-1.25
V49_7_0074,TRAIN,0.2,-1.14
V49_7_0074,TRAIN,0.3,-1.16
V49_7_0074,TRAIN,0.5,-1.2
V49_7_0075,TRAIN,0.2,-1.2333
V49_7_0075,TRAIN,0.3,-1.2667
V49_7_0075,TRAIN,0.5,-1.3333
V49_7_0083,TRAIN,0.2,-1.175
V49_7_0083,TRAIN,0.3,-1.2
V49_7_0083,TRAIN,0.5,-1.25
V49_7_0085,TRAIN,0.2,-1.175
V49_7_0085,TRAIN,0.3,-1.2
V49_7_0085,TRAIN,0.5,-1.25
V49_7_0088,TRAIN,0.2,-1.175
V49_7_0088,TRAIN,0.3,-1.2
V49_7_0088,TRAIN,0.5,-1.25
V49_7_0089,TRAIN,0.2,-1.175
V49_7_0089,TRAIN,0.3,-1.2
V49_7_0089,TRAIN,0.5,-1.25
V49_7_0096,TRAIN,0.2,-1.2333
V49_7_0096,TRAIN,0.3,-1.2667
V49_7_0096,TRAIN,0.5,-1.3333
V49_7_0100,TRAIN,0.2,-1.1867
V49_7_0100,TRAIN,0.3,-1.2133
V49_7_0100,TRAIN,0.5,-1.2667
V49_7_0008,TRAIN,0.2,-1.1818
V49_7_0008,TRAIN,0.3,-1.2078
V49_7_0008,TRAIN,0.5,-1.2597
V49_7_0017,TRAIN,0.2,-1.1818
V49_7_0017,TRAIN,0.3,-1.2078
V49_7_0017,TRAIN,0.5,-1.2597
V49_7_0019,TRAIN,0.2,-1.1842
V49_7_0019,TRAIN,0.3,-1.2105
V49_7_0019,TRAIN,0.5,-1.2632
V49_7_0020,TRAIN,0.2,-1.2456
V49_7_0020,TRAIN,0.3,-1.2807
V49_7_0020,TRAIN,0.5,-1.3509
V49_7_0028,TRAIN,0.2,-1.1818
V49_7_0028,TRAIN,0.3,-1.2078
V49_7_0028,TRAIN,0.5,-1.2597
V49_7_0030,TRAIN,0.2,-1.1818
V49_7_0030,TRAIN,0.3,-1.2078
V49_7_0030,TRAIN,0.5,-1.2597
V49_7_0033,TRAIN,0.2,-1.2456
V49_7_0033,TRAIN,0.3,-1.2807
V49_7_0033,TRAIN,0.5,-1.3509
V49_7_0036,TRAIN,0.2,-1.1818
V49_7_0036,TRAIN,0.3,-1.2078
V49_7_0036,TRAIN,0.5,-1.2597
V49_7_0038,TRAIN,0.2,-1.1842
V49_7_0038,TRAIN,0.3,-1.2105
V49_7_0038,TRAIN,0.5,-1.2632
V49_7_0042,TRAIN,0.2,-1.1842
V49_7_0042,TRAIN,0.3,-1.2105
V49_7_0042,TRAIN,0.5,-1.2632
V49_7_0050,TRAIN,0.2,-1.1818
V49_7_0050,TRAIN,0.3,-1.2078
V49_7_0050,TRAIN,0.5,-1.2597
V49_7_0059,TRAIN,0.2,-1.1842
V49_7_0059,TRAIN,0.3,-1.2105
V49_7_0059,TRAIN,0.5,-1.2632
V49_7_0065,TRAIN,0.2,-1.1818
V49_7_0065,TRAIN,0.3,-1.2078
V49_7_0065,TRAIN,0.5,-1.2597
V49_7_0067,TRAIN,0.2,-1.1818
V49_7_0067,TRAIN,0.3,-1.2078
V49_7_0067,TRAIN,0.5,-1.2597
V49_7_0068,TRAIN,0.2,-1.1842
V49_7_0068,TRAIN,0.3,-1.2105
V49_7_0068,TRAIN,0.5,-1.2632
V49_7_0070,TRAIN,0.2,-1.2456
V49_7_0070,TRAIN,0.3,-1.2807
V49_7_0070,TRAIN,0.5,-1.3509
V49_7_0073,TRAIN,0.2,-1.1842
V49_7_0073,TRAIN,0.3,-1.2105
V49_7_0073,TRAIN,0.5,-1.2632
V49_7_0077,TRAIN,0.2,-1.1818
V49_7_0077,TRAIN,0.3,-1.2078
V49_7_0077,TRAIN,0.5,-1.2597
V49_7_0079,TRAIN,0.2,-1.1818
V49_7_0079,TRAIN,0.3,-1.2078
V49_7_0079,TRAIN,0.5,-1.2597
V49_7_0080,TRAIN,0.2,-1.1842
V49_7_0080,TRAIN,0.3,-1.2105
V49_7_0080,TRAIN,0.5,-1.2632
V49_7_0082,TRAIN,0.2,-1.1842
V49_7_0082,TRAIN,0.3,-1.2105
V49_7_0082,TRAIN,0.5,-1.2632
V49_7_0087,TRAIN,0.2,-1.2456
V49_7_0087,TRAIN,0.3,-1.2807
V49_7_0087,TRAIN,0.5,-1.3509
V49_7_0090,TRAIN,0.2,-1.1818
V49_7_0090,TRAIN,0.3,-1.2078
V49_7_0090,TRAIN,0.5,-1.2597
V49_7_0091,TRAIN,0.2,-1.2456
V49_7_0091,TRAIN,0.3,-1.2807
V49_7_0091,TRAIN,0.5,-1.3509
V49_7_0093,TRAIN,0.2,-1.1842
V49_7_0093,TRAIN,0.3,-1.2105
V49_7_0093,TRAIN,0.5,-1.2632
V49_7_0094,TRAIN,0.2,-1.1818
V49_7_0094,TRAIN,0.3,-1.2078
V49_7_0094,TRAIN,0.5,-1.2597
V49_7_0095,TRAIN,0.2,-1.1842
V49_7_0095,TRAIN,0.3,-1.2105
V49_7_0095,TRAIN,0.5,-1.2632
V49_7_0098,TRAIN,0.2,-1.2456
V49_7_0098,TRAIN,0.3,-1.2807
V49_7_0098,TRAIN,0.5,-1.3509
V49_7_0099,TRAIN,0.2,-1.2456
V49_7_0099,TRAIN,0.3,-1.2807
V49_7_0099,TRAIN,0.5,-1.3509
V49_7_0003,TRAIN,0.2,1.9048
V49_7_0003,TRAIN,0.3,1.8912
V49_7_0003,TRAIN,0.5,1.8639
V49_7_0005,TRAIN,0.2,-0.0272
V49_7_0005,TRAIN,0.3,-0.0408
V49_7_0005,TRAIN,0.5,-0.068
V49_7_0010,TRAIN,0.2,-0.0272
V49_7_0010,TRAIN,0.3,-0.0408
V49_7_0010,TRAIN,0.5,-0.068
V49_7_0015,TRAIN,0.2,-0.0204
V49_7_0015,TRAIN,0.3,-0.0306
V49_7_0015,TRAIN,0.5,-0.051
V49_7_0023,TRAIN,0.2,1.4048
V49_7_0023,TRAIN,0.3,1.3912
V49_7_0023,TRAIN,0.5,1.3639
V49_7_0024,TRAIN,0.2,-0.0204
V49_7_0024,TRAIN,0.3,-0.0306
V49_7_0024,TRAIN,0.5,-0.051
V49_7_0035,TRAIN,0.2,-0.0272
V49_7_0035,TRAIN,0.3,-0.0408
V49_7_0035,TRAIN,0.5,-0.068
V49_7_0039,TRAIN,0.2,-0.0204
V49_7_0039,TRAIN,0.3,-0.0306
V49_7_0039,TRAIN,0.5,-0.051
V49_7_0040,TRAIN,0.2,-0.0204
V49_7_0040,TRAIN,0.3,-0.0306
V49_7_0040,TRAIN,0.5,-0.051
V49_7_0044,TRAIN,0.2,-0.0204
V49_7_0044,TRAIN,0.3,-0.0306
V49_7_0044,TRAIN,0.5,-0.051
V49_7_0053,TRAIN,0.2,1.9048
V49_7_0053,TRAIN,0.3,1.8912
V49_7_0053,TRAIN,0.5,1.8639
V49_7_0054,TRAIN,0.2,-0.0204
V49_7_0054,TRAIN,0.3,-0.0306
V49_7_0054,TRAIN,0.5,-0.051
V49_7_0061,TRAIN,0.2,-0.0204
V49_7_0061,TRAIN,0.3,-0.0306
V49_7_0061,TRAIN,0.5,-0.051
V49_7_0062,TRAIN,0.2,-0.0204
V49_7_0062,TRAIN,0.3,-0.0306
V49_7_0062,TRAIN,0.5,-0.051
V49_7_0069,TRAIN,0.2,-0.024
V49_7_0069,TRAIN,0.3,-0.0359
V49_7_0069,TRAIN,0.5,-0.0599
V49_7_0072,TRAIN,0.2,-0.0204
V49_7_0072,TRAIN,0.3,-0.0306
V49_7_0072,TRAIN,0.5,-0.051
V49_7_0074,TRAIN,0.2,-0.0204
V49_7_0074,TRAIN,0.3,-0.0306
V49_7_0074,TRAIN,0.5,-0.051
V49_7_0085,TRAIN,0.2,-0.024
V49_7_0085,TRAIN,0.3,-0.0359
V49_7_0085,TRAIN,0.5,-0.0599
V49_7_0088,TRAIN,0.2,1.4162
V49_7_0088,TRAIN,0.3,1.4042
V49_7_0088,TRAIN,0.5,1.3802
V49_7_0089,TRAIN,0.2,-0.0204
V49_7_0089,TRAIN,0.3,-0.0306
V49_7_0089,TRAIN,0.5,-0.051
V49_7_0096,TRAIN,0.2,1.9048
V49_7_0096,TRAIN,0.3,1.8912
V49_7_0096,TRAIN,0.5,1.8639
V49_7_0100,TRAIN,0.2,-0.0272
V49_7_0100,TRAIN,0.3,-0.0408
V49_7_0100,TRAIN,0.5,-0.068
V49_7_0011,TRAIN,0.2,2.3939
V49_7_0011,TRAIN,0.3,2.3788
V49_7_0011,TRAIN,0.5,2.3485
V49_7_0025,TRAIN,0.2,1.8939
V49_7_0025,TRAIN,0.3,1.8788
V49_7_0025,TRAIN,0.5,1.8485
V49_7_0030,TRAIN,0.2,1.4079
V49_7_0030,TRAIN,0.3,1.3947
V49_7_0030,TRAIN,0.5,1.3684
V49_7_0031,TRAIN,0.2,1.4079
V49_7_0031,TRAIN,0.3,1.3947
V49_7_0031,TRAIN,0.5,1.3684
V49_7_0037,TRAIN,0.2,1.9079
V49_7_0037,TRAIN,0.3,1.8947
V49_7_0037,TRAIN,0.5,1.8684
V49_7_0042,TRAIN,0.2,1.4205
V49_7_0042,TRAIN,0.3,1.4091
V49_7_0042,TRAIN,0.5,1.3864
V49_7_0047,TRAIN,0.2,2.3939
V49_7_0047,TRAIN,0.3,2.3788
V49_7_0047,TRAIN,0.5,2.3485
V49_7_0050,TRAIN,0.2,2.4079
V49_7_0050,TRAIN,0.3,2.3947
V49_7_0050,TRAIN,0.5,2.3684
V49_7_0065,TRAIN,0.2,1.9079
V49_7_0065,TRAIN,0.3,1.8947
V49_7_0065,TRAIN,0.5,1.8684
V49_7_0066,TRAIN,0.2,1.9079
V49_7_0066,TRAIN,0.3,1.8947
V49_7_0066,TRAIN,0.5,1.8684
V49_7_0081,TRAIN,0.2,1.3939
V49_7_0081,TRAIN,0.3,1.3788
V49_7_0081,TRAIN,0.5,1.3485
V49_7_0090,TRAIN,0.2,1.4079
V49_7_0090,TRAIN,0.3,1.3947
V49_7_0090,TRAIN,0.5,1.3684
V49_7_0091,TRAIN,0.2,2.3939
V49_7_0091,TRAIN,0.3,2.3788
V49_7_0091,TRAIN,0.5,2.3485
V49_7_0093,TRAIN,0.2,2.4205
V49_7_0093,TRAIN,0.3,2.4091
V49_7_0093,TRAIN,0.5,2.3864
V49_7_0097,TRAIN,0.2,2.3939
V49_7_0097,TRAIN,0.3,2.3788
V49_7_0097,TRAIN,0.5,2.3485
V49_7_0002,TRAIN,0.2,-0.0404
V49_7_0002,TRAIN,0.3,-0.0606
V49_7_0002,TRAIN,0.5,-0.101
V49_7_0003,TRAIN,0.2,-0.0392
V49_7_0003,TRAIN,0.3,-0.0588
V49_7_0003,TRAIN,0.5,-0.098
V49_7_0004,TRAIN,0.2,1.3586
V49_7_0004,TRAIN,0.3,1.3384
V49_7_0004,TRAIN,0.5,1.298
V49_7_0005,TRAIN,0.2,-0.0392
V49_7_0005,TRAIN,0.3,-0.0588
V49_7_0005,TRAIN,0.5,-0.098
V49_7_0006,TRAIN,0.2,1.3586
V49_7_0006,TRAIN,0.3,1.3384
V49_7_0006,TRAIN,0.5,1.298
V49_7_0007,TRAIN,0.2,1.3939
V49_7_0007,TRAIN,0.3,1.3788
V49_7_0007,TRAIN,0.5,1.3485
V49_7_0009,TRAIN,0.2,2.3939
V49_7_0009,TRAIN,0.3,2.3788
V49_7_0009,TRAIN,0.5,2.3485
V49_7_0010,TRAIN,0.2,-0.0404
V49_7_0010,TRAIN,0.3,-0.0606
V49_7_0010,TRAIN,0.5,-0.101
V49_7_0012,TRAIN,0.2,1.8971
V49_7_0012,TRAIN,0.3,1.8824
V49_7_0012,TRAIN,0.5,1.8529
V49_7_0013,TRAIN,0.2,1.3824
V49_7_0013,TRAIN,0.3,1.3655
V49_7_0013,TRAIN,0.5,1.3319
V49_7_0015,TRAIN,0.2,1.8971
V49_7_0015,TRAIN,0.3,1.8824
V49_7_0015,TRAIN,0.5,1.8529
V49_7_0016,TRAIN,0.2,1.8971
V49_7_0016,TRAIN,0.3,1.8824
V49_7_0016,TRAIN,0.5,1.8529
V49_7_0021,TRAIN,0.2,1.3971
V49_7_0021,TRAIN,0.3,1.3824
V49_7_0021,TRAIN,0.5,1.3529
V49_7_0022,TRAIN,0.2,1.8971
V49_7_0022,TRAIN,0.3,1.8824
V49_7_0022,TRAIN,0.5,1.8529
V49_7_0023,TRAIN,0.2,1.3586
V49_7_0023,TRAIN,0.3,1.3384
V49_7_0023,TRAIN,0.5,1.298
V49_7_0024,TRAIN,0.2,1.8971
V49_7_0024,TRAIN,0.3,1.8824
V49_7_0024,TRAIN,0.5,1.8529
V49_7_0026,TRAIN,0.2,1.3586
V49_7_0026,TRAIN,0.3,1.3384
V49_7_0026,TRAIN,0.5,1.298
V49_7_0027,TRAIN,0.2,2.3824
V49_7_0027,TRAIN,0.3,2.3655
V49_7_0027,TRAIN,0.5,2.3319
V49_7_0029,TRAIN,0.2,-0.0392
V49_7_0029,TRAIN,0.3,-0.0588
V49_7_0029,TRAIN,0.5,-0.098
V49_7_0032,TRAIN,0.2,1.3586
V49_7_0032,TRAIN,0.3,1.3384
V49_7_0032,TRAIN,0.5,1.298
V49_7_0034,TRAIN,0.2,2.3971
V49_7_0034,TRAIN,0.3,2.3824
V49_7_0034,TRAIN,0.5,2.3529
V49_7_0035,TRAIN,0.2,-0.0404
V49_7_0035,TRAIN,0.3,-0.0606
V49_7_0035,TRAIN,0.5,-0.101
V49_7_0039,TRAIN,0.2,2.3971
V49_7_0039,TRAIN,0.3,2.3824
V49_7_0039,TRAIN,0.5,2.3529
V49_7_0040,TRAIN,0.2,1.8939
V49_7_0040,TRAIN,0.3,1.8788
V49_7_0040,TRAIN,0.5,1.8485
V49_7_0043,TRAIN,0.2,-0.0392
V49_7_0043,TRAIN,0.3,-0.0588
V49_7_0043,TRAIN,0.5,-0.098
V49_7_0044,TRAIN,0.2,1.8939
V49_7_0044,TRAIN,0.3,1.8788
V49_7_0044,TRAIN,0.5,1.8485
V49_7_0045,TRAIN,0.2,1.3939
V49_7_0045,TRAIN,0.3,1.3788
V49_7_0045,TRAIN,0.5,1.3485
V49_7_0046,TRAIN,0.2,1.3824
V49_7_0046,TRAIN,0.3,1.3655
V49_7_0046,TRAIN,0.5,1.3319
V49_7_0048,TRAIN,0.2,1.3939
V49_7_0048,TRAIN,0.3,1.3788
V49_7_0048,TRAIN,0.5,1.3485
V49_7_0052,TRAIN,0.2,1.3939
V49_7_0052,TRAIN,0.3,1.3788
V49_7_0052,TRAIN,0.5,1.3485
V49_7_0053,TRAIN,0.2,-0.0404
V49_7_0053,TRAIN,0.3,-0.0606
V49_7_0053,TRAIN,0.5,-0.101
V49_7_0054,TRAIN,0.2,2.3939
V49_7_0054,TRAIN,0.3,2.3788
V49_7_0054,TRAIN,0.5,2.3485
V49_7_0056,TRAIN,0.2,1.3627
V49_7_0056,TRAIN,0.3,1.3431
V49_7_0056,TRAIN,0.5,1.3039
V49_7_0057,TRAIN,0.2,1.3824
V49_7_0057,TRAIN,0.3,1.3655
V49_7_0057,TRAIN,0.5,1.3319
V49_7_0060,TRAIN,0.2,1.8852
V49_7_0060,TRAIN,0.3,1.8689
V49_7_0060,TRAIN,0.5,1.8361
V49_7_0061,TRAIN,0.2,1.8971
V49_7_0061,TRAIN,0.3,1.8824
V49_7_0061,TRAIN,0.5,1.8529
V49_7_0062,TRAIN,0.2,1.8939
V49_7_0062,TRAIN,0.3,1.8788
V49_7_0062,TRAIN,0.5,1.8485
V49_7_0063,TRAIN,0.2,1.8939
V49_7_0063,TRAIN,0.3,1.8788
V49_7_0063,TRAIN,0.5,1.8485
V49_7_0064,TRAIN,0.2,1.3824
V49_7_0064,TRAIN,0.3,1.3655
V49_7_0064,TRAIN,0.5,1.3319
V49_7_0069,TRAIN,0.2,1.8852
V49_7_0069,TRAIN,0.3,1.8689
V49_7_0069,TRAIN,0.5,1.8361
V49_7_0072,TRAIN,0.2,2.3939
V49_7_0072,TRAIN,0.3,2.3788
V49_7_0072,TRAIN,0.5,2.3485
V49_7_0074,TRAIN,0.2,1.8971
V49_7_0074,TRAIN,0.3,1.8824
V49_7_0074,TRAIN,0.5,1.8529
V49_7_0075,TRAIN,0.2,-0.0404
V49_7_0075,TRAIN,0.3,-0.0606
V49_7_0075,TRAIN,0.5,-0.101
V49_7_0076,TRAIN,0.2,1.8852
V49_7_0076,TRAIN,0.3,1.8689
V49_7_0076,TRAIN,0.5,1.8361
V49_7_0078,TRAIN,0.2,1.3852
V49_7_0078,TRAIN,0.3,1.3689
V49_7_0078,TRAIN,0.5,1.3361
V49_7_0083,TRAIN,0.2,1.8939
V49_7_0083,TRAIN,0.3,1.8788
V49_7_0083,TRAIN,0.5,1.8485
V49_7_0085,TRAIN,0.2,1.8824
V49_7_0085,TRAIN,0.3,1.8655
V49_7_0085,TRAIN,0.5,1.8319
V49_7_0086,TRAIN,0.2,1.8824
V49_7_0086,TRAIN,0.3,1.8655
V49_7_0086,TRAIN,0.5,1.8319
V49_7_0088,TRAIN,0.2,1.3824
V49_7_0088,TRAIN,0.3,1.3655
V49_7_0088,TRAIN,0.5,1.3319
V49_7_0089,TRAIN,0.2,1.8939
V49_7_0089,TRAIN,0.3,1.8788
V49_7_0089,TRAIN,0.5,1.8485
V49_7_0092,TRAIN,0.2,-0.0404
V49_7_0092,TRAIN,0.3,-0.0606
V49_7_0092,TRAIN,0.5,-0.101
V49_7_0096,TRAIN,0.2,-0.0404
V49_7_0096,TRAIN,0.3,-0.0606
V49_7_0096,TRAIN,0.5,-0.101
V49_7_0100,TRAIN,0.2,-0.0392
V49_7_0100,TRAIN,0.3,-0.0588
V49_7_0100,TRAIN,0.5,-0.098
V49_7_0001,TRAIN,0.2,-1.1687
V49_7_0001,TRAIN,0.3,-1.1928
V49_7_0001,TRAIN,0.5,-1.241
V49_7_0008,TRAIN,0.2,-1.2059
V49_7_0008,TRAIN,0.3,-1.2353
V49_7_0008,TRAIN,0.5,-1.2941
V49_7_0011,TRAIN,0.2,-1.2917
V49_7_0011,TRAIN,0.3,-1.3333
V49_7_0011,TRAIN,0.5,-1.4167
V49_7_0014,TRAIN,0.2,-1.2917
V49_7_0014,TRAIN,0.3,-1.3333
V49_7_0014,TRAIN,0.5,-1.4167
V49_7_0018,TRAIN,0.2,-1.2187
V49_7_0018,TRAIN,0.3,-1.25
V49_7_0018,TRAIN,0.5,-1.3125
V49_7_0019,TRAIN,0.2,-1.1667
V49_7_0019,TRAIN,0.3,-1.1905
V49_7_0019,TRAIN,0.5,-1.2381
V49_7_0025,TRAIN,0.2,-1.2222
V49_7_0025,TRAIN,0.3,-1.254
V49_7_0025,TRAIN,0.5,-1.3175
V49_7_0028,TRAIN,0.2,-1.2059
V49_7_0028,TRAIN,0.3,-1.2353
V49_7_0028,TRAIN,0.5,-1.2941
V49_7_0030,TRAIN,0.2,-1.1687
V49_7_0030,TRAIN,0.3,-1.1928
V49_7_0030,TRAIN,0.5,-1.241
V49_7_0031,TRAIN,0.2,-1.1687
V49_7_0031,TRAIN,0.3,-1.1928
V49_7_0031,TRAIN,0.5,-1.241
V49_7_0033,TRAIN,0.2,-1.2222
V49_7_0033,TRAIN,0.3,-1.254
V49_7_0033,TRAIN,0.5,-1.3175
V49_7_0037,TRAIN,0.2,-1.1687
V49_7_0037,TRAIN,0.3,-1.1928
V49_7_0037,TRAIN,0.5,-1.241
V49_7_0038,TRAIN,0.2,-1.1667
V49_7_0038,TRAIN,0.3,-1.1905
V49_7_0038,TRAIN,0.5,-1.2381
V49_7_0041,TRAIN,0.2,-1.1687
V49_7_0041,TRAIN,0.3,-1.1928
V49_7_0041,TRAIN,0.5,-1.241
V49_7_0047,TRAIN,0.2,-1.2917
V49_7_0047,TRAIN,0.3,-1.3333
V49_7_0047,TRAIN,0.5,-1.4167
V49_7_0049,TRAIN,0.2,-1.2222
V49_7_0049,TRAIN,0.3,-1.254
V49_7_0049,TRAIN,0.5,-1.3175
