pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,short,2021-08-13 13:30:00-04:00,2021-08-13 13:35:00-04:00,109.6485,109.64147252969542,1777000,113.9035411249657,42.823541124965686,0.15060346742511513,71.08000000000001,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|deep|short,compression_breakout,1,1.0,0.24556537371397116
USDJPY,short,2021-08-23 13:05:00-04:00,2021-08-23 13:35:00-04:00,109.7515,109.7475,1778000,64.80536521343696,-6.314634786563047,-0.023182838541690624,71.12,time_stop,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|deep|short,compression_breakout,1,0.0,-1.5658525581747302
USDJPY,short,2021-09-03 14:15:00-04:00,2021-09-03 14:20:00-04:00,109.6155,109.63115788772704,1778000,-253.94489029988088,-325.0648902998809,-1.6483979034323168,71.12,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|active|deep|short,compression_breakout,2,1.0,0.19808442056954315
USDJPY,long,2021-09-15 13:45:00-04:00,2021-09-15 13:50:00-04:00,109.3985,109.40327117182684,1771000,77.22657135990646,6.386571359906455,0.02861744704651531,70.84,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,2,0.5,-0.7005298752188337
USDJPY,short,2021-09-21 14:25:00-04:00,2021-09-21 14:35:00-04:00,109.23049999999999,109.22376775909214,1771000,109.15914677914047,38.31914677914047,0.13859879500385133,70.84,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|short,compression_breakout,2,0.5,0.14368555683799145
USDJPY,long,2021-09-23 14:45:00-04:00,2021-09-23 15:00:00-04:00,110.2375,110.22374973902743,1772000,-221.0159596835778,-291.8959596835778,-1.7715478594437737,70.88000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|active|deep|long,compression_breakout,1,1.0,0.059223353683574384
USDJPY,long,2021-10-01 13:45:00-04:00,2021-10-01 14:10:00-04:00,111.02550000000001,111.0338275072553,1766000,132.4433560536258,61.8033560536258,0.1970972704345294,70.64,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2021-10-15 14:55:00-04:00,2021-10-15 15:00:00-04:00,114.2655,114.25832227792873,1767000,111.00153071892926,40.32153071892925,0.14651514605914642,70.68,take_profit,usdjp_session_playbook,compression_breakout|fri|late|active|mild|short,compression_breakout,0,0.0,0.0
USDJPY,long,2021-10-20 15:05:00-04:00,2021-10-20 15:10:00-04:00,114.2405,114.24987348890852,1768000,145.01512417105366,74.29512417105366,0.2237399983740192,70.72,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|mild|long,compression_breakout,1,0.0,-1.6389403851760014
USDJPY,long,2021-11-02 13:35:00-04:00,2021-11-02 13:40:00-04:00,113.9375,113.90941568070963,1770000,-436.3215815599142,-507.12158155991415,-1.3278273431025869,70.80000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|long,compression_breakout,2,0.5,0.02271363861687026
USDJPY,long,2021-11-25 15:00:00-05:00,2021-11-25 15:05:00-05:00,115.3715,115.35819379358989,1759000,-202.88317145908988,-273.24317145908987,-1.8275913947742766,70.36,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|mild|long,compression_breakout,1,0.0,-1.388205407379355
USDJPY,short,2021-11-26 14:40:00-05:00,2021-11-26 14:45:00-05:00,113.1585,113.13846362998872,1754000,310.68533465164893,240.52533465164893,0.3956199278668504,70.16000000000001,take_profit,usdjp_session_playbook,compression_breakout|fri|late|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,short,2021-12-01 13:50:00-05:00,2021-12-01 13:55:00-05:00,112.6835,112.73640920451496,1504000,-705.574907036659,-765.7349070366591,-1.1611926342672763,60.160000000000004,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|balanced|deep|short,compression_breakout,0,0.0,0.0
USDJPY,short,2021-12-16 14:35:00-05:00,2021-12-16 14:50:00-05:00,113.6385,113.62943692394869,1744000,139.11164866948934,69.35164866948935,0.2158339333069607,69.76,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|deep|short,compression_breakout,1,0.0,-1.7102402620741497
USDJPY,short,2021-12-30 15:00:00-05:00,2021-12-30 15:05:00-05:00,115.0615,115.05796208365825,1745000,53.664435739462995,-16.135564260537016,-0.09071295442427797,69.80000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|deep|short,compression_breakout,0,0.0,0.0
