file,line,match,keyword,severity
BOT_V2_DAYTIME_LAB\src\run_phase19_trade_frequency.py,90,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase19",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase19_window_expansion.py,50,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase19_window_expansion.py,101,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase19",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_fortress_impact.py,11,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase20_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_fortress_impact.py,12,"news_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\research_lab\data\news\news_events.cs",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_fortress_impact.py,45,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase20",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_ltf_recovery.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_ltf_recovery.py,87,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_management_matrix.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_management_matrix.py,89,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_phase18_baseline.py,12,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_phase18_baseline.py,86,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase20",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_robustness.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_robustness.py,83,"pd.DataFrame(yearly).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\ou",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_trade_frequency.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_trade_frequency.py,83,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_window_recovery.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase20_window_recovery.py,86,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase21_management_profiles.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase21_management_profiles.py,98,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase21_phase19_retest.py,54,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase21_phase20_audit.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase21_phase20_audit.py,109,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase21",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_baseline_audit.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_baseline_audit.py,94,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase22",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_execution_stress.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_execution_stress.py,84,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_management_matrix.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_management_matrix.py,96,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_quality_filters.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_quality_filters.py,81,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_robustness.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_robustness.py,76,"robustness.to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_sl_profiles.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_sl_profiles.py,84,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_trade_frequency.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase22_trade_frequency.py,83,"pd.DataFrame(results).to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\o",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_be_audit.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_be_audit.py,101,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase23",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_be_audit_sample.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_be_audit_sample.py,88,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase23",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_execution_audit.py,8,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase23_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_execution_audit.py,12,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_gates_audit.py,9,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase23_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_gates_audit.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_math_audit.py,9,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase23_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_math_audit.py,28,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase23",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_phase22_reproduction.py,14,"manifest_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_phase22_reproduction.py,104,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase23",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase23_zip_reconstruction.py,7,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase24_plateau_study.py,11,"sys.path.append(str(Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\src"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase24_plateau_study.py,17,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase24_temporal_robustness.py,11,"sys.path.append(str(Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\src"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase24_temporal_robustness.py,17,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase24_zip_reconstruction.py,7,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase25_audit.py,11,"sys.path.append(str(Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\src"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase25_audit.py,17,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase25_hash_canonical.py,7,"config_path = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\configs\pha",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase25_hash_canonical.py,8,"hash_path = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\configs\phase",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase25_hash_canonical.py,9,"evidence_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\ph",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase25_zip_reconstruction.py,7,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase26a_audit.py,8,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase6_choch_matrix.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase6_choch_matrix.py,34,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_baseline.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_baseline.py,36,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_depth_matrix.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_depth_matrix.py,49,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_exhaustion_study.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_exhaustion_study.py,30,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_funding.py,10,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_f",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_funding.py,14,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_news.py,11,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_f",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_news.py,15,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_news.py,30,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_reproduction.py,12,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_reproduction.py,57,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_robustness.py,10,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_robustness.py,44,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_sensitivity.py,10,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_forensic_sensitivity.py,44,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_news_matrix.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_news_matrix.py,25,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_quality_matrix.py,10,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_quality_matrix.py,29,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_repair_investigation.py,10,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_f",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_repair_investigation.py,19,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_repair_investigation.py,47,"v_df.to_csv(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase7_rep",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_strong_candidate.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_strong_candidate.py,51,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_sweep_study.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_sweep_study.py,50,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_trend_study.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_trend_study.py,30,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_volatility_matrix.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_volatility_matrix.py,27,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_window_matrix.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase7_window_matrix.py,31,"output_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phas",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_combinations.py,10,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_i",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_combinations.py,49,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_final_audit.py,22,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_final_audit.py,59,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_i",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_final_audit.py,73,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_individual_improvements.py,25,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_individual_improvements.py,108,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_individual_improvements_fast.py,12,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_i",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_individual_improvements_fast.py,50,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_individual_improvements_fast.py,79,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_robustness_candidate.py,9,"trades_path = rf""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_robustness_candidate.py,14,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_weakness_diagnosis.py,10,"trades_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_i",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase8_weakness_diagnosis.py,17,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_balanced_v2.py,25,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_balanced_v2.py,53,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase9_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_combinations.py,31,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_combinations.py,68,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase9_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_frequency_diagnosis.py,12,"phase7_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase8_i",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_frequency_diagnosis.py,39,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase9_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_individual_relaxations.py,24,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_individual_relaxations.py,92,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase9_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_level_expansion.py,23,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_level_expansion.py,50,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase9_",C:\\Users\\,WARNING
