family_id,config_id,phase,month,entry_time,exit_time,entry_time_ny,side,entry_price,exit_price,stop_price,target_price,pnl_net_r,slippage_pips,engine_instance_id,data_file_source,is_real_trade
F12,F12_LIM_0013,TRAIN,2021-08,2021-08-31 13:10:00.179,2021-08-31 13:10:00.281,09:10,buy,1.18195,1.1804999999999999,1.1804999999999999,1.1841250000000003,0.9,0.2,ENG_14b08c37,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-03 13:15:00.077,2021-08-03 13:15:01.146,09:15,buy,1.18782,1.18608,1.18608,1.1921700000000004,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-03 13:35:00.114,2021-08-03 13:35:00.266,09:35,buy,1.18754,1.1853399999999998,1.1853399999999998,1.1930400000000005,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-03 13:40:00.079,2021-08-03 13:40:00.231,09:40,buy,1.18685,1.18553,1.18553,1.19015,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-04 14:05:00.052,2021-08-04 14:05:00.154,10:05,buy,1.18724,1.1842899999999998,1.1842899999999998,1.1946150000000006,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-04 14:10:00.277,2021-08-04 14:10:00.328,10:10,buy,1.18581,1.18437,1.18437,1.1894100000000003,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-04 14:15:00.279,2021-08-04 14:15:00.582,10:15,buy,1.18585,1.18386,1.18386,1.1908250000000005,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-05 13:05:01.988,2021-08-05 13:05:02.090,09:05,buy,1.18374,1.18234,1.18234,1.18724,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-06 13:00:00.143,2021-08-06 13:00:00.547,09:00,buy,1.17842,1.1766999999999999,1.1766999999999999,1.1827200000000004,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-06 13:05:00.683,2021-08-06 13:05:00.886,09:05,buy,1.17818,1.17651,1.17651,1.1823550000000003,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-06 13:10:00.081,2021-08-06 13:10:00.182,09:10,buy,1.17801,1.17693,1.17693,1.18071,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-09 14:15:00.137,2021-08-09 14:15:00.651,10:15,buy,1.1754,1.17336,1.17336,1.1805,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-09 14:20:00.376,2021-08-09 14:20:00.478,10:20,buy,1.17488,1.17347,1.17347,1.1784049999999997,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-09 14:45:03.307,2021-08-09 14:45:05.875,10:45,buy,1.17514,1.1734799999999999,1.1734799999999999,1.1792900000000006,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-10 13:45:00.242,2021-08-10 13:45:01.844,09:45,buy,1.17135,1.16963,1.16963,1.1756499999999996,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-16 16:00:00.287,2021-08-16 16:00:00.694,12:00,buy,1.1775,1.176,1.176,1.1812500000000001,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-17 13:00:00.054,2021-08-17 13:00:00.155,09:00,buy,1.17439,1.1728399999999999,1.1728399999999999,1.1782650000000006,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-17 13:05:00.317,2021-08-17 13:05:00.671,09:05,buy,1.17432,1.17217,1.17217,1.1796950000000002,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-17 13:10:00.420,2021-08-17 13:10:00.574,09:10,buy,1.17367,1.17225,1.17225,1.17722,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-18 13:25:00.436,2021-08-18 13:25:01.890,09:25,buy,1.17148,1.1697,1.1697,1.1759300000000004,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-18 13:30:00.748,2021-08-18 13:30:00.850,09:30,buy,1.17119,1.1697,1.1697,1.174915,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-18 13:35:03.023,2021-08-18 13:35:03.428,09:35,buy,1.17121,1.1696,1.1696,1.1752350000000003,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-19 15:05:00.352,2021-08-19 15:05:00.454,11:05,buy,1.1685,1.16647,1.16647,1.1735750000000005,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-24 15:45:00.825,2021-08-24 15:45:01.027,11:45,buy,1.17465,1.17313,1.17313,1.1784499999999998,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-24 15:50:01.341,2021-08-24 15:50:08.440,11:50,buy,1.17462,1.17298,1.17298,1.1787200000000002,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-24 15:55:00.109,2021-08-24 15:55:00.462,11:55,buy,1.17448,1.17315,1.17315,1.1778050000000002,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-26 13:00:00.081,2021-08-26 13:00:00.184,09:00,buy,1.17558,1.17411,1.17411,1.1792550000000004,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-26 13:05:01.224,2021-08-26 13:05:01.326,09:05,buy,1.17561,1.17364,1.17364,1.1805350000000001,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-26 13:35:00.205,2021-08-26 13:35:00.610,09:35,buy,1.17547,1.1736199999999999,1.1736199999999999,1.1800950000000003,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-27 13:05:10.907,2021-08-27 13:05:11.333,09:05,buy,1.17508,1.17291,1.17291,1.180505,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-27 13:10:00.134,2021-08-27 13:10:00.235,09:10,buy,1.17443,1.17222,1.17222,1.179955,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-27 13:15:00.643,2021-08-27 13:15:00.745,09:15,buy,1.17369,1.1721599999999999,1.1721599999999999,1.177515,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-31 13:05:00.085,2021-08-31 13:05:00.136,09:05,buy,1.18253,1.18048,1.18048,1.1876550000000003,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-31 13:10:00.179,2021-08-31 13:10:00.281,09:10,buy,1.18195,1.1804999999999999,1.1804999999999999,1.1855750000000005,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0014,TRAIN,2021-08,2021-08-31 13:15:00.260,2021-08-31 13:15:00.361,09:15,buy,1.18199,1.18025,1.18025,1.1863400000000004,0.9,0.2,ENG_ef26f52a,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-02 13:00:00.164,2021-08-02 13:00:00.215,09:00,buy,1.1873,1.1859899999999999,1.1859899999999999,1.1905750000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-02 15:50:00.201,2021-08-02 15:50:00.252,11:50,buy,1.18739,1.18603,1.18603,1.19079,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-02 15:55:03.340,2021-08-02 15:55:03.822,11:55,buy,1.18754,1.18577,1.18577,1.1919650000000002,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-03 13:15:00.077,2021-08-03 13:15:01.146,09:15,buy,1.18782,1.18608,1.18608,1.1921700000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-03 13:20:00.468,2021-08-03 13:20:00.626,09:20,buy,1.18758,1.18623,1.18623,1.1909550000000007,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-03 13:25:00.926,2021-08-03 13:25:02.086,09:25,buy,1.18772,1.18601,1.18601,1.1919950000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-04 14:00:00.090,2021-08-04 14:00:00.141,10:00,buy,1.1891,1.1857199999999999,1.1857199999999999,1.1975500000000006,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-04 14:05:00.052,2021-08-04 14:05:00.154,10:05,buy,1.18724,1.1842899999999998,1.1842899999999998,1.1946150000000006,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-04 14:10:00.277,2021-08-04 14:10:00.328,10:10,buy,1.18581,1.18437,1.18437,1.1894100000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-05 15:00:00.255,2021-08-05 15:00:00.356,11:00,buy,1.18388,1.1820899999999999,1.1820899999999999,1.1883550000000005,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-06 13:00:00.143,2021-08-06 13:00:00.547,09:00,buy,1.17842,1.1766999999999999,1.1766999999999999,1.1827200000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-06 13:05:00.683,2021-08-06 13:05:00.886,09:05,buy,1.17818,1.17651,1.17651,1.1823550000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-06 13:10:00.081,2021-08-06 13:10:00.182,09:10,buy,1.17801,1.17693,1.17693,1.18071,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-09 14:00:00.178,2021-08-09 14:00:00.381,10:00,buy,1.17614,1.174,1.174,1.1814900000000002,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-09 14:05:00.934,2021-08-09 14:05:01.386,10:05,buy,1.17551,1.17407,1.17407,1.1791100000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-09 14:10:01.300,2021-08-09 14:10:01.351,10:10,buy,1.17558,1.17394,1.17394,1.1796800000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-10 13:05:03.821,2021-08-10 13:05:03.872,09:05,buy,1.17188,1.16981,1.16981,1.1770550000000002,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-10 13:45:00.242,2021-08-10 13:45:01.844,09:45,buy,1.17135,1.16963,1.16963,1.1756499999999996,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-11 14:00:01.515,2021-08-11 14:00:01.616,10:00,buy,1.17343,1.1715,1.1715,1.178255,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-11 14:05:00.535,2021-08-11 14:05:00.637,10:05,buy,1.17302,1.17174,1.17174,1.1762199999999998,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-11 14:10:01.320,2021-08-11 14:10:01.968,10:10,buy,1.17324,1.1716799999999998,1.1716799999999998,1.1771400000000005,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-12 13:25:01.649,2021-08-12 13:25:03.616,09:25,buy,1.17324,1.17183,1.17183,1.1767650000000005,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-12 13:30:00.229,2021-08-12 13:30:00.331,09:30,buy,1.17333,1.17137,1.17137,1.1782299999999999,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-12 13:35:00.105,2021-08-12 13:35:00.308,09:35,buy,1.17289,1.1713,1.1713,1.1768649999999998,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-13 13:50:00.666,2021-08-13 13:50:00.768,09:50,buy,1.17685,1.17499,1.17499,1.1814999999999998,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-13 13:55:01.712,2021-08-13 13:55:03.264,09:55,buy,1.17649,1.17506,1.17506,1.1800650000000001,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-13 15:55:00.289,2021-08-13 15:55:00.600,11:55,buy,1.17957,1.17805,1.17805,1.18337,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-16 13:50:00.660,2021-08-16 13:50:01.535,09:50,buy,1.17794,1.17613,1.17613,1.182465,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-16 13:55:02.425,2021-08-16 13:55:04.239,09:55,buy,1.17762,1.17597,1.17597,1.1817449999999998,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-16 15:25:02.228,2021-08-16 15:25:02.279,11:25,buy,1.17829,1.17648,1.17648,1.1828150000000002,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-17 13:00:00.054,2021-08-17 13:00:00.155,09:00,buy,1.17439,1.1728399999999999,1.1728399999999999,1.1782650000000006,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-17 13:05:00.317,2021-08-17 13:05:00.671,09:05,buy,1.17432,1.17217,1.17217,1.1796950000000002,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-17 13:10:00.420,2021-08-17 13:10:00.574,09:10,buy,1.17367,1.17225,1.17225,1.17722,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-18 13:10:00.074,2021-08-18 13:10:00.177,09:10,buy,1.17185,1.16991,1.16991,1.1767000000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-18 13:30:00.748,2021-08-18 13:30:00.850,09:30,buy,1.17119,1.1697,1.1697,1.174915,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-18 13:35:03.023,2021-08-18 13:35:03.428,09:35,buy,1.17121,1.1696,1.1696,1.1752350000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-19 13:40:03.394,2021-08-19 13:40:04.270,09:40,buy,1.16966,1.16793,1.16793,1.173985,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-19 14:55:00.090,2021-08-19 14:55:00.292,10:55,buy,1.1685,1.16673,1.16673,1.1729250000000002,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-19 15:00:00.096,2021-08-19 15:00:00.198,11:00,buy,1.16822,1.16702,1.16702,1.1712200000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-20 14:05:00.636,2021-08-20 14:05:02.614,10:05,buy,1.16773,1.16621,1.16621,1.1715299999999997,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-20 14:10:00.167,2021-08-20 14:10:00.270,10:10,buy,1.1677,1.16573,1.16573,1.172625,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-20 14:15:01.145,2021-08-20 14:15:01.246,10:15,buy,1.16721,1.1659899999999999,1.1659899999999999,1.1702600000000007,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-23 14:00:00.356,2021-08-23 14:00:00.776,10:00,buy,1.17302,1.17105,1.17105,1.177945,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-23 14:05:00.470,2021-08-23 14:05:01.128,10:05,buy,1.17252,1.1713099999999999,1.1713099999999999,1.1755450000000005,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-23 14:10:05.191,2021-08-23 14:10:05.344,10:10,buy,1.17282,1.17152,1.17152,1.1760700000000002,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-24 13:30:00.289,2021-08-24 13:30:00.568,09:30,buy,1.17483,1.17207,1.17207,1.1817300000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-24 15:15:04.276,2021-08-24 15:15:04.877,11:15,buy,1.17548,1.17367,1.17367,1.1800050000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-24 15:20:11.037,2021-08-24 15:20:11.138,11:20,buy,1.17517,1.17352,1.17352,1.1792950000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-25 13:40:00.252,2021-08-25 13:40:00.542,09:40,buy,1.1735,1.1721,1.1721,1.177,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-25 13:45:01.398,2021-08-25 13:45:01.450,09:45,buy,1.17359,1.17178,1.17178,1.1781149999999996,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-26 13:00:00.081,2021-08-26 13:00:00.184,09:00,buy,1.17558,1.17411,1.17411,1.1792550000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-26 13:05:01.224,2021-08-26 13:05:01.326,09:05,buy,1.17561,1.17364,1.17364,1.1805350000000001,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-26 13:10:00.020,2021-08-26 13:10:01.115,09:10,buy,1.17514,1.17386,1.17386,1.1783400000000004,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-27 13:05:10.907,2021-08-27 13:05:11.333,09:05,buy,1.17508,1.17291,1.17291,1.180505,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-27 13:10:00.134,2021-08-27 13:10:00.235,09:10,buy,1.17443,1.17222,1.17222,1.179955,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-27 13:15:00.643,2021-08-27 13:15:00.745,09:15,buy,1.17369,1.1721599999999999,1.1721599999999999,1.177515,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-30 13:00:00.989,2021-08-30 13:00:01.447,09:00,buy,1.17863,1.17737,1.17737,1.1817800000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-30 13:05:00.838,2021-08-30 13:05:01.601,09:05,buy,1.17888,1.1775,1.1775,1.1823299999999999,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-30 13:10:00.099,2021-08-30 13:10:00.201,09:10,buy,1.17901,1.17763,1.17763,1.1824599999999998,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-31 13:00:00.083,2021-08-31 13:00:00.184,09:00,buy,1.18365,1.18101,1.18101,1.1902500000000007,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-31 13:05:00.085,2021-08-31 13:05:00.136,09:05,buy,1.18253,1.18048,1.18048,1.1876550000000003,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0015,TRAIN,2021-08,2021-08-31 13:10:00.179,2021-08-31 13:10:00.281,09:10,buy,1.18195,1.1804999999999999,1.1804999999999999,1.1855750000000005,0.9,0.2,ENG_876d37c5,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-02 13:00:00.164,2021-08-02 13:00:00.215,09:00,buy,1.1873,1.1859899999999999,1.1859899999999999,1.1899200000000003,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-02 15:50:00.201,2021-08-02 15:50:00.252,11:50,buy,1.18739,1.18603,1.18603,1.19011,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-02 15:55:03.340,2021-08-02 15:55:03.822,11:55,buy,1.18754,1.18577,1.18577,1.1910800000000001,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-03 13:25:00.926,2021-08-03 13:25:02.086,09:25,buy,1.18772,1.18601,1.18601,1.1911400000000003,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-03 13:30:00.237,2021-08-03 13:30:00.339,09:30,buy,1.18752,1.18604,1.18604,1.1904799999999998,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-03 13:35:00.114,2021-08-03 13:35:00.266,09:35,buy,1.18754,1.1853399999999998,1.1853399999999998,1.1919400000000004,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-04 14:00:00.090,2021-08-04 14:00:00.141,10:00,buy,1.1891,1.1857199999999999,1.1857199999999999,1.1958600000000004,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-04 14:05:00.052,2021-08-04 14:05:00.154,10:05,buy,1.18724,1.1842899999999998,1.1842899999999998,1.1931400000000005,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-04 14:10:00.277,2021-08-04 14:10:00.328,10:10,buy,1.18581,1.18437,1.18437,1.1886900000000002,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-06 13:00:00.143,2021-08-06 13:00:00.547,09:00,buy,1.17842,1.1766999999999999,1.1766999999999999,1.1818600000000004,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-06 13:05:00.683,2021-08-06 13:05:00.886,09:05,buy,1.17818,1.17651,1.17651,1.1815200000000001,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-06 13:45:00.691,2021-08-06 13:45:01.457,09:45,buy,1.17804,1.1755499999999999,1.1755499999999999,1.1830200000000002,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-09 14:10:01.300,2021-08-09 14:10:01.351,10:10,buy,1.17558,1.17394,1.17394,1.1788600000000002,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-09 14:15:00.137,2021-08-09 14:15:00.651,10:15,buy,1.1754,1.17336,1.17336,1.17948,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-09 14:20:00.376,2021-08-09 14:20:00.478,10:20,buy,1.17488,1.17347,1.17347,1.1776999999999997,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-10 13:05:03.821,2021-08-10 13:05:03.872,09:05,buy,1.17188,1.16981,1.16981,1.17602,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
F12,F12_LIM_0016,TRAIN,2021-08,2021-08-10 13:45:00.242,2021-08-10 13:45:01.844,09:45,buy,1.17135,1.16963,1.16963,1.1747899999999998,0.9,0.2,ENG_309ced9d,EURUSD_ticks_2021-08,True
