config_id,phase,entry_time,exit_time,entry_price,exit_price,direction,pnl_net_r,slippage
V49_7B_0011,TRAIN,2020-03-30 11:48:00+00:00,2020-03-26 14:30:00.132000+00:00,1.09715,1.0812700000000002,LONG,0.9956,0.2
V49_7B_0012,TRAIN,2020-03-20 11:09:00+00:00,2020-03-19 12:51:58.901000+00:00,1.0739,1.0765775000000002,LONG,1.4608,0.2
V49_7B_0012,TRAIN,2020-03-20 12:24:00+00:00,2020-03-19 13:03:00.052000+00:00,1.08016,1.06849,LONG,0.994,0.2
V49_7B_0012,TRAIN,2020-03-24 12:03:00+00:00,2020-03-20 12:24:00.944000+00:00,1.07297,1.09376,SHORT,0.9966,0.2
V49_7B_0013,TRAIN,2020-03-20 12:24:00+00:00,2020-03-19 16:27:57.793000+00:00,1.08028,1.06833,LONG,-1.0059,0.2
V49_7B_0013,TRAIN,2020-03-20 14:33:00+00:00,2020-03-19 14:09:00.105000+00:00,1.08051,1.068665,LONG,0.9941,0.2
V49_7B_0014,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:14:18.177000+00:00,1.11118,1.111915,SHORT,-1.0952,0.2
V49_7B_0014,TRAIN,2020-03-04 16:00:00+00:00,2020-03-04 16:17:21.971000+00:00,1.11397,1.1131149999999999,LONG,-1.0819,0.2
V49_7B_0014,TRAIN,2020-03-05 15:48:00+00:00,2020-03-05 15:57:07.554000+00:00,1.11776,1.1186900000000002,SHORT,-1.0753,0.2
V49_7B_0014,TRAIN,2020-03-06 14:21:00+00:00,2020-03-06 14:27:13.851000+00:00,1.13397,1.13478,SHORT,-1.0864,0.2
V49_7B_0014,TRAIN,2020-03-12 13:06:00+00:00,2020-03-12 13:16:56.950000+00:00,1.12317,1.12322,LONG,-0.0205,0.2
V49_7B_0014,TRAIN,2020-03-16 14:42:00+00:00,2020-03-16 14:44:06.911000+00:00,1.11339,1.11216,LONG,-1.0569,0.2
V49_7B_0014,TRAIN,2020-03-19 13:15:00+00:00,2020-03-19 13:33:11.866000+00:00,1.08029,1.08034,LONG,-0.0115,0.2
