config_id,phase,slippage,net_r
V49_7B_0270,TRAIN,0.2,-1.1458
V49_7B_0270,TRAIN,0.3,-1.1667
V49_7B_0270,TRAIN,0.5,-1.2083
V49_7B_0270,TRAIN,0.2,-1.2593
V49_7B_0270,TRAIN,0.3,-1.2963
V49_7B_0270,TRAIN,0.5,-1.3704
V49_7B_0270,TRAIN,0.2,-1.1556
V49_7B_0270,TRAIN,0.3,-1.1778
V49_7B_0270,TRAIN,0.5,-1.2222
V49_7B_0270,TRAIN,0.2,1.3133
V49_7B_0270,TRAIN,0.3,1.2867
V49_7B_0270,TRAIN,0.5,1.2333
V49_7B_0270,TRAIN,0.2,-1.1795
V49_7B_0270,TRAIN,0.3,-1.2051
V49_7B_0270,TRAIN,0.5,-1.2564
V49_7B_0270,TRAIN,0.2,-1.1458
V49_7B_0270,TRAIN,0.3,-1.1667
V49_7B_0270,TRAIN,0.5,-1.2083
V49_7B_0270,TRAIN,0.2,-1.2029
V49_7B_0270,TRAIN,0.3,-1.2319
V49_7B_0270,TRAIN,0.5,-1.2899
V49_7B_0270,TRAIN,0.2,-1.2222
V49_7B_0270,TRAIN,0.3,-1.254
V49_7B_0270,TRAIN,0.5,-1.3175
V49_7B_0270,TRAIN,0.2,1.3272
V49_7B_0270,TRAIN,0.3,1.3025
V49_7B_0270,TRAIN,0.5,1.2531
V49_7B_0270,TRAIN,0.2,1.4103
V49_7B_0270,TRAIN,0.3,1.3974
V49_7B_0270,TRAIN,0.5,1.3718
V49_7B_0271,TRAIN,0.2,-0.0274
V49_7B_0271,TRAIN,0.3,-0.0411
V49_7B_0271,TRAIN,0.5,-0.0685
V49_7B_0271,TRAIN,0.2,-0.0286
V49_7B_0271,TRAIN,0.3,-0.0429
V49_7B_0271,TRAIN,0.5,-0.0714
V49_7B_0271,TRAIN,0.2,-1.1628
V49_7B_0271,TRAIN,0.3,-1.186
V49_7B_0271,TRAIN,0.5,-1.2326
V49_7B_0271,TRAIN,0.2,-1.1687
V49_7B_0271,TRAIN,0.3,-1.1928
V49_7B_0271,TRAIN,0.5,-1.241
V49_7B_0271,TRAIN,0.2,-1.1892
V49_7B_0271,TRAIN,0.3,-1.2162
V49_7B_0271,TRAIN,0.5,-1.2703
V49_7B_0271,TRAIN,0.2,-1.1818
V49_7B_0271,TRAIN,0.3,-1.2078
V49_7B_0271,TRAIN,0.5,-1.2597
V49_7B_0271,TRAIN,0.2,-1.1429
V49_7B_0271,TRAIN,0.3,-1.1633
V49_7B_0271,TRAIN,0.5,-1.2041
V49_7B_0271,TRAIN,0.2,-1.1273
V49_7B_0271,TRAIN,0.3,-1.1455
V49_7B_0271,TRAIN,0.5,-1.1818
V49_7B_0271,TRAIN,0.2,-1.1628
V49_7B_0271,TRAIN,0.3,-1.186
V49_7B_0271,TRAIN,0.5,-1.2326
V49_7B_0271,TRAIN,0.2,-1.1573
V49_7B_0271,TRAIN,0.3,-1.1798
V49_7B_0271,TRAIN,0.5,-1.2247
V49_7B_0271,TRAIN,0.2,-1.1687
V49_7B_0271,TRAIN,0.3,-1.1928
V49_7B_0271,TRAIN,0.5,-1.241
V49_7B_0271,TRAIN,0.2,-1.175
V49_7B_0271,TRAIN,0.3,-1.2
V49_7B_0271,TRAIN,0.5,-1.25
V49_7B_0271,TRAIN,0.2,-1.1094
V49_7B_0271,TRAIN,0.3,-1.125
V49_7B_0271,TRAIN,0.5,-1.1563
V49_7B_0271,TRAIN,0.2,-1.1687
V49_7B_0271,TRAIN,0.3,-1.1928
V49_7B_0271,TRAIN,0.5,-1.241
V49_7B_0271,TRAIN,0.2,-1.1522
V49_7B_0271,TRAIN,0.3,-1.1739
V49_7B_0271,TRAIN,0.5,-1.2174
V49_7B_0271,TRAIN,0.2,-1.1573
V49_7B_0271,TRAIN,0.3,-1.1798
V49_7B_0271,TRAIN,0.5,-1.2247
V49_7B_0271,TRAIN,0.2,1.8313
V49_7B_0271,TRAIN,0.3,1.8072
V49_7B_0271,TRAIN,0.5,1.759
V49_7B_0271,TRAIN,0.2,1.8313
V49_7B_0271,TRAIN,0.3,1.8072
V49_7B_0271,TRAIN,0.5,1.759
V49_7B_0271,TRAIN,0.2,1.8852
V49_7B_0271,TRAIN,0.3,1.8689
V49_7B_0271,TRAIN,0.5,1.8361
V49_7B_0271,TRAIN,0.2,-1.1628
V49_7B_0271,TRAIN,0.3,-1.186
V49_7B_0271,TRAIN,0.5,-1.2326
V49_7B_0271,TRAIN,0.2,-0.0396
V49_7B_0271,TRAIN,0.3,-0.0594
V49_7B_0271,TRAIN,0.5,-0.099
V49_7B_0271,TRAIN,0.2,1.8654
V49_7B_0271,TRAIN,0.3,1.8462
V49_7B_0271,TRAIN,0.5,1.8077
V49_7B_0271,TRAIN,0.2,-0.0421
V49_7B_0271,TRAIN,0.3,-0.0632
V49_7B_0271,TRAIN,0.5,-0.1053
V49_7B_0271,TRAIN,0.2,-0.0396
V49_7B_0271,TRAIN,0.3,-0.0594
V49_7B_0271,TRAIN,0.5,-0.099
V49_7B_0272,TRAIN,0.2,-0.0788
V49_7B_0272,TRAIN,0.3,-0.0818
V49_7B_0272,TRAIN,0.5,-0.0879
V49_7B_0273,TRAIN,0.2,0.0069
V49_7B_0273,TRAIN,0.3,0.0056
V49_7B_0273,TRAIN,0.5,0.0028
V49_7B_0273,TRAIN,0.2,0.9524
V49_7B_0273,TRAIN,0.3,0.9456
V49_7B_0273,TRAIN,0.5,0.932
V49_7B_0273,TRAIN,0.2,0.9924
V49_7B_0273,TRAIN,0.3,0.9913
V49_7B_0273,TRAIN,0.5,0.9891
V49_7B_0273,TRAIN,0.2,-0.2143
V49_7B_0273,TRAIN,0.3,-0.2154
V49_7B_0273,TRAIN,0.5,-0.2175
V49_7B_0273,TRAIN,0.2,0.1748
V49_7B_0273,TRAIN,0.3,0.1742
V49_7B_0273,TRAIN,0.5,0.1732
V49_7B_0274,TRAIN,0.2,-0.0243
V49_7B_0274,TRAIN,0.3,-0.0253
V49_7B_0274,TRAIN,0.5,-0.0273
V49_7B_0274,TRAIN,0.2,0.2232
V49_7B_0274,TRAIN,0.3,0.2203
V49_7B_0274,TRAIN,0.5,0.2145
V49_7B_0274,TRAIN,0.2,0.233
V49_7B_0274,TRAIN,0.3,0.2301
V49_7B_0274,TRAIN,0.5,0.2242
V49_7B_0274,TRAIN,0.2,0.2527
V49_7B_0274,TRAIN,0.3,0.25
V49_7B_0274,TRAIN,0.5,0.2446
V49_7B_0274,TRAIN,0.2,0.3387
V49_7B_0274,TRAIN,0.3,0.3369
V49_7B_0274,TRAIN,0.5,0.3333
V49_7B_0274,TRAIN,0.2,0.345
V49_7B_0274,TRAIN,0.3,0.3432
V49_7B_0274,TRAIN,0.5,0.3396
V49_7B_0274,TRAIN,0.2,0.9893
V49_7B_0274,TRAIN,0.3,0.9877
V49_7B_0274,TRAIN,0.5,0.9847
V49_7B_0274,TRAIN,0.2,0.9954
V49_7B_0274,TRAIN,0.3,0.9947
V49_7B_0274,TRAIN,0.5,0.9934
V49_7B_0274,TRAIN,0.2,0.9954
V49_7B_0274,TRAIN,0.3,0.9947
V49_7B_0274,TRAIN,0.5,0.9934
V49_7B_0275,TRAIN,0.2,0.0068
V49_7B_0275,TRAIN,0.3,0.0055
V49_7B_0275,TRAIN,0.5,0.0027
V49_7B_0275,TRAIN,0.2,0.9554
V49_7B_0275,TRAIN,0.3,0.949
V49_7B_0275,TRAIN,0.5,0.9363
V49_7B_0275,TRAIN,0.2,0.9925
V49_7B_0275,TRAIN,0.3,0.9914
V49_7B_0275,TRAIN,0.5,0.9893
V49_7B_0275,TRAIN,0.2,0.1738
V49_7B_0275,TRAIN,0.3,0.1733
V49_7B_0275,TRAIN,0.5,0.1722
V49_7B_0275,TRAIN,0.2,0.1601
V49_7B_0275,TRAIN,0.3,0.1595
V49_7B_0275,TRAIN,0.5,0.1584
V49_7B_0276,TRAIN,0.2,0.9903
V49_7B_0276,TRAIN,0.3,0.9889
V49_7B_0276,TRAIN,0.5,0.9861
V49_7B_0276,TRAIN,0.2,0.9901
V49_7B_0276,TRAIN,0.3,0.9887
V49_7B_0276,TRAIN,0.5,0.9859
V49_7B_0276,TRAIN,0.2,0.4331
V49_7B_0276,TRAIN,0.3,0.4308
V49_7B_0276,TRAIN,0.5,0.426
V49_7B_0276,TRAIN,0.2,0.994
V49_7B_0276,TRAIN,0.3,0.9932
V49_7B_0276,TRAIN,0.5,0.9914
V49_7B_0276,TRAIN,0.2,0.246
V49_7B_0276,TRAIN,0.3,0.2448
V49_7B_0276,TRAIN,0.5,0.2425
V49_7B_0276,TRAIN,0.2,0.991
V49_7B_0276,TRAIN,0.3,0.9898
V49_7B_0276,TRAIN,0.5,0.9872
V49_7B_0277,TRAIN,0.2,-0.101
V49_7B_0277,TRAIN,0.3,-0.1049
V49_7B_0277,TRAIN,0.5,-0.1126
V49_7B_0278,TRAIN,0.2,0.0083
V49_7B_0278,TRAIN,0.3,0.0072
V49_7B_0278,TRAIN,0.5,0.0052
V49_7B_0279,TRAIN,0.2,0.0083
V49_7B_0279,TRAIN,0.3,0.0072
V49_7B_0279,TRAIN,0.5,0.0052
V49_7B_0279,TRAIN,0.2,-0.5068
V49_7B_0279,TRAIN,0.3,-0.5082
V49_7B_0279,TRAIN,0.5,-0.5109
V49_7B_0279,TRAIN,0.2,0.1826
V49_7B_0279,TRAIN,0.3,0.1816
V49_7B_0279,TRAIN,0.5,0.1796
V49_7B_0279,TRAIN,0.2,0.9912
V49_7B_0279,TRAIN,0.3,0.99
V49_7B_0279,TRAIN,0.5,0.9875
V49_7B_0279,TRAIN,0.2,-0.2481
V49_7B_0279,TRAIN,0.3,-0.2494
V49_7B_0279,TRAIN,0.5,-0.2519
V49_7B_0279,TRAIN,0.2,0.1708
V49_7B_0279,TRAIN,0.3,0.1702
V49_7B_0279,TRAIN,0.5,0.169
V49_7B_0280,TRAIN,0.2,0.9125
V49_7B_0280,TRAIN,0.3,0.9
V49_7B_0280,TRAIN,0.5,0.875
V49_7B_0280,TRAIN,0.2,0.0153
V49_7B_0280,TRAIN,0.3,0.0131
V49_7B_0280,TRAIN,0.5,0.0087
V49_7B_0280,TRAIN,0.2,-0.0613
V49_7B_0280,TRAIN,0.3,-0.0637
V49_7B_0280,TRAIN,0.5,-0.0684
V49_7B_0281,TRAIN,0.2,-0.0243
V49_7B_0281,TRAIN,0.3,-0.0253
V49_7B_0281,TRAIN,0.5,-0.0273
V49_7B_0281,TRAIN,0.2,0.345
V49_7B_0281,TRAIN,0.3,0.3432
V49_7B_0281,TRAIN,0.5,0.3396
V49_7B_0281,TRAIN,0.2,0.3413
V49_7B_0281,TRAIN,0.3,0.3396
V49_7B_0281,TRAIN,0.5,0.336
V49_7B_0282,TRAIN,0.2,0.0124
V49_7B_0282,TRAIN,0.3,0.011
V49_7B_0282,TRAIN,0.5,0.0083
V49_7B_0282,TRAIN,0.2,0.9524
V49_7B_0282,TRAIN,0.3,0.9456
V49_7B_0282,TRAIN,0.5,0.932
V49_7B_0282,TRAIN,0.2,0.9924
V49_7B_0282,TRAIN,0.3,0.9913
V49_7B_0282,TRAIN,0.5,0.9891
V49_7B_0282,TRAIN,0.2,-0.2114
V49_7B_0282,TRAIN,0.3,-0.2125
V49_7B_0282,TRAIN,0.5,-0.2147
V49_7B_0282,TRAIN,0.2,0.178
V49_7B_0282,TRAIN,0.3,0.1774
V49_7B_0282,TRAIN,0.5,0.1763
V49_7B_0283,TRAIN,0.2,-0.0238
V49_7B_0283,TRAIN,0.3,-0.0357
V49_7B_0283,TRAIN,0.5,-0.0595
V49_7B_0283,TRAIN,0.2,-1.1591
V49_7B_0283,TRAIN,0.3,-1.1818
V49_7B_0283,TRAIN,0.5,-1.2273
V49_7B_0283,TRAIN,0.2,-1.2059
V49_7B_0283,TRAIN,0.3,-1.2353
V49_7B_0283,TRAIN,0.5,-1.2941
V49_7B_0283,TRAIN,0.2,-1.1591
V49_7B_0283,TRAIN,0.3,-1.1818
V49_7B_0283,TRAIN,0.5,-1.2273
V49_7B_0283,TRAIN,0.2,-1.1167
V49_7B_0283,TRAIN,0.3,-1.1333
V49_7B_0283,TRAIN,0.5,-1.1667
V49_7B_0283,TRAIN,0.2,-1.1842
V49_7B_0283,TRAIN,0.3,-1.2105
V49_7B_0283,TRAIN,0.5,-1.2632
V49_7B_0283,TRAIN,0.2,-1.4375
V49_7B_0283,TRAIN,0.3,-1.5
V49_7B_0283,TRAIN,0.5,-1.625
V49_7B_0283,TRAIN,0.2,-0.0714
V49_7B_0283,TRAIN,0.3,-0.1071
V49_7B_0283,TRAIN,0.5,-0.1786
V49_7B_0283,TRAIN,0.2,2.2941
V49_7B_0283,TRAIN,0.3,2.2647
V49_7B_0283,TRAIN,0.5,2.2059
V49_7B_0283,TRAIN,0.2,2.3793
V49_7B_0283,TRAIN,0.3,2.3621
V49_7B_0283,TRAIN,0.5,2.3276
V49_7B_0283,TRAIN,0.2,-1.1842
V49_7B_0283,TRAIN,0.3,-1.2105
V49_7B_0283,TRAIN,0.5,-1.2632
V49_7B_0283,TRAIN,0.2,-0.0625
V49_7B_0283,TRAIN,0.3,-0.0937
V49_7B_0283,TRAIN,0.5,-0.1562
V49_7B_0284,TRAIN,0.2,0.0103
V49_7B_0284,TRAIN,0.3,0.0093
V49_7B_0284,TRAIN,0.5,0.0072
V49_7B_0285,TRAIN,0.2,-0.0206
V49_7B_0285,TRAIN,0.3,-0.0215
V49_7B_0285,TRAIN,0.5,-0.0235
V49_7B_0285,TRAIN,0.2,0.345
V49_7B_0285,TRAIN,0.3,0.3432
V49_7B_0285,TRAIN,0.5,0.3396
V49_7B_0285,TRAIN,0.2,0.3413
V49_7B_0285,TRAIN,0.3,0.3396
V49_7B_0285,TRAIN,0.5,0.336
V49_7B_0286,TRAIN,0.2,0.0109
V49_7B_0286,TRAIN,0.3,0.0095
V49_7B_0286,TRAIN,0.5,0.0068
V49_7B_0286,TRAIN,0.2,-0.6637
V49_7B_0286,TRAIN,0.3,-0.6655
V49_7B_0286,TRAIN,0.5,-0.6691
V49_7B_0286,TRAIN,0.2,0.2403
V49_7B_0286,TRAIN,0.3,0.239
V49_7B_0286,TRAIN,0.5,0.2364
V49_7B_0286,TRAIN,0.2,0.9885
V49_7B_0286,TRAIN,0.3,0.9869
V49_7B_0286,TRAIN,0.5,0.9836
V49_7B_0286,TRAIN,0.2,0.226
V49_7B_0286,TRAIN,0.3,0.2252
V49_7B_0286,TRAIN,0.5,0.2236
V49_7B_0287,TRAIN,0.2,0.0109
V49_7B_0287,TRAIN,0.3,0.0095
V49_7B_0287,TRAIN,0.5,0.0068
V49_7B_0288,TRAIN,0.2,1.4067
V49_7B_0288,TRAIN,0.3,1.3933
V49_7B_0288,TRAIN,0.5,1.3667
V49_7B_0288,TRAIN,0.2,0.4075
V49_7B_0288,TRAIN,0.3,0.4064
V49_7B_0288,TRAIN,0.5,0.404
V49_7B_0288,TRAIN,0.2,-0.2878
V49_7B_0288,TRAIN,0.3,-0.2889
V49_7B_0288,TRAIN,0.5,-0.291
V49_7B_0289,TRAIN,0.2,0.9457
V49_7B_0289,TRAIN,0.3,0.938
V49_7B_0289,TRAIN,0.5,0.9225
V49_7B_0289,TRAIN,0.2,0.9701
V49_7B_0289,TRAIN,0.3,0.9658
V49_7B_0289,TRAIN,0.5,0.9573
V49_7B_0289,TRAIN,0.2,0.9838
V49_7B_0289,TRAIN,0.3,0.9815
V49_7B_0289,TRAIN,0.5,0.9769
V49_7B_0289,TRAIN,0.2,0.9823
V49_7B_0289,TRAIN,0.3,0.9798
V49_7B_0289,TRAIN,0.5,0.9747
V49_7B_0289,TRAIN,0.2,0.397
V49_7B_0289,TRAIN,0.3,0.3958
V49_7B_0289,TRAIN,0.5,0.3935
V49_7B_0290,TRAIN,0.2,-0.0206
V49_7B_0290,TRAIN,0.3,-0.0215
V49_7B_0290,TRAIN,0.5,-0.0235
V49_7B_0290,TRAIN,0.2,0.227
V49_7B_0290,TRAIN,0.3,0.2241
V49_7B_0290,TRAIN,0.5,0.2184
V49_7B_0290,TRAIN,0.2,0.2583
V49_7B_0290,TRAIN,0.3,0.2556
V49_7B_0290,TRAIN,0.5,0.25
V49_7B_0290,TRAIN,0.2,0.2527
V49_7B_0290,TRAIN,0.3,0.25
V49_7B_0290,TRAIN,0.5,0.2446
V49_7B_0290,TRAIN,0.2,0.3778
V49_7B_0290,TRAIN,0.3,0.3759
V49_7B_0290,TRAIN,0.5,0.3722
V49_7B_0290,TRAIN,0.2,0.345
V49_7B_0290,TRAIN,0.3,0.3432
V49_7B_0290,TRAIN,0.5,0.3396
V49_7B_0290,TRAIN,0.2,0.9893
V49_7B_0290,TRAIN,0.3,0.9877
V49_7B_0290,TRAIN,0.5,0.9847
V49_7B_0290,TRAIN,0.2,0.9954
V49_7B_0290,TRAIN,0.3,0.9947
V49_7B_0290,TRAIN,0.5,0.9934
V49_7B_0290,TRAIN,0.2,0.9954
V49_7B_0290,TRAIN,0.3,0.9948
V49_7B_0290,TRAIN,0.5,0.9934
V49_7B_0291,TRAIN,0.2,0.9917
V49_7B_0291,TRAIN,0.3,0.9906
V49_7B_0291,TRAIN,0.5,0.9882
V49_7B_0291,TRAIN,0.2,0.8727
V49_7B_0291,TRAIN,0.3,0.8545
V49_7B_0291,TRAIN,0.5,0.8182
V49_7B_0291,TRAIN,0.2,0.9722
V49_7B_0291,TRAIN,0.3,0.9682
V49_7B_0291,TRAIN,0.5,0.9602
V49_7B_0291,TRAIN,0.2,0.4028
V49_7B_0291,TRAIN,0.3,0.4016
V49_7B_0291,TRAIN,0.5,0.3993
V49_7B_0291,TRAIN,0.2,-0.2846
V49_7B_0291,TRAIN,0.3,-0.2857
V49_7B_0291,TRAIN,0.5,-0.2879
V49_7B_0292,TRAIN,0.2,0.0069
V49_7B_0292,TRAIN,0.3,0.0056
V49_7B_0292,TRAIN,0.5,0.0028
V49_7B_0292,TRAIN,0.2,0.9524
V49_7B_0292,TRAIN,0.3,0.9456
V49_7B_0292,TRAIN,0.5,0.932
V49_7B_0292,TRAIN,0.2,0.9924
V49_7B_0292,TRAIN,0.3,0.9913
V49_7B_0292,TRAIN,0.5,0.9891
V49_7B_0292,TRAIN,0.2,0.1748
V49_7B_0292,TRAIN,0.3,0.1742
V49_7B_0292,TRAIN,0.5,0.1732
V49_7B_0293,TRAIN,0.2,-1.1609
V49_7B_0293,TRAIN,0.3,-1.1839
V49_7B_0293,TRAIN,0.5,-1.2299
V49_7B_0293,TRAIN,0.2,0.9935
V49_7B_0293,TRAIN,0.3,0.9925
V49_7B_0293,TRAIN,0.5,0.9906
V49_7B_0293,TRAIN,0.2,0.9909
V49_7B_0293,TRAIN,0.3,0.9896
V49_7B_0293,TRAIN,0.5,0.987
V49_7B_0293,TRAIN,0.2,0.9899
V49_7B_0293,TRAIN,0.3,0.9885
V49_7B_0293,TRAIN,0.5,0.9856
V49_7B_0294,TRAIN,0.2,0.9938
V49_7B_0294,TRAIN,0.3,0.9929
V49_7B_0294,TRAIN,0.5,0.9911
V49_7B_0294,TRAIN,0.2,0.9125
V49_7B_0294,TRAIN,0.3,0.9
V49_7B_0294,TRAIN,0.5,0.875
V49_7B_0294,TRAIN,0.2,0.9783
V49_7B_0294,TRAIN,0.3,0.9752
V49_7B_0294,TRAIN,0.5,0.9689
V49_7B_0294,TRAIN,0.2,0.3025
V49_7B_0294,TRAIN,0.3,0.3016
V49_7B_0294,TRAIN,0.5,0.2998
V49_7B_0294,TRAIN,0.2,-0.2181
V49_7B_0294,TRAIN,0.3,-0.219
V49_7B_0294,TRAIN,0.5,-0.2206
V49_7B_0295,TRAIN,0.2,1.8444
V49_7B_0295,TRAIN,0.3,1.8222
V49_7B_0295,TRAIN,0.5,1.7778
V49_7B_0295,TRAIN,0.2,0.032
V49_7B_0295,TRAIN,0.3,0.0267
V49_7B_0295,TRAIN,0.5,0.016
V49_7B_0295,TRAIN,0.2,0.9457
V49_7B_0295,TRAIN,0.3,0.938
V49_7B_0295,TRAIN,0.5,0.9225
V49_7B_0295,TRAIN,0.2,0.9701
V49_7B_0295,TRAIN,0.3,0.9658
V49_7B_0295,TRAIN,0.5,0.9573
V49_7B_0295,TRAIN,0.2,0.9838
V49_7B_0295,TRAIN,0.3,0.9815
V49_7B_0295,TRAIN,0.5,0.9769
V49_7B_0295,TRAIN,0.2,0.9823
V49_7B_0295,TRAIN,0.3,0.9798
V49_7B_0295,TRAIN,0.5,0.9747
V49_7B_0295,TRAIN,0.2,0.397
V49_7B_0295,TRAIN,0.3,0.3958
V49_7B_0295,TRAIN,0.5,0.3935
V49_7B_0295,TRAIN,0.2,0.4338
V49_7B_0295,TRAIN,0.3,0.4327
V49_7B_0295,TRAIN,0.5,0.4306
V49_7B_0296,TRAIN,0.2,0.9866
V49_7B_0296,TRAIN,0.3,0.9847
V49_7B_0296,TRAIN,0.5,0.9808
V49_7B_0296,TRAIN,0.2,0.0292
V49_7B_0296,TRAIN,0.3,0.0284
V49_7B_0296,TRAIN,0.5,0.0268
V49_7B_0296,TRAIN,0.2,0.9941
V49_7B_0296,TRAIN,0.3,0.9932
V49_7B_0296,TRAIN,0.5,0.9915
V49_7B_0297,TRAIN,0.2,1.4041
V49_7B_0297,TRAIN,0.3,1.3904
V49_7B_0297,TRAIN,0.5,1.363
V49_7B_0297,TRAIN,0.2,-1.1628
V49_7B_0297,TRAIN,0.3,-1.186
V49_7B_0297,TRAIN,0.5,-1.2326
V49_7B_0297,TRAIN,0.2,-1.1687
V49_7B_0297,TRAIN,0.3,-1.1928
V49_7B_0297,TRAIN,0.5,-1.241
V49_7B_0297,TRAIN,0.2,-1.1429
V49_7B_0297,TRAIN,0.3,-1.1633
V49_7B_0297,TRAIN,0.5,-1.2041
V49_7B_0297,TRAIN,0.2,-1.1273
V49_7B_0297,TRAIN,0.3,-1.1455
V49_7B_0297,TRAIN,0.5,-1.1818
V49_7B_0297,TRAIN,0.2,-1.1628
V49_7B_0297,TRAIN,0.3,-1.186
V49_7B_0297,TRAIN,0.5,-1.2326
V49_7B_0297,TRAIN,0.2,-1.175
V49_7B_0297,TRAIN,0.3,-1.2
V49_7B_0297,TRAIN,0.5,-1.25
V49_7B_0297,TRAIN,0.2,-1.1522
V49_7B_0297,TRAIN,0.3,-1.1739
V49_7B_0297,TRAIN,0.5,-1.2174
V49_7B_0297,TRAIN,0.2,1.3313
V49_7B_0297,TRAIN,0.3,1.3072
V49_7B_0297,TRAIN,0.5,1.259
V49_7B_0297,TRAIN,0.2,1.3852
V49_7B_0297,TRAIN,0.3,1.3689
V49_7B_0297,TRAIN,0.5,1.3361
V49_7B_0297,TRAIN,0.2,-1.1628
V49_7B_0297,TRAIN,0.3,-1.186
V49_7B_0297,TRAIN,0.5,-1.2326
V49_7B_0297,TRAIN,0.2,1.3654
V49_7B_0297,TRAIN,0.3,1.3462
V49_7B_0297,TRAIN,0.5,1.3077
V49_7B_0298,TRAIN,0.2,0.9643
V49_7B_0298,TRAIN,0.3,0.9592
V49_7B_0298,TRAIN,0.5,0.949
V49_7B_0298,TRAIN,0.2,-0.0613
V49_7B_0298,TRAIN,0.3,-0.0637
V49_7B_0298,TRAIN,0.5,-0.0684
V49_7B_0299,TRAIN,0.2,0.9457
V49_7B_0299,TRAIN,0.3,0.938
V49_7B_0299,TRAIN,0.5,0.9225
V49_7B_0299,TRAIN,0.2,0.9701
V49_7B_0299,TRAIN,0.3,0.9658
V49_7B_0299,TRAIN,0.5,0.9573
V49_7B_0299,TRAIN,0.2,0.9838
V49_7B_0299,TRAIN,0.3,0.9815
V49_7B_0299,TRAIN,0.5,0.9769
V49_7B_0299,TRAIN,0.2,0.397
V49_7B_0299,TRAIN,0.3,0.3958
V49_7B_0299,TRAIN,0.5,0.3935
V49_7B_0300,TRAIN,0.2,-0.0267
V49_7B_0300,TRAIN,0.3,-0.04
V49_7B_0300,TRAIN,0.5,-0.0667
V49_7B_0300,TRAIN,0.2,0.4034
V49_7B_0300,TRAIN,0.3,0.4022
V49_7B_0300,TRAIN,0.5,0.3998
V49_7B_0300,TRAIN,0.2,0.3975
V49_7B_0300,TRAIN,0.3,0.3963
V49_7B_0300,TRAIN,0.5,0.3938
V49_7B_0300,TRAIN,0.2,-0.2908
V49_7B_0300,TRAIN,0.3,-0.2919
V49_7B_0300,TRAIN,0.5,-0.2941
V49_7B_0301,TRAIN,0.2,0.9457
V49_7B_0301,TRAIN,0.3,0.938
V49_7B_0301,TRAIN,0.5,0.9225
V49_7B_0301,TRAIN,0.2,0.9701
V49_7B_0301,TRAIN,0.3,0.9658
V49_7B_0301,TRAIN,0.5,0.9573
V49_7B_0301,TRAIN,0.2,0.9838
V49_7B_0301,TRAIN,0.3,0.9815
V49_7B_0301,TRAIN,0.5,0.9769
V49_7B_0301,TRAIN,0.2,0.9823
V49_7B_0301,TRAIN,0.3,0.9798
V49_7B_0301,TRAIN,0.5,0.9747
V49_7B_0301,TRAIN,0.2,0.397
V49_7B_0301,TRAIN,0.3,0.3958
V49_7B_0301,TRAIN,0.5,0.3935
V49_7B_0302,TRAIN,0.2,0.9457
V49_7B_0302,TRAIN,0.3,0.938
V49_7B_0302,TRAIN,0.5,0.9225
V49_7B_0302,TRAIN,0.2,0.9685
V49_7B_0302,TRAIN,0.3,0.964
V49_7B_0302,TRAIN,0.5,0.955
V49_7B_0302,TRAIN,0.2,0.984
V49_7B_0302,TRAIN,0.3,0.9817
V49_7B_0302,TRAIN,0.5,0.9771
V49_7B_0302,TRAIN,0.2,-0.2976
V49_7B_0302,TRAIN,0.3,-0.3
V49_7B_0302,TRAIN,0.5,-0.3048
V49_7B_0302,TRAIN,0.2,0.397
V49_7B_0302,TRAIN,0.3,0.3958
V49_7B_0302,TRAIN,0.5,0.3935
V49_7B_0303,TRAIN,0.2,0.0068
V49_7B_0303,TRAIN,0.3,0.0055
V49_7B_0303,TRAIN,0.5,0.0027
V49_7B_0303,TRAIN,0.2,0.9554
V49_7B_0303,TRAIN,0.3,0.949
V49_7B_0303,TRAIN,0.5,0.9363
V49_7B_0303,TRAIN,0.2,0.9925
V49_7B_0303,TRAIN,0.3,0.9914
V49_7B_0303,TRAIN,0.5,0.9893
V49_7B_0303,TRAIN,0.2,0.1738
V49_7B_0303,TRAIN,0.3,0.1733
V49_7B_0303,TRAIN,0.5,0.1722
V49_7B_0304,TRAIN,0.2,-0.0206
V49_7B_0304,TRAIN,0.3,-0.0215
V49_7B_0304,TRAIN,0.5,-0.0235
V49_7B_0304,TRAIN,0.2,0.227
V49_7B_0304,TRAIN,0.3,0.2241
V49_7B_0304,TRAIN,0.5,0.2184
V49_7B_0304,TRAIN,0.2,0.2583
V49_7B_0304,TRAIN,0.3,0.2556
V49_7B_0304,TRAIN,0.5,0.25
V49_7B_0304,TRAIN,0.2,0.2527
V49_7B_0304,TRAIN,0.3,0.25
V49_7B_0304,TRAIN,0.5,0.2446
V49_7B_0304,TRAIN,0.2,0.3778
V49_7B_0304,TRAIN,0.3,0.3759
V49_7B_0304,TRAIN,0.5,0.3722
V49_7B_0304,TRAIN,0.2,0.345
V49_7B_0304,TRAIN,0.3,0.3432
V49_7B_0304,TRAIN,0.5,0.3396
V49_7B_0304,TRAIN,0.2,0.9893
V49_7B_0304,TRAIN,0.3,0.9877
V49_7B_0304,TRAIN,0.5,0.9847
V49_7B_0304,TRAIN,0.2,0.9954
V49_7B_0304,TRAIN,0.3,0.9947
V49_7B_0304,TRAIN,0.5,0.9934
V49_7B_0304,TRAIN,0.2,0.9954
V49_7B_0304,TRAIN,0.3,0.9948
V49_7B_0304,TRAIN,0.5,0.9934
V49_7B_0305,TRAIN,0.2,0.9657
