config_id,month,phase,net_R,N,wins,losses
V49_7B_0596,2023-01,VAL,-6.6002,19,6,13
V49_7B_0596,2023-07,VAL,-2.7560000000000002,7,2,5
V49_7B_0596,2024-04,VAL,-8.8058,10,1,9
V49_7B_0596,2024-10,VAL,2.2047999999999996,18,9,9
V49_7B_0597,2020-03,TRAIN,-12.648,12,0,12
V49_7B_0597,2020-09,TRAIN,-3.8114,12,4,8
V49_7B_0597,2021-02,TRAIN,-5.4773,7,1,6
V49_7B_0597,2021-08,TRAIN,-0.6662999999999999,11,5,6
V49_7B_0597,2022-05,TRAIN,1.4072000000000005,8,4,4
V49_7B_0597,2022-11,TRAIN,2.6726,7,4,3
V49_7B_0597,2023-01,VAL,-1.5446,12,5,7
V49_7B_0597,2023-07,VAL,-2.1721000000000004,6,2,4
V49_7B_0597,2024-04,VAL,-6.2164,9,2,7
V49_7B_0597,2024-10,VAL,-0.2929999999999997,13,6,7
V49_7B_0598,2020-03,TRAIN,4.3342,9,6,3
V49_7B_0598,2020-09,TRAIN,-6.4444,10,2,8
V49_7B_0598,2021-02,TRAIN,-1.095,3,1,2
V49_7B_0598,2021-08,TRAIN,-9.0262,9,1,8
V49_7B_0598,2022-05,TRAIN,-3.3438,5,1,4
V49_7B_0598,2022-11,TRAIN,-1.6077000000000004,14,6,8
V49_7B_0598,2023-01,VAL,6.269,10,7,3
V49_7B_0598,2023-07,VAL,1.0516000000000003,14,7,7
V49_7B_0598,2024-04,VAL,-7.2806,8,1,7
V49_7B_0598,2024-10,VAL,0.14429999999999987,16,8,8
V49_7B_0599,2020-03,TRAIN,-9.4149,23,5,18
V49_7B_0599,2020-09,TRAIN,-8.4199,26,7,19
V49_7B_0599,2021-02,TRAIN,-5.3976999999999995,16,5,11
V49_7B_0599,2021-08,TRAIN,-3.1775,24,9,15
V49_7B_0599,2022-05,TRAIN,0.9182000000000006,13,5,8
V49_7B_0599,2022-11,TRAIN,2.3006,12,5,7
V49_7B_0599,2023-01,VAL,-2.8903,28,11,17
V49_7B_0599,2023-07,VAL,-8.068100000000001,12,2,10
V49_7B_0599,2024-04,VAL,-7.6158,13,3,10
V49_7B_0599,2024-10,VAL,-11.6222,24,6,18
V49_7B_0600,2020-03,TRAIN,-7.6127,17,3,14
V49_7B_0600,2020-09,TRAIN,0.41259999999999986,12,4,8
V49_7B_0600,2021-02,TRAIN,0.3556999999999998,7,3,4
V49_7B_0600,2021-08,TRAIN,6.1943,13,7,6
V49_7B_0600,2022-05,TRAIN,0.6652999999999998,9,3,6
V49_7B_0600,2022-11,TRAIN,-5.0703,8,1,7
V49_7B_0600,2023-01,VAL,2.3747999999999996,14,5,9
V49_7B_0600,2023-07,VAL,-5.7584,5,0,5
V49_7B_0600,2024-04,VAL,-4.4193999999999996,6,1,5
V49_7B_0600,2024-10,VAL,-4.6013,13,3,10
V49_7B_0601,2020-03,TRAIN,-10.502,10,0,10
V49_7B_0601,2020-09,TRAIN,-9.9993,18,4,14
V49_7B_0601,2021-02,TRAIN,2.5447,9,5,4
V49_7B_0601,2021-08,TRAIN,-4.5855,17,6,11
V49_7B_0601,2022-05,TRAIN,2.1214000000000004,5,3,2
V49_7B_0601,2022-11,TRAIN,1.637,8,4,4
V49_7B_0601,2023-01,VAL,-7.58,13,3,10
V49_7B_0601,2023-07,VAL,0.5997999999999999,4,2,2
V49_7B_0601,2024-04,VAL,-7.7093,9,1,8
V49_7B_0601,2024-10,VAL,4.2935,14,8,6
V49_7B_0602,2020-03,TRAIN,-9.7498,12,1,11
V49_7B_0602,2020-09,TRAIN,-4.9677,7,1,6
V49_7B_0602,2021-02,TRAIN,-0.7052000000000003,6,2,4
V49_7B_0602,2021-08,TRAIN,2.2048999999999994,11,5,6
V49_7B_0602,2022-05,TRAIN,1.4054999999999997,7,3,4
V49_7B_0602,2022-11,TRAIN,-5.3574,5,0,5
V49_7B_0602,2023-01,VAL,6.7524,12,7,5
V49_7B_0602,2023-07,VAL,-2.3739,2,0,2
V49_7B_0602,2024-04,VAL,0.11449999999999982,5,2,3
V49_7B_0602,2024-10,VAL,-3.5457,11,3,8
V49_7B_0603,2020-03,TRAIN,0.9632000000000003,4,2,2
V49_7B_0603,2020-09,TRAIN,-4.3073999999999995,4,0,4
V49_7B_0603,2021-02,TRAIN,-2.2292,2,0,2
V49_7B_0603,2021-08,TRAIN,-5.7394,5,0,5
V49_7B_0603,2022-05,TRAIN,-3.3338,3,0,3
V49_7B_0603,2022-11,TRAIN,3.8171,6,3,3
V49_7B_0603,2023-01,VAL,-0.5235999999999996,7,2,5
V49_7B_0603,2023-07,VAL,-1.8156999999999994,8,2,6
V49_7B_0603,2024-04,VAL,-4.474,4,0,4
V49_7B_0603,2024-10,VAL,3.7649,6,3,3
V49_7B_0604,2020-03,TRAIN,3.1309000000000005,7,4,3
V49_7B_0604,2020-09,TRAIN,-4.9982,10,2,8
V49_7B_0604,2021-02,TRAIN,-5.723599999999999,5,0,5
V49_7B_0604,2021-08,TRAIN,-9.16,10,1,9
V49_7B_0604,2022-05,TRAIN,0.7866,10,4,6
V49_7B_0604,2022-11,TRAIN,-1.6233,15,5,10
V49_7B_0604,2023-01,VAL,-2.6883,13,4,9
V49_7B_0604,2023-07,VAL,-1.8363999999999998,7,2,5
V49_7B_0604,2024-04,VAL,-6.7054,11,2,9
V49_7B_0604,2024-10,VAL,2.3270999999999997,17,8,9
V49_7B_0605,2020-03,TRAIN,-10.1108,19,4,15
V49_7B_0605,2020-09,TRAIN,-7.2576,20,6,14
V49_7B_0605,2021-02,TRAIN,0.5865999999999996,13,6,7
V49_7B_0605,2021-08,TRAIN,-2.936400000000001,20,8,12
V49_7B_0605,2022-05,TRAIN,0.23089999999999988,9,4,5
V49_7B_0605,2022-11,TRAIN,0.5326,9,4,5
V49_7B_0605,2023-01,VAL,-0.024600000000000177,20,9,11
V49_7B_0605,2023-07,VAL,-2.8416,7,2,5
V49_7B_0605,2024-04,VAL,-7.1801,13,3,10
V49_7B_0605,2024-10,VAL,-0.17700000000000027,18,8,10
V49_7B_0606,2020-03,TRAIN,4.3135,6,4,2
V49_7B_0606,2020-09,TRAIN,-4.7972,7,1,6
V49_7B_0606,2021-02,TRAIN,-4.5401,4,0,4
V49_7B_0606,2021-08,TRAIN,-9.561,8,0,8
V49_7B_0606,2022-05,TRAIN,1.5294999999999999,4,2,2
V49_7B_0606,2022-11,TRAIN,-1.4385000000000003,12,4,8
V49_7B_0606,2023-01,VAL,0.5264,5,2,3
V49_7B_0606,2023-07,VAL,-1.883,7,2,5
V49_7B_0606,2024-04,VAL,-7.8767,7,0,7
V49_7B_0606,2024-10,VAL,3.3397,15,7,8
V49_7B_0607,2020-03,TRAIN,-11.116800000000001,15,2,13
V49_7B_0607,2020-09,TRAIN,-8.6661,23,7,16
V49_7B_0607,2021-02,TRAIN,0.13419999999999943,13,6,7
V49_7B_0607,2021-08,TRAIN,-8.8413,20,6,14
V49_7B_0607,2022-05,TRAIN,-0.14320000000000022,7,3,4
V49_7B_0607,2022-11,TRAIN,4.385,10,6,4
V49_7B_0607,2023-01,VAL,-6.8988000000000005,19,6,13
V49_7B_0607,2023-07,VAL,0.7951999999999999,8,4,4
V49_7B_0607,2024-04,VAL,-9.3023,10,1,9
V49_7B_0607,2024-10,VAL,0.39009999999999967,19,9,10
V49_7B_0608,2020-03,TRAIN,-10.6026,10,0,10
V49_7B_0608,2020-09,TRAIN,-7.1083,13,3,10
V49_7B_0608,2021-02,TRAIN,2.1983999999999995,7,4,3
V49_7B_0608,2021-08,TRAIN,-3.7282,14,5,9
V49_7B_0608,2022-05,TRAIN,0.6630999999999998,4,2,2
V49_7B_0608,2022-11,TRAIN,0.14480000000000004,7,3,4
V49_7B_0608,2023-01,VAL,-4.5328,8,2,6
V49_7B_0608,2023-07,VAL,0.5539000000000001,4,2,2
V49_7B_0608,2024-04,VAL,-5.503,7,1,6
V49_7B_0608,2024-10,VAL,4.0219000000000005,12,7,5
V49_7B_0609,2020-03,TRAIN,4.1865000000000006,6,4,2
V49_7B_0609,2020-09,TRAIN,-4.788,7,1,6
V49_7B_0609,2021-02,TRAIN,-1.2059,1,0,1
V49_7B_0609,2021-08,TRAIN,-7.2476,6,0,6
V49_7B_0609,2022-05,TRAIN,-2.2292,2,0,2
V49_7B_0609,2022-11,TRAIN,0.9953000000000001,10,4,6
V49_7B_0609,2023-01,VAL,-1.4193,4,1,3
V49_7B_0609,2023-07,VAL,-3.6304999999999996,6,1,5
V49_7B_0609,2024-04,VAL,-6.897399999999999,6,0,6
V49_7B_0609,2024-10,VAL,1.1089,13,6,7
V49_7B_0610,2020-03,TRAIN,-6.4671,20,5,15
V49_7B_0610,2020-09,TRAIN,-5.0747,23,7,16
V49_7B_0610,2021-02,TRAIN,-2.7458000000000005,14,5,9
V49_7B_0610,2021-08,TRAIN,-2.5815000000000006,20,7,13
V49_7B_0610,2022-05,TRAIN,-1.0897000000000001,12,4,8
V49_7B_0610,2022-11,TRAIN,3.2557,11,5,6
V49_7B_0610,2023-01,VAL,1.4282999999999995,22,9,13
V49_7B_0610,2023-07,VAL,-5.5894,10,2,8
V49_7B_0610,2024-04,VAL,-6.2007,13,3,10
V49_7B_0610,2024-10,VAL,-4.578900000000001,22,7,15
V49_7B_0611,2020-03,TRAIN,2.7615,6,4,2
V49_7B_0611,2020-09,TRAIN,-3.6346999999999996,8,2,6
V49_7B_0611,2021-02,TRAIN,-1.1346,1,0,1
V49_7B_0611,2021-08,TRAIN,-2.9821,7,2,5
V49_7B_0611,2022-05,TRAIN,-2.2153,2,0,2
V49_7B_0611,2022-11,TRAIN,-0.8406000000000002,10,4,6
V49_7B_0611,2023-01,VAL,-2.8957999999999995,5,1,4
V49_7B_0611,2023-07,VAL,-4.0738,6,1,5
V49_7B_0611,2024-04,VAL,-6.7592,6,0,6
V49_7B_0611,2024-10,VAL,0.3514999999999999,13,6,7
V49_7B_0612,2020-03,TRAIN,5.8484,6,4,2
V49_7B_0612,2020-09,TRAIN,-6.5056,9,1,8
V49_7B_0612,2021-02,TRAIN,-5.7543,5,0,5
V49_7B_0612,2021-08,TRAIN,-3.6221000000000005,9,2,7
V49_7B_0612,2022-05,TRAIN,2.6952,7,3,4
V49_7B_0612,2022-11,TRAIN,-2.8501,15,4,11
V49_7B_0612,2023-01,VAL,-0.6928999999999998,7,2,5
V49_7B_0612,2023-07,VAL,-0.9595999999999993,7,2,5
V49_7B_0612,2024-04,VAL,-8.0254,10,1,9
V49_7B_0612,2024-10,VAL,3.4576000000000002,15,6,9
V49_7B_0613,2020-03,TRAIN,-8.5452,8,0,8
V49_7B_0613,2020-09,TRAIN,-3.4107000000000003,6,1,5
V49_7B_0613,2021-02,TRAIN,2.4871,4,2,2
V49_7B_0613,2021-08,TRAIN,4.696899999999999,9,5,4
V49_7B_0613,2022-05,TRAIN,3.9984,6,3,3
V49_7B_0613,2022-11,TRAIN,-4.2264,4,0,4
V49_7B_0613,2023-01,VAL,1.9369999999999998,8,3,5
V49_7B_0613,2023-07,VAL,-2.3626,2,0,2
V49_7B_0613,2024-04,VAL,-3.2638,5,1,4
V49_7B_0613,2024-10,VAL,2.4083,7,3,4
V49_7B_0614,2020-03,TRAIN,2.5154000000000005,6,3,3
V49_7B_0614,2020-09,TRAIN,-2.9948,6,1,5
V49_7B_0614,2021-02,TRAIN,-3.4126000000000003,3,0,3
V49_7B_0614,2021-08,TRAIN,-4.747999999999999,9,2,7
V49_7B_0614,2022-05,TRAIN,-3.1643,6,1,5
V49_7B_0614,2022-11,TRAIN,-1.5837999999999999,14,4,10
V49_7B_0614,2023-01,VAL,-3.6887999999999996,13,3,10
V49_7B_0614,2023-07,VAL,-3.9999000000000002,13,3,10
V49_7B_0614,2024-04,VAL,-6.6921,6,0,6
V49_7B_0614,2024-10,VAL,3.8407999999999998,9,4,5
V49_7B_0615,2020-03,TRAIN,7.1409,9,6,3
V49_7B_0615,2020-09,TRAIN,-7.1167,13,2,11
V49_7B_0615,2021-02,TRAIN,-6.6232,6,0,6
V49_7B_0615,2021-08,TRAIN,-5.6633,12,3,9
V49_7B_0615,2022-05,TRAIN,1.1103,10,4,6
V49_7B_0615,2022-11,TRAIN,1.3094999999999999,18,7,11
V49_7B_0615,2023-01,VAL,-6.0596,14,3,11
V49_7B_0615,2023-07,VAL,-1.5377999999999998,15,5,10
V49_7B_0615,2024-04,VAL,-9.3284,11,1,10
V49_7B_0615,2024-10,VAL,0.5712000000000002,17,7,10
V49_7B_0616,2020-03,TRAIN,10.0022,9,7,2
V49_7B_0616,2020-09,TRAIN,-6.1654,11,2,9
V49_7B_0616,2021-02,TRAIN,-4.5401,4,0,4
V49_7B_0616,2021-08,TRAIN,-13.1356,11,0,11
V49_7B_0616,2022-05,TRAIN,-0.7073,6,2,4
V49_7B_0616,2022-11,TRAIN,-0.8907000000000005,14,5,9
V49_7B_0616,2023-01,VAL,4.8334,12,6,6
V49_7B_0616,2023-07,VAL,2.1203,14,6,8
V49_7B_0616,2024-04,VAL,-6.2181999999999995,8,1,7
V49_7B_0616,2024-10,VAL,1.0944,17,7,10
V49_7B_0617,2020-03,TRAIN,-7.4671,20,4,16
V49_7B_0617,2020-09,TRAIN,-5.0747,23,6,17
V49_7B_0617,2021-02,TRAIN,-0.7458,14,5,9
V49_7B_0617,2021-08,TRAIN,-1.3253,20,7,13
V49_7B_0617,2022-05,TRAIN,0.9103000000000003,12,4,8
V49_7B_0617,2022-11,TRAIN,2.2557,11,4,7
V49_7B_0617,2023-01,VAL,-1.4543000000000006,22,8,14
V49_7B_0617,2023-07,VAL,-4.5893999999999995,10,2,8
V49_7B_0617,2024-04,VAL,-5.697,13,3,10
V49_7B_0617,2024-10,VAL,-2.752100000000001,22,7,15
V49_7B_0618,2020-03,TRAIN,7.5459000000000005,6,4,2
V49_7B_0618,2020-09,TRAIN,-5.4513,8,1,7
V49_7B_0618,2021-02,TRAIN,-4.4814,4,0,4
V49_7B_0618,2021-08,TRAIN,-7.0708,9,1,8
V49_7B_0618,2022-05,TRAIN,6.2684,7,4,3
V49_7B_0618,2022-11,TRAIN,0.762,12,4,8
V49_7B_0618,2023-01,VAL,-0.31779999999999964,10,3,7
V49_7B_0618,2023-07,VAL,8.473700000000001,11,6,5
V49_7B_0618,2024-04,VAL,-9.3916,8,0,8
V49_7B_0618,2024-10,VAL,3.7937000000000003,10,5,5
V49_7B_0619,2020-03,TRAIN,-11.7723,14,1,13
V49_7B_0619,2020-09,TRAIN,-6.3355,16,4,12
V49_7B_0619,2021-02,TRAIN,-6.802199999999999,11,2,9
V49_7B_0619,2021-08,TRAIN,-2.7656,21,8,13
V49_7B_0619,2022-05,TRAIN,4.470000000000001,7,4,3
V49_7B_0619,2022-11,TRAIN,-0.5007999999999999,9,3,6
V49_7B_0619,2023-01,VAL,1.524,19,9,10
V49_7B_0619,2023-07,VAL,-0.9046000000000001,6,2,4
V49_7B_0619,2024-04,VAL,-4.3156,10,3,7
V49_7B_0619,2024-10,VAL,-2.2291999999999996,16,6,10
V49_7B_0620,2020-03,TRAIN,3.5406,5,3,2
V49_7B_0620,2020-09,TRAIN,-2.6658,5,1,4
V49_7B_0620,2021-02,TRAIN,-2.3209,2,0,2
V49_7B_0620,2021-08,TRAIN,-7.162800000000001,6,0,6
V49_7B_0620,2022-05,TRAIN,-1.1609,1,0,1
V49_7B_0620,2022-11,TRAIN,1.9325999999999999,9,4,5
V49_7B_0620,2023-01,VAL,1.6400000000000001,4,2,2
V49_7B_0620,2023-07,VAL,-0.8222999999999998,6,2,4
V49_7B_0620,2024-04,VAL,-5.6735,5,0,5
V49_7B_0620,2024-10,VAL,5.6985,8,5,3
V49_7B_0621,2020-03,TRAIN,-15.5045,17,1,16
V49_7B_0621,2020-09,TRAIN,-9.0328,17,4,13
V49_7B_0621,2021-02,TRAIN,-0.8118000000000005,12,5,7
V49_7B_0621,2021-08,TRAIN,-2.828800000000001,22,9,13
V49_7B_0621,2022-05,TRAIN,1.6263999999999998,10,5,5
V49_7B_0621,2022-11,TRAIN,-1.9724,9,3,6
V49_7B_0621,2023-01,VAL,-2.3956999999999997,22,9,13
V49_7B_0621,2023-07,VAL,-1.7328,6,2,4
V49_7B_0621,2024-04,VAL,-4.9949,11,3,8
V49_7B_0621,2024-10,VAL,-0.4929000000000001,16,7,9
V49_7B_0622,2020-03,TRAIN,8.8202,10,7,3
V49_7B_0622,2020-09,TRAIN,-6.333399999999999,14,3,11
V49_7B_0622,2021-02,TRAIN,-6.7819,6,0,6
V49_7B_0622,2021-08,TRAIN,-15.1148,15,1,14
V49_7B_0622,2022-05,TRAIN,0.4942000000000002,13,5,8
V49_7B_0622,2022-11,TRAIN,-2.3539,18,6,12
V49_7B_0622,2023-01,VAL,-5.1,18,5,13
V49_7B_0622,2023-07,VAL,3.9451,15,7,8
V49_7B_0622,2024-04,VAL,-8.2054,12,2,10
V49_7B_0622,2024-10,VAL,0.10170000000000012,19,8,11
V49_7B_0623,2020-03,TRAIN,6.5951,12,6,6
V49_7B_0623,2020-09,TRAIN,-7.0596000000000005,17,3,14
V49_7B_0623,2021-02,TRAIN,-7.8216,7,0,7
V49_7B_0623,2021-08,TRAIN,-4.606000000000001,15,4,11
V49_7B_0623,2022-05,TRAIN,2.0063000000000004,14,5,9
V49_7B_0623,2022-11,TRAIN,-4.3107,23,6,17
V49_7B_0623,2023-01,VAL,-7.0629,19,4,15
V49_7B_0623,2023-07,VAL,-7.3229999999999995,16,3,13
V49_7B_0623,2024-04,VAL,-8.6767,14,2,12
V49_7B_0623,2024-10,VAL,9.6334,24,11,13
V49_7B_0624,2020-03,TRAIN,0.6175999999999997,4,2,2
V49_7B_0624,2020-09,TRAIN,-4.409800000000001,4,0,4
V49_7B_0624,2021-02,TRAIN,-1.1795,1,0,1
V49_7B_0624,2021-08,TRAIN,-4.7576,4,0,4
V49_7B_0624,2022-05,TRAIN,-3.445,3,0,3
V49_7B_0624,2022-11,TRAIN,2.1823,6,3,3
V49_7B_0624,2023-01,VAL,-0.6282999999999999,6,2,4
V49_7B_0624,2023-07,VAL,-4.9319,7,1,6
V49_7B_0624,2024-04,VAL,-1.7103,4,1,3
V49_7B_0624,2024-10,VAL,0.19269999999999987,5,2,3
V49_7B_0625,2020-03,TRAIN,6.7304,5,4,1
V49_7B_0625,2020-09,TRAIN,-5.505,5,0,5
V49_7B_0625,2021-02,TRAIN,-2.3005,2,0,2
V49_7B_0625,2021-08,TRAIN,-9.5462,8,0,8
V49_7B_0625,2022-05,TRAIN,-5.632899999999999,5,0,5
V49_7B_0625,2022-11,TRAIN,-1.1669999999999998,10,3,7
V49_7B_0625,2023-01,VAL,-0.41309999999999913,10,3,7
V49_7B_0625,2023-07,VAL,2.7230000000000008,13,5,8
V49_7B_0625,2024-04,VAL,-6.9905,6,0,6
V49_7B_0625,2024-10,VAL,3.5394999999999994,9,4,5
V49_7B_0626,2020-03,TRAIN,2.7725999999999997,6,4,2
V49_7B_0626,2020-09,TRAIN,-3.1732000000000005,5,1,4
V49_7B_0626,2021-02,TRAIN,-2.4006,2,0,2
V49_7B_0626,2021-08,TRAIN,-5.0616,8,2,6
V49_7B_0626,2022-05,TRAIN,-4.6549,6,1,5
V49_7B_0626,2022-11,TRAIN,-3.2923,11,4,7
V49_7B_0626,2023-01,VAL,7.9641,13,9,4
V49_7B_0626,2023-07,VAL,3.4638,14,8,6
V49_7B_0626,2024-04,VAL,-7.3209,6,0,6
V49_7B_0626,2024-10,VAL,-4.6082,10,3,7
V49_7B_0627,2020-03,TRAIN,3.6726,10,6,4
V49_7B_0627,2020-09,TRAIN,-5.1434999999999995,14,4,10
V49_7B_0627,2021-02,TRAIN,-6.683,6,0,6
V49_7B_0627,2021-08,TRAIN,-7.2815,13,3,10
V49_7B_0627,2022-05,TRAIN,1.7877999999999998,12,6,6
V49_7B_0627,2022-11,TRAIN,-2.3593,18,7,11
V49_7B_0627,2023-01,VAL,2.5974999999999997,16,8,8
V49_7B_0627,2023-07,VAL,-1.6884,15,6,9
V49_7B_0627,2024-04,VAL,-5.9315999999999995,12,3,9
V49_7B_0627,2024-10,VAL,-1.495,19,8,11
V49_7B_0628,2020-03,TRAIN,9.8758,9,7,2
V49_7B_0628,2020-09,TRAIN,-6.1232,11,2,9
V49_7B_0628,2021-02,TRAIN,-4.5177,4,0,4
V49_7B_0628,2021-08,TRAIN,-13.2977,11,0,11
V49_7B_0628,2022-05,TRAIN,-0.6576,6,2,4
V49_7B_0628,2022-11,TRAIN,-1.0010999999999999,14,5,9
V49_7B_0628,2023-01,VAL,-1.0505999999999995,12,4,8
V49_7B_0628,2023-07,VAL,2.1638,14,6,8
V49_7B_0628,2024-04,VAL,-9.3354,8,0,8
V49_7B_0628,2024-10,VAL,-0.45109999999999983,17,7,10
V49_7B_0629,2020-03,TRAIN,0.3793000000000004,6,3,3
V49_7B_0629,2020-09,TRAIN,-3.9286,6,1,5
V49_7B_0629,2021-02,TRAIN,-3.3883,3,0,3
V49_7B_0629,2021-08,TRAIN,-5.1735,9,2,7
V49_7B_0629,2022-05,TRAIN,-4.1052,6,1,5
V49_7B_0629,2022-11,TRAIN,-2.9382,14,5,9
V49_7B_0629,2023-01,VAL,0.9666000000000001,13,6,7
V49_7B_0629,2023-07,VAL,-6.8634,13,3,10
V49_7B_0629,2024-04,VAL,-4.147,6,1,5
V49_7B_0629,2024-10,VAL,-0.08439999999999981,9,4,5
V49_7B_0630,2020-03,TRAIN,3.6555999999999997,5,3,2
V49_7B_0630,2020-09,TRAIN,-2.7499,6,1,5
V49_7B_0630,2021-02,TRAIN,-3.3366,3,0,3
V49_7B_0630,2021-08,TRAIN,-4.9122,7,1,6
V49_7B_0630,2022-05,TRAIN,3.5189,5,3,2
V49_7B_0630,2022-11,TRAIN,2.9819999999999998,11,5,6
V49_7B_0630,2023-01,VAL,-0.44659999999999966,6,2,4
V49_7B_0630,2023-07,VAL,-0.6166999999999998,6,2,4
V49_7B_0630,2024-04,VAL,-5.8878,8,1,7
V49_7B_0630,2024-10,VAL,3.5875,9,5,4
V49_7B_0631,2020-03,TRAIN,4.2615,6,4,2
V49_7B_0631,2020-09,TRAIN,-3.6982,7,1,6
V49_7B_0631,2021-02,TRAIN,-3.3353,3,0,3
V49_7B_0631,2021-08,TRAIN,-5.0243,7,1,6
V49_7B_0631,2022-05,TRAIN,-2.2153,2,0,2
V49_7B_0631,2022-11,TRAIN,-0.007300000000000306,11,4,7
V49_7B_0631,2023-01,VAL,0.6572000000000002,5,2,3
V49_7B_0631,2023-07,VAL,-1.7195999999999998,7,2,5
V49_7B_0631,2024-04,VAL,-7.7617,7,0,7
V49_7B_0631,2024-10,VAL,3.9254,14,7,7
V49_7B_0632,2020-03,TRAIN,-4.304600000000001,11,3,8
V49_7B_0632,2020-09,TRAIN,-5.061,9,2,7
V49_7B_0632,2021-02,TRAIN,1.9205999999999999,5,3,2
V49_7B_0632,2021-08,TRAIN,-0.19280000000000053,11,5,6
V49_7B_0632,2022-05,TRAIN,-2.5600000000000005,7,2,5
V49_7B_0632,2022-11,TRAIN,-1.4454999999999998,6,2,4
V49_7B_0632,2023-01,VAL,3.5588,10,6,4
V49_7B_0632,2023-07,VAL,-4.5146999999999995,4,0,4
V49_7B_0632,2024-04,VAL,-3.4426,5,1,4
V49_7B_0632,2024-10,VAL,0.9357999999999997,10,5,5
V49_7B_0633,2020-03,TRAIN,3.2731000000000003,4,3,1
V49_7B_0633,2020-09,TRAIN,-5.3523,5,0,5
V49_7B_0633,2021-02,TRAIN,-3.3588,3,0,3
V49_7B_0633,2021-08,TRAIN,-5.3612,7,1,6
V49_7B_0633,2022-05,TRAIN,0.5308000000000002,5,2,3
V49_7B_0633,2022-11,TRAIN,-2.6012000000000004,10,3,7
V49_7B_0633,2023-01,VAL,-3.7832999999999997,9,2,7
V49_7B_0633,2023-07,VAL,1.7576,9,4,5
V49_7B_0633,2024-04,VAL,-5.9304,5,0,5
V49_7B_0633,2024-10,VAL,0.8388,7,3,4
V49_7B_0634,2020-03,TRAIN,-10.0998,19,4,15
V49_7B_0634,2020-09,TRAIN,-2.5297,9,3,6
V49_7B_0634,2021-02,TRAIN,0.12149999999999972,9,4,5
V49_7B_0634,2021-08,TRAIN,0.1264999999999994,13,6,7
V49_7B_0634,2022-05,TRAIN,1.3357999999999999,8,4,4
V49_7B_0634,2022-11,TRAIN,-3.8612,6,1,5
V49_7B_0634,2023-01,VAL,9.4681,16,11,5
V49_7B_0634,2023-07,VAL,-4.5194,4,0,4
V49_7B_0634,2024-04,VAL,-1.8961000000000001,6,2,4
V49_7B_0634,2024-10,VAL,-4.7201,13,4,9
V49_7B_0635,2020-03,TRAIN,4.2615,6,4,2
V49_7B_0635,2020-09,TRAIN,-3.6982,7,1,6
V49_7B_0635,2021-02,TRAIN,-1.1346,1,0,1
V49_7B_0635,2021-08,TRAIN,-3.8299,6,1,5
V49_7B_0635,2022-05,TRAIN,-2.2153,2,0,2
V49_7B_0635,2022-11,TRAIN,1.1593999999999998,10,4,6
V49_7B_0635,2023-01,VAL,-1.3243999999999998,4,1,3
V49_7B_0635,2023-07,VAL,-3.5738,6,1,5
V49_7B_0635,2024-04,VAL,-6.7592,6,0,6
V49_7B_0635,2024-10,VAL,2.0245999999999995,13,6,7
V49_7B_0636,2020-03,TRAIN,2.8296,6,4,2
V49_7B_0636,2020-09,TRAIN,-1.5944999999999998,6,2,4
V49_7B_0636,2021-02,TRAIN,-2.3041,2,0,2
V49_7B_0636,2021-08,TRAIN,-10.6906,9,0,9
V49_7B_0636,2022-05,TRAIN,-4.2204,6,1,5
V49_7B_0636,2022-11,TRAIN,-1.5616000000000003,10,4,6
V49_7B_0636,2023-01,VAL,1.8257999999999999,12,6,6
V49_7B_0636,2023-07,VAL,0.1741999999999999,13,6,7
V49_7B_0636,2024-04,VAL,-4.3723,6,1,5
V49_7B_0636,2024-10,VAL,-0.4427000000000001,9,4,5
V49_7B_0637,2020-03,TRAIN,4.3135,6,4,2
V49_7B_0637,2020-09,TRAIN,-5.9544999999999995,8,1,7
V49_7B_0637,2021-02,TRAIN,-3.4562999999999997,3,0,3
V49_7B_0637,2021-08,TRAIN,-6.5365,8,1,7
V49_7B_0637,2022-05,TRAIN,-2.2498,2,0,2
V49_7B_0637,2022-11,TRAIN,-0.2635000000000003,11,4,7
V49_7B_0637,2023-01,VAL,-0.5574000000000001,6,2,4
V49_7B_0637,2023-07,VAL,-1.883,7,2,5
V49_7B_0637,2024-04,VAL,-9.0739,8,0,8
V49_7B_0637,2024-10,VAL,3.3824,15,7,8
V49_7B_0638,2020-03,TRAIN,1.9711999999999998,7,4,3
V49_7B_0638,2020-09,TRAIN,-1.5713000000000001,6,2,4
V49_7B_0638,2021-02,TRAIN,-2.3056,2,0,2
V49_7B_0638,2021-08,TRAIN,-4.4749,8,2,6
V49_7B_0638,2022-05,TRAIN,-5.529,7,1,6
V49_7B_0638,2022-11,TRAIN,-3.657,12,4,8
V49_7B_0638,2023-01,VAL,3.4622,15,8,7
V49_7B_0638,2023-07,VAL,1.5155000000000005,14,7,7
V49_7B_0638,2024-04,VAL,-4.3627,6,1,5
V49_7B_0638,2024-10,VAL,-2.7622,11,4,7
V49_7B_0639,2020-03,TRAIN,1.8217,7,4,3
V49_7B_0639,2020-09,TRAIN,-5.5795,12,3,9
V49_7B_0639,2021-02,TRAIN,-5.614,5,0,5
V49_7B_0639,2021-08,TRAIN,-6.1959,12,3,9
V49_7B_0639,2022-05,TRAIN,2.6048999999999998,9,5,4
V49_7B_0639,2022-11,TRAIN,-1.5447000000000002,15,6,9
V49_7B_0639,2023-01,VAL,-1.5972000000000002,13,5,8
V49_7B_0639,2023-07,VAL,-2.7879,7,2,5
