pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,short,2024-09-06 14:30:00-04:00,2024-09-06 14:40:00-04:00,142.2535,142.35405067564025,926000,-654.0042118921338,-691.0442118921337,-1.0941958920772934,37.040000000000006,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|active|deep|short,compression_breakout,2,0.0,-1.0691393858770253
USDJPY,short,2024-10-10 14:40:00-04:00,2024-10-10 14:45:00-04:00,148.6645,148.63353049856448,1622000,337.89758868046727,273.01758868046727,0.4357057370763455,64.88000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|mild|short,compression_breakout,1,1.0,0.2532361323925775
USDJPY,long,2024-12-12 15:00:00-05:00,2024-12-12 15:10:00-05:00,152.5405,152.5600165498684,1676000,214.39026800268027,147.35026800268025,0.3496025010814624,67.04,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|deep|long,compression_breakout,1,1.0,0.28790202249922375
USDJPY,long,2025-01-03 14:55:00-05:00,2025-01-03 15:05:00-05:00,157.2035,157.21947458453118,1679000,170.62890005072373,103.4689000507237,0.298469702214641,67.16000000000001,take_profit,usdjp_session_playbook,compression_breakout|fri|late|calm|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2025-01-20 14:50:00-05:00,2025-01-20 15:00:00-05:00,155.6065,155.65618747523877,1681000,-536.6735152752483,-603.9135152752483,-1.2105315979233053,67.24000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|mild|short,compression_breakout,1,1.0,0.043767055889644704
USDJPY,long,2025-01-21 15:05:00-05:00,2025-01-21 15:10:00-05:00,155.5935,155.5572473713855,1669000,-388.9937069742947,-455.7537069742947,-1.2972073274235258,66.76,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|mild|long,compression_breakout,3,0.6666666666666666,0.1535533847241527
USDJPY,long,2025-04-30 13:55:00-04:00,2025-04-30 14:10:00-04:00,142.8075,142.8392954411455,1511000,336.239521642587,275.79952164258697,0.44311892588972274,60.440000000000005,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|balanced|mild|long,compression_breakout,1,0.0,-0.9241645394592324
USDJPY,short,2025-05-26 15:05:00-04:00,2025-05-26 15:10:00-04:00,142.7485,142.74558710691457,1666000,33.99613220737229,-32.64386779262771,-0.2616995786246314,66.64,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|mild|short,compression_breakout,2,0.5,-0.5833822710168303
USDJPY,short,2025-06-03 14:00:00-04:00,2025-06-03 14:15:00-04:00,143.8445,143.88816960540933,1665000,-505.2561237918828,-571.8561237918827,-1.2300024371483875,66.60000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,short,2025-06-19 15:15:00-04:00,2025-06-19 15:20:00-04:00,145.4405,145.4273234238367,1654000,149.87179698579448,83.71179698579445,0.26484654671962177,66.16000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2025-07-04 15:20:00-04:00,2025-07-04 15:30:00-04:00,144.5085,144.48870940899445,1655000,-226.66261679119177,-292.8626167911918,-1.5697482459019345,66.2,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|balanced|mild|long,compression_breakout,1,0.0,-1.4270400157076129
USDJPY,long,2025-07-14 14:50:00-04:00,2025-07-14 15:00:00-04:00,147.74450000000002,147.7552391432339,1649000,119.84547787460814,53.88547787460813,0.20344037422128114,65.96000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|long,compression_breakout,3,1.0,0.222219857083246
USDJPY,long,2025-07-16 15:05:00-04:00,2025-07-16 15:30:00-04:00,147.9935,147.9076169330647,1112000,-645.6194806221098,-690.0994806221098,-1.1148262776917586,44.480000000000004,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|active|mild|long,compression_breakout,2,1.0,0.41277456313627103
USDJPY,long,2025-07-18 13:15:00-04:00,2025-07-18 13:35:00-04:00,148.73250000000002,148.7549507411288,1637000,247.03315270789065,181.55315270789063,0.3813878542931928,65.48,take_profit,usdjp_session_playbook,compression_breakout|fri|core|balanced|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2025-07-21 14:35:00-04:00,2025-07-21 14:45:00-04:00,147.3105,147.32877199597337,1640000,203.34731275169813,137.7473127516981,0.34098118677180167,65.60000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|long,compression_breakout,4,1.0,0.21752498636775477
USDJPY,short,2025-08-06 14:25:00-04:00,2025-08-06 14:35:00-04:00,147.1055,147.08163156752804,1643000,266.6999989897302,200.97999898973018,0.3945482548177393,65.72,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|calm|deep|short,compression_breakout,0,0.0,0.0
USDJPY,short,2025-09-04 14:15:00-04:00,2025-09-04 14:20:00-04:00,148.5855,148.57236621984376,1647000,145.57929252243912,79.69929252243912,0.25938906266811096,65.88000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|balanced|mild|short,compression_breakout,1,1.0,0.393697257106395
USDJPY,long,2025-09-10 15:20:00-04:00,2025-09-10 15:35:00-04:00,147.4045,147.41642887271752,1649000,133.41683359218902,67.45683359218901,0.23449075573759437,65.96000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2025-09-19 15:00:00-04:00,2025-09-19 15:15:00-04:00,147.9655,147.94012970599698,1650000,-282.94199423428375,-348.94199423428375,-1.4307730018926188,66.0,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|balanced|mild|long,compression_breakout,2,0.0,-1.4983941308047737
USDJPY,long,2025-10-20 14:20:00-04:00,2025-10-20 14:30:00-04:00,150.8075,150.7785971464415,1643000,-314.9406984693275,-380.66069846932754,-1.3755243087486144,65.72,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|deep|long,compression_breakout,2,0.0,-1.271471491231545
USDJPY,short,2025-11-27 14:50:00-05:00,2025-11-27 14:55:00-05:00,156.3195,156.33189852829537,1635000,-129.66351389868356,-195.06351389868354,-2.095890253174083,65.4,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|active|mild|short,compression_breakout,0,0.0,0.0
USDJPY,short,2025-12-15 14:55:00-05:00,2025-12-15 15:00:00-05:00,155.2455,155.23403334493443,1632000,120.54612900667406,55.26612900667406,0.21077513694650138,65.28,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|active|mild|short,compression_breakout,1,0.0,-1.4194672719617283
