pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason
USDJPY,long,2020-06-28 18:05:00-04:00,2020-06-28 18:20:00-04:00,107.2065,107.16322450241353,1393000,-562.5071676056671,-618.2271676056671,-1.1962465411782484,55.720000000000006,stop_loss
USDJPY,long,2020-06-29 15:05:00-04:00,2020-06-29 15:15:00-04:00,107.7205,107.68484095393917,1381000,-457.33283750782044,-512.5728375078204,-1.2432288075530715,55.24,stop_loss
EURUSD,short,2020-06-29 17:05:00-04:00,2020-06-29 17:25:00-04:00,1.1234579999999998,1.1238009669509703,1220000,-418.41968018397233,-473.252798977576,-1.2595901251322723,54.833118793603674,stop_loss
EURUSD,short,2020-06-30 12:00:00-04:00,2020-06-30 12:10:00-04:00,1.12375,1.1247761057982635,512000,-525.3661687108888,-548.391076034263,-1.0752636138115415,23.02490732337422,stop_loss
GBPUSD,short,2020-06-30 13:40:00-04:00,2020-06-30 14:25:00-04:00,1.23739,1.2383291967667094,563000,-528.7677796573886,-556.6443778129818,-1.0995492724723153,27.876598155593147,stop_loss
USDJPY,long,2020-07-01 11:35:00-04:00,2020-07-01 13:05:00-04:00,107.4745,107.41502525964806,964000,-533.6142520687508,-572.1742520687508,-1.1396584750331,38.56,stop_loss
GBPUSD,long,2020-07-02 11:40:00-04:00,2020-07-02 12:00:00-04:00,1.24786,1.246729097448729,456000,-515.6915633795336,-538.4422159482659,-1.0824012940883614,22.750652568732413,stop_loss
EURUSD,short,2020-07-03 11:25:00-04:00,2020-07-03 15:00:00-04:00,1.12412,1.1245531583144868,1171000,-507.2283862639948,-559.8923116317201,-1.185965315540384,52.663925367725284,stop_loss
EURUSD,long,2020-07-06 12:25:00-04:00,2020-07-06 13:00:00-04:00,1.13117,1.1305494012484212,829000,-514.4763650588475,-551.9756727315463,-1.1273866357214914,37.499307672698826,stop_loss
EURUSD,long,2020-07-07 13:25:00-04:00,2020-07-07 14:40:00-04:00,1.12914,1.1285347529776173,847000,-512.6442279581789,-550.8892382736198,-1.130645604645165,38.245010315440844,stop_loss
GBPUSD,long,2020-07-07 16:45:00-04:00,2020-07-07 16:50:00-04:00,1.25437,1.2539438072896236,1024000,-436.4213354253934,-487.79160219868487,-1.2334748267463957,51.37026677329149,stop_loss
USDJPY,long,2020-07-07 12:45:00-04:00,2020-07-07 18:45:00-04:00,107.53150000000001,107.5485,1295000,204.691684022563,152.891684022563,0.380993142357993,51.800000000000004,session_close
EURUSD,long,2020-07-08 17:25:00-04:00,2020-07-08 17:35:00-04:00,1.133145,1.1328686772655563,1127000,-311.415721718139,-362.49167000370466,-1.3328334304285492,51.075948285565644,stop_loss
GBPUSD,long,2020-07-08 18:35:00-04:00,2020-07-08 18:45:00-04:00,1.26106,1.26101,1007000,-50.350000000106256,-101.14448980010627,-0.30078532098100846,50.79448980000001,session_close
GBPUSD,long,2020-07-09 11:40:00-04:00,2020-07-09 11:50:00-04:00,1.2620200000000001,1.2607141935823276,375000,-489.677406627198,-508.59791307906545,-1.0714601242408066,18.92050645186746,stop_loss
EURUSD,long,2020-07-09 12:05:00-04:00,2020-07-09 12:40:00-04:00,1.13033,1.1292989208607864,469000,-483.5761162911929,-504.77143556886705,-1.075111522627725,21.195319277674177,stop_loss
USDJPY,short,2020-07-09 11:55:00-04:00,2020-07-09 12:50:00-04:00,107.2375,107.29790852583146,889000,-500.51893810681077,-536.0789381068107,-1.1364835292418056,35.56,stop_loss
USDJPY,short,2020-07-10 13:45:00-04:00,2020-07-10 14:15:00-04:00,106.8955,106.9296065742477,1240000,-395.5125041349452,-445.1125041349452,-1.253691781307259,49.6,stop_loss
EURUSD,long,2020-07-10 13:30:00-04:00,2020-07-10 15:00:00-04:00,1.13033,1.1298340964317222,995000,-493.4240504364995,-538.4013159554908,-1.1614138354994303,44.977265518991274,stop_loss
EURUSD,long,2020-07-13 16:30:00-04:00,2020-07-13 16:45:00-04:00,1.13482,1.1342896187194806,912000,-483.7077278336004,-525.0962872790437,-1.1506495053054906,41.388559445443335,stop_loss
GBPUSD,long,2020-07-13 17:05:00-04:00,2020-07-13 18:45:00-04:00,1.2557040000000002,1.2558,826000,79.2959999998959,37.805953919895884,0.08354292552936654,41.490046080000006,session_close
EURUSD,long,2020-07-14 15:50:00-04:00,2020-07-14 16:00:00-04:00,1.1394,1.1389987922639269,1060000,-425.28020023749224,-473.5822546334875,-1.2035732785223134,48.30205439599525,stop_loss
USDJPY,short,2020-07-15 13:10:00-04:00,2020-07-15 14:00:00-04:00,106.9225,106.96040189780028,1202000,-425.9476346189478,-474.02763461894784,-1.2258366568262329,48.080000000000005,stop_loss
GBPUSD,long,2020-07-15 12:55:00-04:00,2020-07-15 18:45:00-04:00,1.25874,1.25887,508000,66.03999999998145,40.46108239998144,0.090081855945116,25.5789176,session_close
EURUSD,long,2020-07-16 15:25:00-04:00,2020-07-16 18:45:00-04:00,1.13799,1.1384,872000,357.52000000001874,317.8197584000187,0.7131654824208222,39.700241600000005,session_close
EURUSD,long,2020-07-19 18:05:00-04:00,2020-07-19 18:20:00-04:00,1.14235,1.1432865353226889,835000,782.0069944452246,743.8368643053357,1.6589985155508746,38.17013013988891,take_profit
USDJPY,long,2020-07-20 16:25:00-04:00,2020-07-20 16:40:00-04:00,107.31150000000001,107.28692187655366,1210000,-277.1882688981193,-325.5882688981193,-1.3699087181138132,48.400000000000006,stop_loss
GBPUSD,long,2020-07-21 18:05:00-04:00,2020-07-21 18:45:00-04:00,1.27292,1.27301,777000,69.92999999994053,30.366247799940528,0.06726079188704927,39.56375220000001,session_close
EURUSD,long,2020-07-22 13:05:00-04:00,2020-07-22 13:15:00-04:00,1.15816,1.1574732358468567,688000,-472.49373736265454,-504.3568506879073,-1.1161949298719522,31.86311332525275,stop_loss
GBPUSD,long,2020-07-22 18:10:00-04:00,2020-07-22 18:45:00-04:00,1.27348,1.27351,722000,21.659999999981583,-15.118535600018419,-0.03377203244970139,36.7785356,session_close
EURUSD,long,2020-07-23 16:50:00-04:00,2020-07-23 18:20:00-04:00,1.159372,1.160114058255653,1030000,764.3200033225784,716.5385905225119,1.6219026905154112,47.78141280006646,take_profit
USDJPY,short,2020-07-26 17:05:00-04:00,2020-07-26 17:10:00-04:00,106.0277,106.07694201782066,1093000,-507.23821687524344,-550.9582168752435,-1.216375733116836,43.720000000000006,stop_loss
GBPUSD,long,2020-07-26 17:25:00-04:00,2020-07-26 17:35:00-04:00,1.27831,1.2775116945561267,600000,-478.983266324029,-509.6531266587025,-1.1351272193983288,30.669860334673523,stop_loss
USDJPY,short,2020-07-27 12:25:00-04:00,2020-07-27 12:55:00-04:00,105.2475,105.30652513848503,844000,-473.0620359456273,-506.8220359456273,-1.1383354316146297,33.760000000000005,stop_loss
EURUSD,long,2020-07-27 16:20:00-04:00,2020-07-27 18:15:00-04:00,1.1748399999999999,1.1755324386687487,1002000,693.8235460862936,646.7220824153719,1.608131245200034,47.101463670921724,take_profit
USDJPY,short,2020-07-28 14:40:00-04:00,2020-07-28 15:40:00-04:00,105.1265,105.06880450225489,1193000,655.1251968772232,607.4051968772231,1.5744396547841173,47.720000000000006,take_profit
EURUSD,long,2020-07-28 11:35:00-04:00,2020-07-28 15:55:00-04:00,1.17247,1.1715756848200864,516000,-461.46663283534116,-485.65718430268447,-1.0889500907574856,24.19055146734329,stop_loss
GBPUSD,long,2020-07-28 17:25:00-04:00,2020-07-28 18:45:00-04:00,1.29312,1.29275,922000,-341.1399999999829,-388.82344279998284,-0.9194340544922897,47.68344280000001,session_close
GBPUSD,long,2020-07-30 17:40:00-04:00,2020-07-30 18:45:00-04:00,1.30902,1.309,650000,-13.000000000085166,-47.03426000008517,-0.10584491997206374,34.03426,session_close
GBPUSD,long,2020-07-31 13:10:00-04:00,2020-07-31 14:45:00-04:00,1.31083,1.3095439416786234,356000,-457.83676241003946,-476.49382487479124,-1.0741598344542438,18.6570624647518,stop_loss
EURUSD,long,2020-07-31 15:00:00-04:00,2020-07-31 15:50:00-04:00,1.17888,1.1780532371376147,552000,-456.37310003666084,-482.3936429746601,-1.096815085622585,26.020542937999267,stop_loss
GBPUSD,long,2020-08-02 17:55:00-04:00,2020-08-02 18:30:00-04:00,1.3079100000000001,1.309262606206734,564000,762.8699005979431,733.3481935999312,1.6806423430976483,29.521706998011965,take_profit
EURUSD,long,2020-08-03 18:05:00-04:00,2020-08-03 18:20:00-04:00,1.17655,1.1761881495244295,1002000,-362.57417652160973,-409.7230490380793,-1.2321972353904145,47.14887251646957,stop_loss
USDJPY,long,2020-08-04 12:00:00-04:00,2020-08-04 12:05:00-04:00,105.87950000000001,105.81678923705756,785000,-465.21337494394936,-496.61337494394934,-1.131280325365137,31.400000000000002,stop_loss
EURUSD,long,2020-08-05 15:25:00-04:00,2020-08-05 16:00:00-04:00,1.18642,1.18597215812533,980000,-438.88503717666174,-485.3839234759182,-1.1853520383126532,46.49888629925647,stop_loss
USDJPY,short,2020-08-05 15:15:00-04:00,2020-08-05 17:05:00-04:00,105.6125,105.55388654815779,1161000,644.4149392878863,597.9749392878863,1.5320358729870014,46.440000000000005,take_profit
USDJPY,short,2020-08-06 11:10:00-04:00,2020-08-06 11:40:00-04:00,105.47149999999999,105.54494194848716,658000,-457.7816290230415,-484.10162902304154,-1.1095822827591835,26.320000000000004,stop_loss
GBPUSD,long,2020-08-06 11:50:00-04:00,2020-08-06 12:10:00-04:00,1.31409,1.3160613817158517,387000,762.9247240346315,742.5673523401507,1.717128882882829,20.357371694480697,take_profit
GBPUSD,long,2020-08-07 12:05:00-04:00,2020-08-07 13:10:00-04:00,1.30489,1.3037592940183471,401000,-453.41309864284926,-474.3344659808764,-1.0845076376501759,20.921367338027146,stop_loss
GBPUSD,long,2020-08-09 17:05:00-04:00,2020-08-09 17:20:00-04:00,1.3061740000000002,1.305658479336723,887000,-457.26682832687857,-503.60073651031206,-1.2196178551283439,46.33390818343347,stop_loss
USDJPY,long,2020-08-10 11:30:00-04:00,2020-08-10 12:20:00-04:00,105.7945,105.88432605355936,879000,745.5957721456552,710.4357721456552,1.649283530806387,35.160000000000004,take_profit
GBPUSD,long,2020-08-10 15:30:00-04:00,2020-08-10 17:05:00-04:00,1.30722,1.3067091383521756,890000,-454.66686656374657,-501.19480522641527,-1.260211596437581,46.52793866266873,stop_loss
EURUSD,short,2020-08-11 11:25:00-04:00,2020-08-11 11:40:00-04:00,1.17699,1.1780688773236065,412000,-444.4974573259044,-463.90314247505097,-1.0735082891117642,19.40568514914652,stop_loss
USDJPY,long,2020-08-11 17:05:00-04:00,2020-08-11 18:10:00-04:00,106.5193,106.47862797980407,1144000,-436.94749642338866,-482.70749642338865,-1.209186799544272,45.760000000000005,stop_loss
USDJPY,long,2020-08-12 14:05:00-04:00,2020-08-12 15:20:00-04:00,106.8155,106.87366992451011,1134000,617.1730917691044,571.8130917691045,1.5722483965703344,45.36000000000001,take_profit
GBPUSD,long,2020-08-13 12:35:00-04:00,2020-08-13 13:10:00-04:00,1.30847,1.3076942065917103,584000,-453.06335044118737,-483.62014837417854,-1.125474464831749,30.55679793299118,stop_loss
EURUSD,long,2020-08-13 13:50:00-04:00,2020-08-13 14:15:00-04:00,1.1818,1.18131184163569,930000,-453.9872788082366,-497.94115906266046,-1.1686365301854844,43.95388025442384,stop_loss
GBPUSD,long,2020-08-14 13:00:00-04:00,2020-08-14 13:30:00-04:00,1.31004,1.3093972678981254,699000,-449.26973921042236,-485.8894722156382,-1.1532832664307193,36.61973300521579,stop_loss
USDJPY,long,2020-08-14 11:50:00-04:00,2020-08-14 13:35:00-04:00,106.4895,106.56406912311526,1037000,725.6092771935613,684.1292771935613,1.6199675285222217,41.480000000000004,take_profit
GBPUSD,long,2020-08-16 17:05:00-04:00,2020-08-16 18:00:00-04:00,1.309164,1.3099180125575958,863000,650.7128372051525,605.5074816684084,1.570790952565169,45.20535553674411,take_profit
GBPUSD,long,2020-08-17 12:40:00-04:00,2020-08-17 13:25:00-04:00,1.30977,1.3108585879178014,683000,743.5055478582941,707.7077613473369,1.6526099504154546,35.79778651095717,take_profit
GBPUSD,long,2020-08-19 11:35:00-04:00,2020-08-19 12:10:00-04:00,1.31956,1.3184930964581152,422000,-450.2332946754186,-472.4984628095251,-1.0903308423291085,22.265168134106496,stop_loss
USDJPY,short,2020-08-19 12:40:00-04:00,2020-08-19 14:10:00-04:00,105.7205,105.77773691719344,846000,-457.09569024067986,-490.9356902406799,-1.1417836887958077,33.84,stop_loss
EURUSD,long,2020-08-19 13:50:00-04:00,2020-08-19 14:10:00-04:00,1.18819,1.18748496268441,639000,-450.5188446620925,-480.8799706851992,-1.1148284657210337,30.361126023106763,stop_loss
USDJPY,short,2020-08-21 12:55:00-04:00,2020-08-21 13:30:00-04:00,105.8595,105.90778697911139,999000,-455.5160306734169,-495.4760306734169,-1.1723513642818546,39.96,stop_loss
EURUSD,short,2020-08-23 17:05:00-04:00,2020-08-23 17:10:00-04:00,1.179258,1.1796182253754899,948000,-341.4936559644861,-386.2179491976054,-1.280233857436196,44.72429323311929,stop_loss
USDJPY,long,2020-08-25 12:40:00-04:00,2020-08-25 14:25:00-04:00,106.43950000000001,106.39260964190002,1021000,-449.9619881960765,-490.80198819607654,-1.1791906918034185,40.84,stop_loss
USDJPY,long,2020-08-26 12:00:00-04:00,2020-08-26 12:10:00-04:00,106.1305,106.07761143808803,886000,-441.70184991710573,-477.1418499171058,-1.1573111135565812,35.440000000000005,stop_loss
GBPUSD,long,2020-08-27 11:05:00-04:00,2020-08-27 18:45:00-04:00,1.3196400000000001,1.31973,203000,18.269999999984464,7.554157799984461,0.018498566044806097,10.7158422,session_close
EURUSD,long,2020-08-28 14:20:00-04:00,2020-08-28 14:45:00-04:00,1.18899,1.188485796253168,862000,-434.62362976910686,-475.61131249651146,-1.1635362783257857,40.98768272740462,stop_loss
GBPUSD,long,2020-08-30 18:40:00-04:00,2020-08-30 18:45:00-04:00,1.3348200000000001,1.3349,686000,54.879999999902566,18.25144159990256,0.045008423458688177,36.6285584,session_close
EURUSD,long,2020-08-31 15:00:00-04:00,2020-08-31 15:20:00-04:00,1.19347,1.1929907091063734,903000,-432.79967694485435,-475.89915735131547,-1.1730042057044021,43.099480406461105,stop_loss
USDJPY,short,2020-08-31 15:50:00-04:00,2020-08-31 15:55:00-04:00,105.86749999999999,105.90099851061282,1072000,-339.0684774377419,-381.9484774377419,-1.2574282632239149,42.88,stop_loss
GBPUSD,long,2020-08-31 16:35:00-04:00,2020-08-31 18:45:00-04:00,1.33693,1.3364099999999999,710000,-369.20000000005393,-407.1614280000539,-1.0203251879110313,37.961428,session_close
GBPUSD,long,2020-09-01 13:40:00-04:00,2020-09-01 13:50:00-04:00,1.3391600000000001,1.3381362269412005,402000,-411.55676963745424,-433.08223130206153,-1.0950889269655433,21.525461664607256,stop_loss
EURUSD,long,2020-09-01 15:45:00-04:00,2020-09-01 18:30:00-04:00,1.19083,1.1918067786125544,702000,685.6985860131161,652.2463656413959,1.6611661766678643,33.452220371720266,take_profit
USDJPY,short,2020-09-01 15:40:00-04:00,2020-09-01 18:45:00-04:00,105.9695,105.9585,1047000,108.69708838653652,66.81708838653653,0.20821021631981948,41.88,session_close
GBPUSD,long,2020-09-02 11:35:00-04:00,2020-09-02 11:40:00-04:00,1.33061,1.3292255818093368,296000,-409.78778443632535,-425.5340110806366,-1.0693212218366752,15.746226644311275,stop_loss
USDJPY,long,2020-09-02 11:40:00-04:00,2020-09-02 14:30:00-04:00,106.1645,106.25296755394136,821000,683.5167960875348,650.6767960875349,1.6467865267151869,32.84,take_profit
EURUSD,short,2020-09-03 12:50:00-04:00,2020-09-03 13:25:00-04:00,1.18337,1.1841760484668253,515000,-415.1149604150317,-439.50068471424004,-1.0996727965789808,24.385724299208306,stop_loss
USDJPY,long,2020-09-03 15:15:00-04:00,2020-09-03 15:50:00-04:00,106.0775,106.14133248313917,1058000,636.2381147016615,593.9181147016616,1.5918488148835008,42.32,take_profit
GBPUSD,long,2020-09-03 17:25:00-04:00,2020-09-03 17:50:00-04:00,1.3279500000000002,1.3273935827908538,792000,-440.68242964390333,-482.7430719953105,-1.2036006474380072,42.06064235140713,stop_loss
GBPUSD,short,2020-09-07 11:10:00-04:00,2020-09-07 18:45:00-04:00,1.31691,1.31676,514000,77.10000000004857,50.02587240004857,0.1259124622259996,27.074127600000004,session_close
GBPUSD,short,2020-09-09 12:20:00-04:00,2020-09-09 13:10:00-04:00,1.30054,1.3015629063106724,404000,-413.2541495116362,-434.2791409946264,-1.0936427583451926,21.024991482990234,stop_loss
USDJPY,long,2020-09-09 14:10:00-04:00,2020-09-09 14:25:00-04:00,106.2485,106.21838707669372,1052000,-298.22915299151805,-340.3091529915181,-1.2914630466425319,42.080000000000005,stop_loss
GBPUSD,short,2020-09-11 16:20:00-04:00,2020-09-13 17:10:00-04:00,1.27963,1.2784798587598618,581000,668.2320605203151,638.5068239615256,1.6292686649109043,29.725236558789597,take_profit
GBPUSD,short,2020-09-14 11:50:00-04:00,2020-09-14 14:20:00-04:00,1.28758,1.2855725468551353,348000,698.5936944128853,680.6845526867735,1.7195910821696778,17.90914172611174,take_profit
EURUSD,long,2020-09-14 14:25:00-04:00,2020-09-14 15:35:00-04:00,1.18637,1.1868467748250806,903000,430.5276670478573,387.66737209451634,1.5248564905105602,42.860294953340954,take_profit
USDJPY,short,2020-09-14 17:05:00-04:00,2020-09-14 18:20:00-04:00,105.6977,105.7209679766133,1079000,-237.47774087919026,-280.63774087919023,-1.3907784186691505,43.160000000000004,stop_loss
EURUSD,long,2020-09-15 11:50:00-04:00,2020-09-15 18:45:00-04:00,1.185,1.18495,625000,-31.250000000065945,-60.874375000065946,-0.15133331165017522,29.624375,session_close
USDJPY,short,2020-09-16 14:05:00-04:00,2020-09-16 14:10:00-04:00,104.9235,104.98645830463184,710000,-425.49518146306684,-453.8951814630668,-1.128432071541991,28.400000000000002,stop_loss
EURUSD,short,2020-09-17 12:20:00-04:00,2020-09-17 12:40:00-04:00,1.1818600000000001,1.1824670680900227,691000,-419.48405020557055,-452.15905028657465,-1.1339296743279526,32.67500008100412,stop_loss
USDJPY,short,2020-09-17 13:20:00-04:00,2020-09-17 14:25:00-04:00,104.7805,104.72161590648545,1054000,592.6758968308743,550.5158968308742,1.5792083842895204,42.160000000000004,take_profit
USDJPY,short,2020-09-18 15:45:00-04:00,2020-09-18 15:55:00-04:00,104.5705,104.60635008972685,1065000,-364.95355017917854,-407.55355017917856,-1.237133383126035,42.6,stop_loss
EURUSD,long,2020-09-18 16:00:00-04:00,2020-09-18 16:20:00-04:00,1.18498,1.184584139071258,892000,-353.1079484378621,-395.38097267889333,-1.2115319693947695,42.273024241031244,stop_loss
EURUSD,long,2020-09-20 17:05:00-04:00,2020-09-20 18:00:00-04:00,1.1844320000000002,1.1840149475619326,886000,-369.5084601278542,-411.4773400386517,-1.215595899264181,41.968879910797455,stop_loss
USDJPY,short,2020-09-21 14:50:00-04:00,2020-09-21 15:10:00-04:00,104.7765,104.71812378502774,1041000,580.272709605241,538.6327096052408,1.5772112894062538,41.64,take_profit
EURUSD,short,2020-09-21 16:05:00-04:00,2020-09-21 16:15:00-04:00,1.17624,1.1767457867160998,829000,-419.29718764673305,-458.309691990486,-1.1619627306243008,39.01250434375294,stop_loss
GBPUSD,short,2020-09-21 17:05:00-04:00,2020-09-21 17:15:00-04:00,1.280876,1.2813720197136038,814000,-403.7600468735847,-445.4734446345222,-1.2269966042001277,41.71339776093747,stop_loss
USDJPY,short,2020-09-22 12:30:00-04:00,2020-09-22 17:00:00-04:00,104.9935,104.91163218405434,841000,656.0658746038144,622.4258746038143,1.604834935507298,33.64,take_profit
GBPUSD,short,2020-09-22 18:20:00-04:00,2020-09-22 18:25:00-04:00,1.27329,1.2736753645903098,822000,-316.76969323465573,-358.64180382852044,-1.2633139292313726,41.8721105938647,stop_loss
GBPUSD,short,2020-09-23 11:30:00-04:00,2020-09-23 12:35:00-04:00,1.27535,1.2767373384362957,289000,-400.9408080894521,-415.69187290561393,-1.0675715501882923,14.75106481616179,stop_loss
USDJPY,long,2020-09-24 12:40:00-04:00,2020-09-24 12:55:00-04:00,105.4565,105.41427002139865,1031000,-413.03357212106073,-454.27357212106074,-1.1997167591942286,41.24,stop_loss
EURUSD,short,2020-09-24 14:50:00-04:00,2020-09-24 15:05:00-04:00,1.16736,1.1664533599376434,736000,667.2870858944009,632.9333532361187,1.6526464044145222,34.35373265828211,take_profit
USDJPY,long,2020-09-25 16:25:00-04:00,2020-09-25 16:55:00-04:00,105.5745,105.54677579675963,1034000,-271.57674195496486,-312.9367419549649,-1.4251828155454376,41.36000000000001,stop_loss
EURUSD,short,2020-09-27 17:05:00-04:00,2020-09-27 17:20:00-04:00,1.162138,1.1626086013086434,885000,-416.4821581495104,-457.6301729926734,-1.1870860587631404,41.14801484316299,stop_loss
USDJPY,long,2020-09-28 14:55:00-04:00,2020-09-28 15:20:00-04:00,105.53150000000001,105.50487495899962,1019000,-257.1504632854402,-297.9104632854402,-1.3341889687419937,40.760000000000005,stop_loss
EURUSD,short,2020-09-28 15:35:00-04:00,2020-09-28 15:55:00-04:00,1.16615,1.1665340763075824,869000,-333.7623112891186,-374.3043605353444,-1.216489157519467,40.54204924622579,stop_loss
GBPUSD,long,2020-09-29 11:25:00-04:00,2020-09-29 11:45:00-04:00,1.28583,1.2840648806083854,218000,-384.79602737198525,-396.0007690514378,-1.052980621547977,11.20474167945256,stop_loss
USDJPY,long,2020-09-29 17:35:00-04:00,2020-09-29 18:00:00-04:00,105.66025,105.6367647559046,998000,-221.84410713683218,-261.7641071368322,-1.4407081663579606,39.92,stop_loss
USDJPY,long,2020-09-30 11:45:00-04:00,2020-09-30 12:10:00-04:00,105.5265,105.62187185783978,715000,645.5329990575331,616.9329990575332,1.6577538811616892,28.6,take_profit
GBPUSD,long,2020-10-01 11:25:00-04:00,2020-10-01 14:00:00-04:00,1.28902,1.2873387160795833,229000,-385.01401777544174,-396.81374069508627,-1.055765594960799,11.799722919644495,stop_loss
EURUSD,long,2020-10-05 15:05:00-04:00,2020-10-05 15:55:00-04:00,1.17771,1.1781889447622242,846000,405.1872688416811,365.3254586963043,1.5272545621557079,39.861810145376836,take_profit
USDJPY,long,2020-10-05 17:35:00-04:00,2020-10-05 17:45:00-04:00,105.73725,105.71396852276283,1004000,-221.05943073157,-261.21943073157,-1.445568153908179,40.160000000000004,stop_loss
EURUSD,long,2020-10-06 12:50:00-04:00,2020-10-06 13:40:00-04:00,1.17812,1.1775154116343385,652000,-394.191614411346,-424.90910017905776,-1.134205133345976,30.717485767711775,stop_loss
GBPUSD,long,2020-10-06 14:00:00-04:00,2020-10-06 14:55:00-04:00,1.294,1.2931679715037048,469000,-390.2213647624804,-414.48900033518515,-1.1158334073322496,24.26763557270475,stop_loss
EURUSD,long,2020-10-07 11:05:00-04:00,2020-10-07 18:45:00-04:00,1.17665,1.17692,522000,140.93999999999608,116.36872919999608,0.31629233131512796,24.5712708,session_close
USDJPY,long,2020-10-08 12:20:00-04:00,2020-10-08 16:50:00-04:00,105.9985,106.03394974753256,984000,328.9596428864115,289.59964288641146,1.4416786023692751,39.36000000000001,take_profit
USDJPY,long,2020-10-09 12:25:00-04:00,2020-10-09 12:30:00-04:00,105.7105,105.67010661504963,990000,-378.42280126482774,-418.02280126482776,-1.2098637217704669,39.6,stop_loss
EURUSD,long,2020-10-11 18:05:00-04:00,2020-10-11 18:15:00-04:00,1.18187,1.1814583270700338,831000,-342.1002048018571,-381.3787215977611,-1.202441830360424,39.27851679590397,stop_loss
GBPUSD,long,2020-10-11 18:20:00-04:00,2020-10-11 18:45:00-04:00,1.30326,1.30338,747000,89.63999999992379,50.69679839992378,0.16272632622620406,38.94320160000001,session_close
EURUSD,long,2020-10-12 12:25:00-04:00,2020-10-12 13:45:00-04:00,1.1809399999999999,1.1805038288205318,826000,-360.27739424059837,-399.28844629271356,-1.1901387407090949,39.01105205211519,stop_loss
USDJPY,short,2020-10-12 15:35:00-04:00,2020-10-12 17:00:00-04:00,105.3415,105.32430283808272,967000,157.86648541874462,119.18648541874461,1.0389047405007414,38.68,take_profit
GBPUSD,long,2020-10-12 17:35:00-04:00,2020-10-12 18:45:00-04:00,1.30644,1.30661,742000,126.14000000000259,87.36233800000258,0.30948475312655055,38.77766200000001,session_close
GBPUSD,long,2020-10-13 11:00:00-04:00,2020-10-13 11:40:00-04:00,1.2984900000000001,1.2970692320808512,263000,-373.6619627361641,-387.3146042969094,-1.066565266593326,13.65264156074528,stop_loss
USDJPY,short,2020-10-13 12:40:00-04:00,2020-10-13 14:40:00-04:00,105.5345,105.4926746306393,964000,382.2166867039147,343.6566867039147,1.494156222388825,38.56,take_profit
GBPUSD,long,2020-10-14 13:05:00-04:00,2020-10-14 14:50:00-04:00,1.30272,1.3018193834784286,423000,-380.96078862473325,-402.9951918089607,-1.107005600475176,22.034403184227507,stop_loss
USDJPY,short,2020-10-14 17:05:00-04:00,2020-10-14 17:15:00-04:00,105.12169999999999,105.14765751379363,962000,-237.52618918942167,-276.00618918942166,-1.3895321176723725,38.480000000000004,stop_loss
EURUSD,short,2020-10-15 16:05:00-04:00,2020-10-15 16:20:00-04:00,1.17022,1.1705203194859788,818000,-245.66133953061797,-283.9558511574086,-1.2841630380864408,38.29451162679062,stop_loss
GBPUSD,short,2020-10-16 11:20:00-04:00,2020-10-16 12:05:00-04:00,1.29227,1.2934372682535875,316000,-368.8567681336448,-385.1984380690074,-1.081359645384529,16.341669935362674,stop_loss
USDJPY,short,2020-10-16 14:25:00-04:00,2020-10-16 15:40:00-04:00,105.3955,105.41758771354189,944000,-197.79729244933907,-235.55729244933906,-1.4149169802466044,37.760000000000005,stop_loss
USDJPY,long,2020-10-20 12:10:00-04:00,2020-10-20 13:20:00-04:00,105.5725,105.5457321005163,939000,-238.15218221367329,-275.71218221367326,-1.3322004993077867,37.56,stop_loss
EURUSD,long,2020-10-20 16:10:00-04:00,2020-10-20 16:30:00-04:00,1.18269,1.1823638428039593,789000,-257.3380276760944,-294.65857731554087,-1.261013670744741,37.32054963944648,stop_loss
EURUSD,long,2020-10-21 14:35:00-04:00,2020-10-21 14:40:00-04:00,1.18696,1.1865680160686591,781000,-306.13945037722567,-343.2139579882181,-1.2140165725986014,37.074507610992455,stop_loss
USDJPY,short,2020-10-21 15:05:00-04:00,2020-10-21 16:00:00-04:00,104.5165,104.54903784675788,921000,-286.6263377459709,-323.4663377459709,-1.2642274868884575,36.84,stop_loss
GBPUSD,long,2020-10-21 16:45:00-04:00,2020-10-21 17:05:00-04:00,1.31433,1.3137290236946448,638000,-383.4228828165926,-416.9569159589363,-1.217069504392519,33.534033142343674,stop_loss
USDJPY,short,2020-10-22 12:25:00-04:00,2020-10-22 14:30:00-04:00,104.8245,104.86083749885643,905000,-313.61876504477993,-349.81876504478,-1.234020761806664,36.2,stop_loss
GBPUSD,long,2020-10-22 11:30:00-04:00,2020-10-22 14:55:00-04:00,1.30899,1.3078060674939964,297000,-351.6279542830936,-367.1717229240079,-1.0807179801826752,15.54376864091434,stop_loss
EURUSD,long,2020-10-22 15:35:00-04:00,2020-10-22 18:45:00-04:00,1.18194,1.18202,754000,60.320000000060325,24.671483200060326,0.13974384145474256,35.6485168,session_close
EURUSD,long,2020-10-23 11:00:00-04:00,2020-10-23 13:10:00-04:00,1.18357,1.1845517360002473,595000,584.1329201471513,555.9522714887484,1.6623629262356243,28.180648658402948,take_profit
GBPUSD,long,2020-10-23 13:10:00-04:00,2020-10-23 13:15:00-04:00,1.30328,1.302548894703352,494000,-361.1660165441637,-386.91160602383286,-1.133288774287916,25.74558947966912,stop_loss
