variant_id,session_date,sweep_id,sweep_time,direction,level_name,level_group,status,detail
baseline_truth_model,2022-06-29,SWEEP_005015_20220629_0100,2022-06-29T01:00:00-04:00,short,london_h,london,TRADE_EXECUTED,2022-06-29T02:05:00-04:00 -> timeout (-0.1661R)
baseline_truth_model,2022-06-29,SWEEP_005016_20220629_0100,2022-06-29T01:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-29,SWEEP_005017_20220629_0200,2022-06-29T02:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-29,SWEEP_005018_20220629_0400,2022-06-29T04:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-29,SWEEP_005019_20220629_0500,2022-06-29T05:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-29,SWEEP_005020_20220629_0800,2022-06-29T08:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-29,SWEEP_005021_20220629_0900,2022-06-29T09:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-30,SWEEP_005022_20220630_0400,2022-06-30T04:00:00-04:00,long,pdl,pd,TRADE_EXECUTED,2022-06-30T05:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2022-06-30,SWEEP_005023_20220630_0400,2022-06-30T04:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-30,SWEEP_005024_20220630_0900,2022-06-30T09:00:00-04:00,long,london_l,london,NEWS_BLOCKED,unemployment claims | 30m_before_30m_after_same_day | 2022-06-30T08:30:00-04:00
baseline_truth_model,2022-06-30,SWEEP_005025_20220630_1000,2022-06-30T10:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-30,SWEEP_005026_20220630_1100,2022-06-30T11:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-30,SWEEP_005027_20220630_1100,2022-06-30T11:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-30,SWEEP_005028_20220630_1400,2022-06-30T14:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-06-30,SWEEP_005029_20220630_2300,2022-06-30T23:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-01,SWEEP_005030_20220701_0300,2022-07-01T03:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2022-07-01T04:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2022-07-01,SWEEP_005031_20220701_0400,2022-07-01T04:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-01,SWEEP_005032_20220701_0500,2022-07-01T05:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-01,SWEEP_005033_20220701_0800,2022-07-01T08:00:00-04:00,long,london_l,london,NEWS_BLOCKED,non-farm employment change | 30m_before_30m_after_same_day | 2022-07-01T08:30:00-04:00
baseline_truth_model,2022-07-01,SWEEP_005034_20220701_1100,2022-07-01T11:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005035_20220704_0600,2022-07-04T06:00:00-04:00,short,asia_h,asia,NO_SCBI_FOUND,
baseline_truth_model,2022-07-04,SWEEP_005036_20220704_0600,2022-07-04T06:00:00-04:00,short,pdh,pd,NO_SCBI_FOUND,
baseline_truth_model,2022-07-04,SWEEP_005037_20220704_0800,2022-07-04T08:00:00-04:00,short,london_h,london,TRADE_EXECUTED,2022-07-04T09:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-04,SWEEP_005038_20220704_0900,2022-07-04T09:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005039_20220704_1100,2022-07-04T11:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005040_20220704_1100,2022-07-04T11:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005041_20220704_1200,2022-07-04T12:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005042_20220704_1300,2022-07-04T13:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005043_20220704_1400,2022-07-04T14:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005044_20220704_1700,2022-07-04T17:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-04,SWEEP_005045_20220704_1800,2022-07-04T18:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-05,SWEEP_005046_20220705_0300,2022-07-05T03:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2022-07-05T04:05:00-04:00 -> timeout (1.2085R)
baseline_truth_model,2022-07-05,SWEEP_005047_20220705_0400,2022-07-05T04:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-05,SWEEP_005048_20220705_1200,2022-07-05T12:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-05,SWEEP_005049_20220705_1500,2022-07-05T15:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005050_20220706_0500,2022-07-06T05:00:00-04:00,long,pdl,pd,NO_SCBI_FOUND,
baseline_truth_model,2022-07-06,SWEEP_005051_20220706_0500,2022-07-06T05:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2022-07-06T06:05:00-04:00 -> timeout (0.9761R)
baseline_truth_model,2022-07-06,SWEEP_005052_20220706_0800,2022-07-06T08:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005053_20220706_0900,2022-07-06T09:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005054_20220706_0900,2022-07-06T09:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005055_20220706_1100,2022-07-06T11:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005056_20220706_1100,2022-07-06T11:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005057_20220706_1400,2022-07-06T14:00:00-04:00,long,asia_l,asia,NEWS_BLOCKED,fomc meeting minutes | 30m_before_30m_after_same_day | 2022-07-06T14:00:00-04:00
baseline_truth_model,2022-07-06,SWEEP_005058_20220706_1400,2022-07-06T14:00:00-04:00,long,london_l,london,NEWS_BLOCKED,fomc meeting minutes | 30m_before_30m_after_same_day | 2022-07-06T14:00:00-04:00
baseline_truth_model,2022-07-06,SWEEP_005059_20220706_1500,2022-07-06T15:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005060_20220706_1600,2022-07-06T16:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005061_20220706_1900,2022-07-06T19:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005062_20220706_2100,2022-07-06T21:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-06,SWEEP_005063_20220706_2300,2022-07-06T23:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005064_20220707_0300,2022-07-07T03:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2022-07-07T04:05:00-04:00 -> timeout (-0.0956R)
baseline_truth_model,2022-07-07,SWEEP_005065_20220707_0500,2022-07-07T05:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005066_20220707_0700,2022-07-07T07:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005067_20220707_1000,2022-07-07T10:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005068_20220707_1600,2022-07-07T16:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005069_20220707_1600,2022-07-07T16:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005070_20220707_1700,2022-07-07T17:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005071_20220707_1900,2022-07-07T19:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-07,SWEEP_005072_20220707_2100,2022-07-07T21:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005073_20220708_0100,2022-07-08T01:00:00-04:00,long,pdl,pd,TRADE_EXECUTED,2022-07-08T02:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2022-07-08,SWEEP_005074_20220708_0700,2022-07-08T07:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005075_20220708_0800,2022-07-08T08:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005076_20220708_0800,2022-07-08T08:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005077_20220708_0900,2022-07-08T09:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005078_20220708_1000,2022-07-08T10:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005079_20220708_1000,2022-07-08T10:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005080_20220708_1000,2022-07-08T10:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005081_20220708_1100,2022-07-08T11:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005082_20220708_1100,2022-07-08T11:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005083_20220708_1300,2022-07-08T13:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-08,SWEEP_005084_20220708_1400,2022-07-08T14:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-11,SWEEP_005085_20220711_0000,2022-07-11T00:00:00-04:00,short,london_h,london,TRADE_EXECUTED,2022-07-11T01:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-11,SWEEP_005086_20220711_0100,2022-07-11T01:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005087_20220712_0200,2022-07-12T02:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2022-07-12T03:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2022-07-12,SWEEP_005088_20220712_0200,2022-07-12T02:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005089_20220712_0400,2022-07-12T04:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005090_20220712_0400,2022-07-12T04:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005091_20220712_0500,2022-07-12T05:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005092_20220712_0500,2022-07-12T05:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005093_20220712_0600,2022-07-12T06:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005094_20220712_0600,2022-07-12T06:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005095_20220712_0800,2022-07-12T08:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005096_20220712_1000,2022-07-12T10:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005097_20220712_1100,2022-07-12T11:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005098_20220712_1500,2022-07-12T15:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005099_20220712_1600,2022-07-12T16:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005100_20220712_1700,2022-07-12T17:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-12,SWEEP_005101_20220712_2200,2022-07-12T22:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-13,SWEEP_005102_20220713_0400,2022-07-13T04:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2022-07-13T05:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-13,SWEEP_005103_20220713_0900,2022-07-13T09:00:00-04:00,long,pdl,pd,NEWS_BLOCKED,core cpi m/m | 30m_before_30m_after_same_day | 2022-07-13T08:30:00-04:00
baseline_truth_model,2022-07-13,SWEEP_005104_20220713_0900,2022-07-13T09:00:00-04:00,long,asia_l,asia,NEWS_BLOCKED,core cpi m/m | 30m_before_30m_after_same_day | 2022-07-13T08:30:00-04:00
baseline_truth_model,2022-07-13,SWEEP_005105_20220713_0900,2022-07-13T09:00:00-04:00,long,london_l,london,NEWS_BLOCKED,core cpi m/m | 30m_before_30m_after_same_day | 2022-07-13T08:30:00-04:00
baseline_truth_model,2022-07-13,SWEEP_005106_20220713_0900,2022-07-13T09:00:00-04:00,short,pdh,pd,NEWS_BLOCKED,core cpi m/m | 30m_before_30m_after_same_day | 2022-07-13T08:30:00-04:00
baseline_truth_model,2022-07-13,SWEEP_005107_20220713_0900,2022-07-13T09:00:00-04:00,short,asia_h,asia,NEWS_BLOCKED,core cpi m/m | 30m_before_30m_after_same_day | 2022-07-13T08:30:00-04:00
baseline_truth_model,2022-07-13,SWEEP_005108_20220713_0900,2022-07-13T09:00:00-04:00,short,london_h,london,NEWS_BLOCKED,core cpi m/m | 30m_before_30m_after_same_day | 2022-07-13T08:30:00-04:00
baseline_truth_model,2022-07-13,SWEEP_005109_20220713_1000,2022-07-13T10:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-13,SWEEP_005110_20220713_1500,2022-07-13T15:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-13,SWEEP_005111_20220713_1500,2022-07-13T15:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-13,SWEEP_005112_20220713_1700,2022-07-13T17:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-14,SWEEP_005113_20220714_0400,2022-07-14T04:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2022-07-14T05:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-14,SWEEP_005114_20220714_0800,2022-07-14T08:00:00-04:00,long,london_l,london,NEWS_BLOCKED,unemployment claims | 30m_before_30m_after_same_day | 2022-07-14T08:30:00-04:00
baseline_truth_model,2022-07-14,SWEEP_005115_20220714_1200,2022-07-14T12:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-14,SWEEP_005116_20220714_1200,2022-07-14T12:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-14,SWEEP_005117_20220714_1200,2022-07-14T12:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-14,SWEEP_005118_20220714_1400,2022-07-14T14:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-14,SWEEP_005119_20220714_1400,2022-07-14T14:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-14,SWEEP_005120_20220714_1400,2022-07-14T14:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-14,SWEEP_005121_20220714_1700,2022-07-14T17:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-15,SWEEP_005122_20220715_0300,2022-07-15T03:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2022-07-15T04:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-15,SWEEP_005123_20220715_0400,2022-07-15T04:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-15,SWEEP_005124_20220715_0800,2022-07-15T08:00:00-04:00,short,london_h,london,NEWS_BLOCKED,core retail sales m/m | 30m_before_30m_after_same_day | 2022-07-15T08:30:00-04:00
baseline_truth_model,2022-07-15,SWEEP_005125_20220715_1000,2022-07-15T10:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-15,SWEEP_005126_20220715_1000,2022-07-15T10:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-17,SWEEP_005127_20220717_2100,2022-07-17T21:00:00-04:00,short,pdh,pd,NO_SCBI_FOUND,
baseline_truth_model,2022-07-17,SWEEP_005128_20220717_2100,2022-07-17T21:00:00-04:00,short,london_h,london,NO_SCBI_FOUND,
baseline_truth_model,2022-07-18,SWEEP_005129_20220718_0500,2022-07-18T05:00:00-04:00,short,asia_h,asia,NO_SCBI_FOUND,
baseline_truth_model,2022-07-18,SWEEP_005130_20220718_0800,2022-07-18T08:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2022-07-18T09:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2022-07-18,SWEEP_005131_20220718_1200,2022-07-18T12:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-18,SWEEP_005132_20220718_1300,2022-07-18T13:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-18,SWEEP_005133_20220718_1400,2022-07-18T14:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-18,SWEEP_005134_20220718_1600,2022-07-18T16:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005135_20220719_0000,2022-07-19T00:00:00-04:00,long,london_l,london,TRADE_EXECUTED,2022-07-19T01:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-19,SWEEP_005136_20220719_0100,2022-07-19T01:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005137_20220719_0500,2022-07-19T05:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005138_20220719_0600,2022-07-19T06:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005139_20220719_0800,2022-07-19T08:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005140_20220719_0900,2022-07-19T09:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005141_20220719_1000,2022-07-19T10:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005142_20220719_1100,2022-07-19T11:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-19,SWEEP_005143_20220719_1200,2022-07-19T12:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-20,SWEEP_005144_20220720_0400,2022-07-20T04:00:00-04:00,short,pdh,pd,TRADE_EXECUTED,2022-07-20T05:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-20,SWEEP_005145_20220720_0400,2022-07-20T04:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-20,SWEEP_005146_20220720_0700,2022-07-20T07:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-20,SWEEP_005147_20220720_0700,2022-07-20T07:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-20,SWEEP_005148_20220720_1500,2022-07-20T15:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-20,SWEEP_005149_20220720_1500,2022-07-20T15:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-20,SWEEP_005150_20220720_1600,2022-07-20T16:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-20,SWEEP_005151_20220720_1700,2022-07-20T17:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005152_20220721_0500,2022-07-21T05:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2022-07-21T06:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-21,SWEEP_005153_20220721_0600,2022-07-21T06:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005154_20220721_0900,2022-07-21T09:00:00-04:00,short,pdh,pd,NEWS_BLOCKED,unemployment claims | 30m_before_30m_after_same_day | 2022-07-21T08:30:00-04:00
baseline_truth_model,2022-07-21,SWEEP_005155_20220721_1000,2022-07-21T10:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005156_20220721_1000,2022-07-21T10:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005157_20220721_1000,2022-07-21T10:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005158_20220721_1000,2022-07-21T10:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005159_20220721_1000,2022-07-21T10:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005160_20220721_1000,2022-07-21T10:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005161_20220721_1100,2022-07-21T11:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005162_20220721_1300,2022-07-21T13:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005163_20220721_1400,2022-07-21T14:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005164_20220721_1700,2022-07-21T17:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-21,SWEEP_005165_20220721_2000,2022-07-21T20:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-22,SWEEP_005166_20220722_0500,2022-07-22T05:00:00-04:00,long,pdl,pd,TRADE_EXECUTED,2022-07-22T06:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2022-07-22,SWEEP_005167_20220722_0600,2022-07-22T06:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-22,SWEEP_005168_20220722_0700,2022-07-22T07:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-22,SWEEP_005169_20220722_0900,2022-07-22T09:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-22,SWEEP_005170_20220722_1000,2022-07-22T10:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-22,SWEEP_005171_20220722_1200,2022-07-22T12:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-22,SWEEP_005172_20220722_1400,2022-07-22T14:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-22,SWEEP_005173_20220722_1500,2022-07-22T15:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2022-07-25,SWEEP_005174_20220725_0400,2022-07-25T04:00:00-04:00,short,pdh,pd,NO_SCBI_FOUND,
