family_id,config_id,N_train,PF_train,Total_R_train,WR_train,N_val,PF_val,Total_R_val,WR_val,train_pass,val_pass,combined_pass
F06,F06_RERUN_0040,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0041,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0042,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0043,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0044,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0045,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0046,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0047,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0048,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0049,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F06,F06_RERUN_0050,125.0,2.7289765553728698,66.14390000000003,0.808,123.0,5.826951170923902,87.22880000000004,0.9105691056910569,True,True,True
F08,F08_RERUN_0001,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0002,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0003,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0004,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0005,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0006,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0007,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0008,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0009,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0010,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0011,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0012,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0013,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0014,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0015,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0016,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0017,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0018,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0019,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0020,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0021,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0022,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0023,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0024,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0025,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0026,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0027,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0028,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0029,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0030,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0031,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0032,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0033,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0034,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0035,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0036,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0037,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0038,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0039,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0040,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0041,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0042,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0043,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0044,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0045,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0046,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0047,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0048,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0049,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F08,F08_RERUN_0050,149.0,11.857371143281298,114.82430000000002,0.912751677852349,107.0,20.197098881629945,86.68450000000004,0.9158878504672897,True,True,True
F12,F12_RERUN_0001,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0002,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0003,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0004,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0005,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0006,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0007,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0008,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0009,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0010,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0011,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0012,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0013,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0014,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0015,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0016,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0017,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0018,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0019,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0020,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0021,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0022,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0023,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0024,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0025,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0026,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0027,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0028,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0029,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0030,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0031,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0032,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0033,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0034,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0035,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0036,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0037,185.0,14.200703272924,146.40900000000005,0.918918918918919,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0038,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0039,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0040,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0041,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0042,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0043,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0044,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0045,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0046,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0047,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0048,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0049,185.0,15.854268841957769,148.40900000000005,0.9243243243243243,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
F12,F12_RERUN_0050,186.0,14.281850148769278,147.30900000000003,0.9193548387096774,162.0,3.714498702644941,84.84410000000001,0.7654320987654321,True,True,True
