,open,high,low,close,volume
2022-01-04 07:00:00-05:00,115.896,116.15,115.894,116.15,6874.729999542236
2022-01-04 08:00:00-05:00,116.144,116.334,116.127,116.312,9205.60001373291
2022-01-04 09:00:00-05:00,116.305,116.339,116.238,116.279,8505.570003509521
2022-01-04 10:00:00-05:00,116.259,116.327,116.229,116.257,6853.290027618408
2022-01-04 11:00:00-05:00,116.237,116.258,116.037,116.152,8101.90002822876
2022-01-04 12:00:00-05:00,116.139,116.164,115.953,116.145,5527.4499435424805
2022-01-04 13:00:00-05:00,116.139,116.192,116.131,116.176,2202.7200034856796
2022-01-04 14:00:00-05:00,116.17,116.179,116.088,116.172,2274.729998588562
2022-01-04 15:00:00-05:00,116.161,116.174,116.079,116.139,2245.430000782013
2022-01-04 16:00:00-05:00,116.111,116.139,116.083,116.1,1818.6500082015991
2022-01-04 17:00:00-05:00,116.1,116.143,116.097,116.128,2012.9100015163422
2022-01-04 18:00:00-05:00,116.128,116.149,116.098,116.135,1117.0399993658066
2022-01-04 19:00:00-05:00,116.138,116.234,116.123,116.177,2909.430005311966
2022-01-04 20:00:00-05:00,116.174,116.237,116.118,116.211,4948.759992599487
2022-01-04 21:00:00-05:00,116.197,116.197,115.906,116.011,6215.7600173950195
2022-01-04 22:00:00-05:00,116.012,116.053,115.954,115.996,4429.139963150024
2022-01-04 23:00:00-05:00,115.987,116.011,115.899,116.011,4006.4500064849854
2022-01-05 00:00:00-05:00,116.008,116.056,115.952,116.056,2893.309998512268
2022-01-05 01:00:00-05:00,116.054,116.097,115.989,116.018,4379.729974031448
2022-01-05 02:00:00-05:00,116.003,116.02,115.967,115.984,2513.849985599518
2022-01-05 03:00:00-05:00,115.983,116.042,115.91,116.042,4444.380027770996
2022-01-05 04:00:00-05:00,116.032,116.035,115.864,115.928,5836.759990692139
2022-01-05 05:00:00-05:00,115.918,115.952,115.78,115.871,4558.279972076416
2022-01-05 06:00:00-05:00,115.857,115.857,115.729,115.78,4591.950003862381
2022-01-05 07:00:00-05:00,115.765,115.793,115.619,115.676,5714.899996757507
2022-01-05 08:00:00-05:00,115.669,115.802,115.644,115.802,5821.400001525879
2022-01-05 09:00:00-05:00,115.799,115.928,115.736,115.822,10789.970037460327
2022-01-05 10:00:00-05:00,115.799,115.826,115.672,115.735,6473.820049285889
2022-01-05 11:00:00-05:00,115.731,115.844,115.712,115.791,5436.899974822998
2022-01-05 12:00:00-05:00,115.786,115.971,115.764,115.914,3662.3999938964844
2022-01-05 13:00:00-05:00,115.914,115.999,115.907,115.974,2295.56999540329
2022-01-05 14:00:00-05:00,115.969,116.034,115.95,116.034,2258.9800015687943
2022-01-05 15:00:00-05:00,116.021,116.174,116.001,116.16,10542.68000793457
2022-01-05 16:00:00-05:00,116.154,116.155,116.095,116.121,3392.520004272461
2022-01-05 17:00:00-05:00,116.122,116.126,116.077,116.109,893.1799949407578
2022-01-05 18:00:00-05:00,116.077,116.132,116.066,116.122,3260.229999780655
2022-01-05 19:00:00-05:00,116.121,116.131,116.082,116.129,1369.079993724823
2022-01-05 20:00:00-05:00,116.124,116.179,116.005,116.105,4671.75998878479
2022-01-05 21:00:00-05:00,116.093,116.094,115.907,115.926,5572.14999961853
2022-01-05 22:00:00-05:00,115.925,115.954,115.819,115.954,4255.590007781982
2022-01-05 23:00:00-05:00,115.946,115.96,115.85,115.862,3410.8199710845947
2022-01-06 00:00:00-05:00,115.858,115.888,115.826,115.886,3108.9399909973145
2022-01-06 01:00:00-05:00,115.883,115.968,115.84,115.872,3132.410011291504
2022-01-06 02:00:00-05:00,115.863,115.9,115.785,115.887,2758.409988641739
2022-01-06 03:00:00-05:00,115.883,115.951,115.85,115.878,5730.6099853515625
2022-01-06 04:00:00-05:00,115.869,115.902,115.67,115.791,7934.979995727539
2022-01-06 05:00:00-05:00,115.789,115.798,115.656,115.753,4455.380002975464
2022-01-06 06:00:00-05:00,115.748,115.89,115.731,115.874,5240.810017585754
2022-01-06 07:00:00-05:00,115.868,115.878,115.754,115.801,4177.500019073486
2022-01-06 08:00:00-05:00,115.797,115.876,115.775,115.819,5589.620040893555
2022-01-06 09:00:00-05:00,115.811,115.845,115.696,115.749,7317.389984130859
2022-01-06 10:00:00-05:00,115.749,115.85,115.72,115.786,8423.779930114746
2022-01-06 11:00:00-05:00,115.767,115.805,115.624,115.75,9852.970031738281
2022-01-06 12:00:00-05:00,115.747,115.818,115.688,115.783,4551.50998210907
2022-01-06 13:00:00-05:00,115.781,115.831,115.758,115.824,2177.2000102996826
2022-01-06 14:00:00-05:00,115.81,115.868,115.759,115.851,1771.4400038719177
2022-01-06 15:00:00-05:00,115.852,115.95,115.811,115.95,2953.2700123786926
2022-01-06 16:00:00-05:00,115.947,115.952,115.863,115.909,2028.2199966907501
2022-01-06 17:00:00-05:00,115.903,115.93,115.84,115.845,1387.1400028467178
2022-01-06 18:00:00-05:00,115.84,115.851,115.834,115.851,480.87000262737274
2022-01-06 19:00:00-05:00,115.848,115.889,115.841,115.871,2428.6399912834167
2022-01-06 20:00:00-05:00,115.864,116.031,115.859,115.957,4461.8100028038025
2022-01-06 21:00:00-05:00,115.952,115.966,115.87,115.905,3616.779996395111
2022-01-06 22:00:00-05:00,115.896,115.933,115.829,115.877,3656.6000022888184
2022-01-06 23:00:00-05:00,115.873,115.893,115.857,115.873,1948.930006980896
2022-01-07 00:00:00-05:00,115.869,115.921,115.858,115.921,1114.6300082206726
2022-01-07 01:00:00-05:00,115.916,115.923,115.884,115.919,2014.2200043201447
2022-01-07 02:00:00-05:00,115.909,115.944,115.891,115.939,1828.3000054359436
2022-01-07 03:00:00-05:00,115.937,115.937,115.842,115.877,3462.169991493225
2022-01-07 04:00:00-05:00,115.877,115.92,115.751,115.797,6070.780017852783
2022-01-07 05:00:00-05:00,115.786,115.859,115.778,115.844,4798.60001373291
2022-01-07 06:00:00-05:00,115.843,115.845,115.799,115.836,2324.8999876976013
2022-01-07 07:00:00-05:00,115.835,115.835,115.775,115.805,2156.8199949264526
2022-01-07 08:00:00-05:00,115.798,115.857,115.765,115.857,3044.3399934768677
2022-01-07 09:00:00-05:00,115.855,115.921,115.686,115.863,12033.039905548096
2022-01-07 10:00:00-05:00,115.85,115.881,115.668,115.711,8927.719902038574
2022-01-07 11:00:00-05:00,115.693,115.772,115.59,115.639,6105.400012969971
2022-01-07 12:00:00-05:00,115.632,115.705,115.581,115.612,4030.0799894332886
2022-01-07 13:00:00-05:00,115.611,115.664,115.595,115.623,2070.3100028038025
2022-01-07 14:00:00-05:00,115.623,115.634,115.55,115.586,1257.540004491806
2022-01-07 15:00:00-05:00,115.584,115.601,115.549,115.56,1340.399998664856
2022-01-07 16:00:00-05:00,115.555,115.617,115.55,115.569,1727.0499985218048
2022-01-07 17:00:00-05:00,115.555,115.601,115.507,115.53,1539.420006468892
2022-01-09 18:00:00-05:00,115.569,115.613,115.553,115.604,2721.339991658926
2022-01-09 19:00:00-05:00,115.603,115.657,115.581,115.624,1775.6000069379807
2022-01-09 20:00:00-05:00,115.621,115.657,115.574,115.598,1692.6199824810028
2022-01-09 21:00:00-05:00,115.591,115.66,115.544,115.656,2417.6199979782104
2022-01-09 22:00:00-05:00,115.638,115.782,115.637,115.778,2495.220004081726
2022-01-09 23:00:00-05:00,115.776,115.848,115.746,115.808,2892.130012512207
2022-01-10 00:00:00-05:00,115.8,115.812,115.768,115.812,1181.6099964380264
2022-01-10 01:00:00-05:00,115.809,115.822,115.785,115.814,1129.2400028705597
2022-01-10 02:00:00-05:00,115.809,115.822,115.76,115.779,1388.889996767044
2022-01-10 03:00:00-05:00,115.775,115.801,115.739,115.801,4055.7599925994873
2022-01-10 04:00:00-05:00,115.794,115.801,115.649,115.665,8126.519958496094
2022-01-10 05:00:00-05:00,115.649,115.685,115.616,115.67,4882.39997959137
2022-01-10 06:00:00-05:00,115.666,115.666,115.56,115.576,3946.8900108337402
2022-01-10 07:00:00-05:00,115.57,115.572,115.297,115.319,5148.229976654053
2022-01-10 08:00:00-05:00,115.312,115.321,115.177,115.256,6607.01997756958
2022-01-10 09:00:00-05:00,115.242,115.409,115.209,115.405,8391.490005493164
2022-01-10 10:00:00-05:00,115.388,115.451,115.239,115.369,12168.30004119873
2022-01-10 11:00:00-05:00,115.353,115.375,115.083,115.117,8961.360061645508
2022-01-10 12:00:00-05:00,115.109,115.158,115.041,115.158,4607.810014724731
2022-01-10 13:00:00-05:00,115.145,115.161,115.051,115.1,2608.439989089966
2022-01-10 14:00:00-05:00,115.09,115.239,115.086,115.225,2043.4200019836426
2022-01-10 15:00:00-05:00,115.222,115.246,115.163,115.219,2122.3300037384033
2022-01-10 16:00:00-05:00,115.215,115.25,115.193,115.25,2196.4400115013123
2022-01-10 17:00:00-05:00,115.249,115.264,115.187,115.194,804.1400026082993
2022-01-10 18:00:00-05:00,115.187,115.224,115.187,115.223,1580.6399955749512
2022-01-10 19:00:00-05:00,115.225,115.292,115.211,115.283,1964.7799935340881
2022-01-10 20:00:00-05:00,115.279,115.33,115.171,115.327,5147.430004119873
2022-01-10 21:00:00-05:00,115.316,115.355,115.247,115.34,4880.050012588501
2022-01-10 22:00:00-05:00,115.338,115.38,115.306,115.349,3140.3900015354156
2022-01-10 23:00:00-05:00,115.347,115.384,115.33,115.381,1854.7899913787842
2022-01-11 00:00:00-05:00,115.371,115.371,115.242,115.252,2853.78999710083
2022-01-11 01:00:00-05:00,115.246,115.288,115.225,115.283,2257.060012102127
2022-01-11 02:00:00-05:00,115.273,115.273,115.199,115.222,2129.32000541687
2022-01-11 03:00:00-05:00,115.221,115.286,115.124,115.257,7234.09997177124
2022-01-11 04:00:00-05:00,115.256,115.317,115.222,115.317,6981.870025634766
2022-01-11 05:00:00-05:00,115.314,115.41,115.299,115.381,6132.110015869141
2022-01-11 06:00:00-05:00,115.374,115.456,115.354,115.445,4713.490003585815
2022-01-11 07:00:00-05:00,115.441,115.475,115.349,115.415,3903.6599912643433
2022-01-11 08:00:00-05:00,115.399,115.496,115.391,115.496,4236.44001698494
2022-01-11 09:00:00-05:00,115.496,115.642,115.491,115.616,7438.60005569458
2022-01-11 10:00:00-05:00,115.608,115.676,115.514,115.548,9363.669933319092
2022-01-11 11:00:00-05:00,115.55,115.578,115.384,115.476,8195.470058441162
2022-01-11 12:00:00-05:00,115.464,115.486,115.353,115.396,6021.310005187988
2022-01-11 13:00:00-05:00,115.395,115.482,115.383,115.455,1932.7499980926514
2022-01-11 14:00:00-05:00,115.455,115.455,115.36,115.366,1623.5200057029724
2022-01-11 15:00:00-05:00,115.365,115.419,115.324,115.392,2855.339988708496
2022-01-11 16:00:00-05:00,115.347,115.365,115.271,115.296,2016.0799942016602
2022-01-11 17:00:00-05:00,115.293,115.301,115.268,115.296,1070.78999710083
2022-01-11 18:00:00-05:00,115.276,115.325,115.276,115.325,2913.9000099897385
2022-01-11 19:00:00-05:00,115.321,115.353,115.293,115.333,2017.2800068855286
2022-01-11 20:00:00-05:00,115.332,115.354,115.249,115.273,3571.3200273513794
2022-01-11 21:00:00-05:00,115.251,115.317,115.23,115.291,2920.0299882888794
2022-01-11 22:00:00-05:00,115.293,115.391,115.251,115.359,3001.54998588562
2022-01-11 23:00:00-05:00,115.347,115.375,115.309,115.375,1992.529994726181
2022-01-12 00:00:00-05:00,115.373,115.401,115.352,115.385,1464.5100090503693
2022-01-12 01:00:00-05:00,115.383,115.383,115.31,115.355,2027.6299991607666
2022-01-12 02:00:00-05:00,115.353,115.353,115.306,115.347,1422.7399961948395
2022-01-12 03:00:00-05:00,115.335,115.43,115.283,115.417,3982.1800117492676
2022-01-12 04:00:00-05:00,115.403,115.442,115.352,115.364,5411.530017852783
2022-01-12 05:00:00-05:00,115.355,115.374,115.289,115.365,3752.3900356292725
2022-01-12 06:00:00-05:00,115.358,115.463,115.324,115.459,3427.470009803772
2022-01-12 07:00:00-05:00,115.455,115.457,115.375,115.41,3266.0000190734863
2022-01-12 08:00:00-05:00,115.398,115.437,115.354,115.435,3362.0499687194824
2022-01-12 09:00:00-05:00,115.426,115.426,115.113,115.218,9730.310012817383
2022-01-12 10:00:00-05:00,115.207,115.29,115.044,115.111,8446.200038909912
2022-01-12 11:00:00-05:00,115.099,115.127,114.831,114.874,8159.030006408691
2022-01-12 12:00:00-05:00,114.846,114.886,114.716,114.738,4350.149962425232
2022-01-12 13:00:00-05:00,114.728,114.737,114.519,114.531,2533.150002479553
2022-01-12 14:00:00-05:00,114.523,114.638,114.521,114.601,1841.0399951934814
2022-01-12 15:00:00-05:00,114.599,114.606,114.379,114.408,3345.4099826812744
2022-01-12 16:00:00-05:00,114.386,114.559,114.382,114.534,2056.99999332428
2022-01-12 17:00:00-05:00,114.528,114.641,114.495,114.635,1828.6999986171722
2022-01-12 18:00:00-05:00,114.618,114.682,114.618,114.682,3086.2599974274635
2022-01-12 19:00:00-05:00,114.68,114.702,114.629,114.673,2341.5499908924103
2022-01-12 20:00:00-05:00,114.675,114.692,114.573,114.665,5196.710050582886
2022-01-12 21:00:00-05:00,114.642,114.655,114.495,114.578,4851.510029792786
2022-01-12 22:00:00-05:00,114.565,114.654,114.565,114.637,3562.5499963760376
2022-01-12 23:00:00-05:00,114.635,114.635,114.522,114.55,2621.8700189590454
2022-01-13 00:00:00-05:00,114.539,114.598,114.537,114.566,1865.169994354248
2022-01-13 01:00:00-05:00,114.565,114.57,114.495,114.565,2012.6499955654144
2022-01-13 02:00:00-05:00,114.558,114.642,114.55,114.625,2083.9999828338623
2022-01-13 03:00:00-05:00,114.621,114.643,114.408,114.417,4951.309988975525
2022-01-13 04:00:00-05:00,114.408,114.503,114.36,114.494,6748.319987297058
2022-01-13 05:00:00-05:00,114.489,114.594,114.485,114.536,3989.9600229263306
2022-01-13 06:00:00-05:00,114.534,114.569,114.462,114.522,3068.049994468689
2022-01-13 07:00:00-05:00,114.52,114.52,114.434,114.51,2708.0099811553955
2022-01-13 08:00:00-05:00,114.506,114.538,114.238,114.361,5391.8600215911865
2022-01-13 09:00:00-05:00,114.351,114.384,114.21,114.298,7301.640005111694
2022-01-13 10:00:00-05:00,114.279,114.318,114.161,114.311,7291.939998626709
2022-01-13 11:00:00-05:00,114.31,114.36,114.069,114.134,9478.159976959229
2022-01-13 12:00:00-05:00,114.117,114.141,114.008,114.06,4743.170008659363
2022-01-13 13:00:00-05:00,114.056,114.08,113.998,114.066,2904.7100200653076
2022-01-13 14:00:00-05:00,114.058,114.15,114.057,114.142,2424.989979028702
2022-01-13 15:00:00-05:00,114.135,114.145,114.066,114.085,1891.7100007534027
2022-01-13 16:00:00-05:00,114.068,114.143,114.048,114.143,2475.7199926376343
2022-01-13 17:00:00-05:00,114.138,114.17,114.107,114.168,1171.1099965572357
2022-01-13 18:00:00-05:00,114.162,114.189,114.137,114.185,1668.3000101447105
2022-01-13 19:00:00-05:00,114.184,114.22,114.099,114.116,2474.639981508255
2022-01-13 20:00:00-05:00,114.116,114.175,113.907,113.931,7429.360059738159
2022-01-13 21:00:00-05:00,113.919,114.026,113.799,113.839,9956.329971313477
2022-01-13 22:00:00-05:00,113.839,113.886,113.744,113.829,6719.909992218018
2022-01-13 23:00:00-05:00,113.819,113.822,113.636,113.726,5373.31999206543
2022-01-14 00:00:00-05:00,113.724,113.825,113.721,113.742,3770.2499895095825
2022-01-14 01:00:00-05:00,113.74,113.74,113.653,113.725,3107.859993457794
2022-01-14 02:00:00-05:00,113.721,113.791,113.687,113.785,3228.9199867248535
2022-01-14 03:00:00-05:00,113.782,113.866,113.709,113.8,5287.820041656494
2022-01-14 04:00:00-05:00,113.797,113.844,113.697,113.844,7912.2900466918945
2022-01-14 05:00:00-05:00,113.841,113.929,113.807,113.909,5718.430002212524
2022-01-14 06:00:00-05:00,113.908,113.984,113.869,113.905,3746.500008583069
2022-01-14 07:00:00-05:00,113.886,113.976,113.875,113.896,3778.9799909591675
2022-01-14 08:00:00-05:00,113.885,113.902,113.679,113.721,7189.23002243042
2022-01-14 09:00:00-05:00,113.708,113.749,113.48,113.601,10243.349983215332
2022-01-14 10:00:00-05:00,113.571,113.783,113.499,113.71,9986.190055847168
2022-01-14 11:00:00-05:00,113.706,113.872,113.636,113.791,9115.860000610352
2022-01-14 12:00:00-05:00,113.791,113.959,113.726,113.937,4952.82998085022
2022-01-14 13:00:00-05:00,113.908,114.136,113.899,114.136,3730.78999042511
2022-01-14 14:00:00-05:00,114.126,114.142,114.016,114.115,2881.150010585785
2022-01-14 15:00:00-05:00,114.118,114.148,114.107,114.148,2897.0299916267395
2022-01-14 16:00:00-05:00,114.143,114.191,114.122,114.191,1944.0099985599518
2022-01-14 17:00:00-05:00,114.187,114.265,114.17,114.187,1766.10999584198
2022-01-16 18:00:00-05:00,114.12,114.248,114.119,114.223,1117.730010330677
2022-01-16 19:00:00-05:00,114.226,114.336,114.214,114.313,3293.6199893951416
2022-01-16 20:00:00-05:00,114.309,114.425,114.274,114.343,4864.910022735596
2022-01-16 21:00:00-05:00,114.329,114.496,114.282,114.478,4895.299987792969
2022-01-16 22:00:00-05:00,114.478,114.484,114.387,114.418,3828.91001701355
2022-01-16 23:00:00-05:00,114.411,114.446,114.396,114.424,1897.9200026988983
2022-01-17 00:00:00-05:00,114.428,114.442,114.403,114.412,1366.7699955701828
2022-01-17 01:00:00-05:00,114.407,114.496,114.406,114.496,2011.1200041770935
2022-01-17 02:00:00-05:00,114.492,114.529,114.454,114.511,1874.4099957942963
2022-01-17 03:00:00-05:00,114.508,114.508,114.397,114.43,3435.1700234413147
2022-01-17 04:00:00-05:00,114.401,114.402,114.309,114.397,5269.4099888801575
2022-01-17 05:00:00-05:00,114.396,114.517,114.384,114.501,4762.310025215149
2022-01-17 06:00:00-05:00,114.496,114.511,114.448,114.454,2765.980005264282
2022-01-17 07:00:00-05:00,114.454,114.524,114.448,114.481,3635.3100032806396
2022-01-17 08:00:00-05:00,114.478,114.583,114.447,114.583,3222.999988555908
2022-01-17 09:00:00-05:00,114.583,114.591,114.526,114.537,3092.7800102233887
2022-01-17 10:00:00-05:00,114.537,114.561,114.526,114.555,3220.7299766540527
2022-01-17 11:00:00-05:00,114.541,114.638,114.53,114.627,3752.20001411438
2022-01-17 12:00:00-05:00,114.61,114.619,114.551,114.557,1817.7300127744675
2022-01-17 13:00:00-05:00,114.555,114.632,114.552,114.632,1190.9599905014038
2022-01-17 14:00:00-05:00,114.62,114.629,114.586,114.598,537.1399965286255
2022-01-17 15:00:00-05:00,114.599,114.599,114.574,114.586,296.25999903678894
2022-01-17 16:00:00-05:00,114.586,114.618,114.582,114.618,306.1399977207184
2022-01-17 17:00:00-05:00,114.614,114.617,114.586,114.61,540.469997882843
2022-01-17 18:00:00-05:00,114.6,114.629,114.589,114.59,4335.69000941515
2022-01-17 19:00:00-05:00,114.595,114.636,114.567,114.575,1065.3099989891052
2022-01-17 20:00:00-05:00,114.572,114.582,114.448,114.538,3804.3400115966797
2022-01-17 21:00:00-05:00,114.529,114.567,114.471,114.483,3324.709997177124
2022-01-17 22:00:00-05:00,114.472,114.796,114.466,114.76,6755.979983329773
2022-01-17 23:00:00-05:00,114.754,115.045,114.702,115.012,9416.06001663208
2022-01-18 00:00:00-05:00,114.974,114.976,114.815,114.855,6864.250002861023
2022-01-18 01:00:00-05:00,114.853,114.89,114.753,114.817,4610.06001496315
2022-01-18 02:00:00-05:00,114.813,114.928,114.796,114.885,4800.979997634888
2022-01-18 03:00:00-05:00,114.87,114.966,114.772,114.877,8712.219932556152
2022-01-18 04:00:00-05:00,114.874,114.889,114.663,114.721,9743.649940490723
2022-01-18 05:00:00-05:00,114.708,114.708,114.51,114.67,8017.100002288818
2022-01-18 06:00:00-05:00,114.661,114.75,114.574,114.75,5634.469968795776
2022-01-18 07:00:00-05:00,114.742,114.742,114.65,114.688,4452.860023498535
2022-01-18 08:00:00-05:00,114.687,114.703,114.548,114.632,5056.800009727478
2022-01-18 09:00:00-05:00,114.63,114.73,114.532,114.624,9648.440006256104
2022-01-18 10:00:00-05:00,114.623,114.697,114.453,114.53,9339.949974060059
2022-01-18 11:00:00-05:00,114.523,114.669,114.496,114.556,7294.650016784668
2022-01-18 12:00:00-05:00,114.548,114.643,114.524,114.605,3826.999976158142
2022-01-18 13:00:00-05:00,114.597,114.632,114.544,114.596,2368.6400022506714
2022-01-18 14:00:00-05:00,114.59,114.629,114.568,114.613,1810.5200061798096
2022-01-18 15:00:00-05:00,114.61,114.625,114.508,114.625,2201.550009727478
2022-01-18 16:00:00-05:00,114.623,114.638,114.591,114.632,2308.530004501343
2022-01-18 17:00:00-05:00,114.621,114.628,114.567,114.592,1896.8999948501587
2022-01-18 18:00:00-05:00,114.591,114.619,114.563,114.605,1025.6999999284744
2022-01-18 19:00:00-05:00,114.596,114.606,114.556,114.563,1028.9800064563751
2022-01-18 20:00:00-05:00,114.555,114.712,114.539,114.706,5629.810018539429
2022-01-18 21:00:00-05:00,114.701,114.766,114.635,114.658,5234.889979600906
2022-01-18 22:00:00-05:00,114.654,114.716,114.645,114.654,3899.1499977111816
2022-01-18 23:00:00-05:00,114.646,114.652,114.489,114.554,4697.72999382019
2022-01-19 00:00:00-05:00,114.555,114.575,114.364,114.393,4354.7199993133545
2022-01-19 01:00:00-05:00,114.378,114.381,114.205,114.255,5749.65004825592
2022-01-19 02:00:00-05:00,114.253,114.299,114.227,114.271,3320.5600004196167
2022-01-19 03:00:00-05:00,114.258,114.426,114.227,114.423,6796.779975891113
2022-01-19 04:00:00-05:00,114.421,114.474,114.355,114.474,8455.770042419434
2022-01-19 05:00:00-05:00,114.458,114.538,114.435,114.521,5776.1999797821045
2022-01-19 06:00:00-05:00,114.521,114.551,114.47,114.491,4330.140007019043
2022-01-19 07:00:00-05:00,114.483,114.53,114.411,114.515,4058.9699935913086
2022-01-19 08:00:00-05:00,114.499,114.545,114.416,114.545,3994.4400129318237
2022-01-19 09:00:00-05:00,114.541,114.541,114.42,114.517,7386.499969482422
2022-01-19 10:00:00-05:00,114.517,114.532,114.312,114.349,7319.469959259033
2022-01-19 11:00:00-05:00,114.353,114.386,114.221,114.35,6360.349960327148
2022-01-19 12:00:00-05:00,114.346,114.355,114.211,114.292,4520.349988937378
2022-01-19 13:00:00-05:00,114.284,114.348,114.273,114.314,2636.5700063705444
2022-01-19 14:00:00-05:00,114.31,114.31,114.235,114.277,2671.0799989700317
2022-01-19 15:00:00-05:00,114.276,114.296,114.231,114.257,1965.7200050354004
2022-01-19 16:00:00-05:00,114.24,114.286,114.208,114.286,1944.5200157165527
2022-01-19 17:00:00-05:00,114.283,114.326,114.256,114.326,1724.0699986219406
2022-01-19 18:00:00-05:00,114.323,114.361,114.302,114.361,9526.339971661568
2022-01-19 19:00:00-05:00,114.357,114.415,114.33,114.351,2063.849999189377
2022-01-19 20:00:00-05:00,114.347,114.408,114.249,114.27,4657.7399826049805
2022-01-19 21:00:00-05:00,114.265,114.29,114.022,114.202,8388.080047607422
2022-01-19 22:00:00-05:00,114.2,114.344,114.184,114.293,5156.910036087036
2022-01-19 23:00:00-05:00,114.286,114.452,114.253,114.4,4099.629991531372
2022-01-20 00:00:00-05:00,114.389,114.437,114.374,114.428,3022.9199957847595
2022-01-20 01:00:00-05:00,114.423,114.533,114.419,114.48,4378.060013771057
2022-01-20 02:00:00-05:00,114.469,114.516,114.435,114.45,2695.5800137519836
2022-01-20 03:00:00-05:00,114.443,114.493,114.342,114.395,5765.51997756958
2022-01-20 04:00:00-05:00,114.393,114.393,114.279,114.293,6440.380027770996
2022-01-20 05:00:00-05:00,114.287,114.293,114.184,114.287,7074.60001373291
2022-01-20 06:00:00-05:00,114.287,114.326,114.237,114.257,4281.279981613159
2022-01-20 07:00:00-05:00,114.254,114.344,114.253,114.288,3894.96999168396
2022-01-20 08:00:00-05:00,114.279,114.326,114.222,114.252,5125.60996055603
2022-01-20 09:00:00-05:00,114.245,114.26,114.037,114.056,7351.539978027344
2022-01-20 10:00:00-05:00,114.052,114.184,114.0,114.132,7041.639980316162
2022-01-20 11:00:00-05:00,114.1,114.14,113.961,113.989,6262.890029907227
2022-01-20 12:00:00-05:00,113.983,114.099,113.979,114.087,3850.0399990081787
2022-01-20 13:00:00-05:00,114.086,114.145,114.051,114.13,2179.8600120544434
2022-01-20 14:00:00-05:00,114.127,114.185,114.112,114.177,1860.3700122833252
2022-01-20 15:00:00-05:00,114.173,114.195,114.133,114.18,2009.4399919509888
2022-01-20 16:00:00-05:00,114.175,114.207,114.1,114.207,3067.480007171631
2022-01-20 17:00:00-05:00,114.198,114.22,114.07,114.108,2614.479990005493
2022-01-20 18:00:00-05:00,114.071,114.132,114.071,114.104,995.0100054740906
